,title,abstract
140,"Noether's forms for the study of non-composite rational functions and
  their spectrum","  In this paper, the spectrum and the decomposability of a multivariate
rational function are studied by means of the effective Noether's
irreducibility theorem given by Ruppert. With this approach, some new effective
results are obtained. In particular, we show that the reduction modulo p of the
spectrum of a given integer multivariate rational function r coincides with the
spectrum of the reduction of r modulo p for p a prime integer greater or equal
to an explicit bound. This bound is given in terms of the degree, the height
and the number of variables of r. With the same strategy, we also study the
decomposability of r modulo p. Some similar explicit results are also provided
for the case of polynomials with coefficients in a polynomial ring.
"
141,"Real Solution Isolation with Multiplicity of Zero-Dimensional Triangular
  Systems","  Existing algorithms for isolating real solutions of zero-dimensional
polynomial systems do not compute the multiplicities of the solutions. In this
paper, we define in a natural way the multiplicity of solutions of
zero-dimensional triangular polynomial systems and prove that our definition is
equivalent to the classical definition of local (intersection) multiplicity.
Then we present an effective and complete algorithm for isolating real
solutions with multiplicities of zero-dimensional triangular polynomial systems
using our definition. The algorithm is based on interval arithmetic and
square-free factorization of polynomials with real algebraic coefficients. The
computational results on some examples from the literature are presented.
"
142,On computing the Hermite form of a matrix of differential polynomials,"  Given an n x n matrix over the ring of differential polynomials
F(t)[\D;\delta], we show how to compute the Hermite form H of A, and a
unimodular matrix U such that UA=H. The algorithm requires a polynomial number
of operations in terms of n, deg_D(A), and deg_t(A). When F is the field of
rational numbers, it also requires time polynomial in the bit-length of the
coefficients.
"
143,On the minimum of a positive polynomial over the standard simplex,"  We present a new positive lower bound for the minimum value taken by a
polynomial P with integer coefficients in k variables over the standard simplex
of R^k, assuming that P is positive on the simplex. This bound depends only on
the number of variables, the degree and the bitsize of the coefficients of P
and improves all previous bounds for arbitrary polynomials which are positive
over the simplex.
"
144,Simultaneous Integer Relation Detection and Its an Application,"  Let $\mathbf{x_1}, ..., \mathbf{x_t} \in \mathbb{R}^{n}$. A simultaneous
integer relation (SIR) for $\mathbf{x_1}, ..., \mathbf{x_t}$ is a vector
$\mathbf{m} \in \mathbb{Z}^{n}\setminus\{\textbf{0}\}$ such that
$\mathbf{x_i}^T\mathbf{m} = 0$ for $i = 1, ..., t$. In this paper, we propose
an algorithm SIRD to detect an SIR for real vectors, which constructs an SIR
within $\mathcal {O}(n^4 + n^3 \log \lambda(X))$ arithmetic operations, where
$\lambda(X)$ is the least Euclidean norm of SIRs for $\mathbf{x_1}, >...,
\mathbf{x_t}$. One can easily generalize SIRD to complex number field.
Experimental results show that SIRD is practical and better than another
detecting algorithm in the literature. In its application, we present a new
algorithm for finding the minimal polynomial of an arbitrary complex algebraic
number from its an approximation, which is not based on LLL. We also provide a
sufficient condition on the precision of the approximate value, which depends
only on the height and the degree of the algebraic number.
"
145,"An Improved Algorithm based on Shannon-Happ Formula for Calculating
  Transfer Function from Signal Flow Graph and Its Visualization","  A new method based on Shannon-Happ formula to calculate transfer function
from Signal Flow Graph (SFG) is presented. The algorithm provides an explicit
approach to get the transfer function in a format with both numerical and
symbolic expressions. The adoption of the symbolic variable in SFG, which could
represent the nonlinear item or the independent sub-system, is achieved by
variable separation approach. An investigation is given for the solutions of
several special conditions of SFG. To improve the efficiency of the algorithm,
a new technique combined with Johnson method for generating the combinations of
the non-touching loops is developed. It uses the previous combinations in lower
order to get the ones in higher order. There is an introduction about the
visualization of SFG and the subroutines for system performance analysis in the
software, AVANT.
"
146,Generating functions of Chebyshev-like polynomials,"  In this short note, we give simple proofs of several results and conjectures
formulated by Stolarsky and Tran concerning generating functions of some
families of Chebyshev-like polynomials.
"
147,The Piranha algebraic manipulator,"  In this paper we present a specialised algebraic manipulation package devoted
to Celestial Mechanics. The system, called Piranha, is built on top of a
generic and extensible framework, which allows to treat efficiently and in a
unified way the algebraic structures most commonly encountered in Celestial
Mechanics (such as multivariate polynomials and Poisson series). In this
contribution we explain the architecture of the software, with special focus on
the implementation of series arithmetics, show its current capabilities, and
present benchmarks indicating that Piranha is competitive, performance-wise,
with other specialised manipulators.
"
148,"An Efficient Algorithm for Factoring Polynomials over Algebraic
  Extension Field","  A new efficient algorithm is proposed for factoring polynomials over an
algebraic extension field. The extension field is defined by a polynomial ring
modulo a maximal ideal. If the maximal ideal is given by its Groebner basis, no
extra Groebner basis computation is needed for factoring a polynomial over this
extension field. Nothing more than linear algebraic technique is used to get a
polynomial over the ground field by a generic linear map. Then this polynomial
is factorized over the ground field. From these factors, the factorization of
the polynomial over the extension field is obtained. The new algorithm has been
implemented and computer experiments indicate that the new algorithm is very
efficient, particularly in complicated examples.
"
149,An Explicit Construction of Gauss-Jordan Elimination Matrix,"  A constructive approach to get the reduced row echelon form of a given matrix
$A$ is presented. It has been shown that after the $k$th step of the
Gauss-Jordan procedure, each entry $a^k_{ij}(i<>j; j > k)$ in the new matrix
$A^k$ can always be expressed as a ratio of two determinants whose entries are
from the original matrix $A$. The new method also gives a more general
generalization of Cramer's rule than existing methods.
"
150,Proof Theory at Work: Complexity Analysis of Term Rewrite Systems,"  This thesis is concerned with investigations into the ""complexity of term
rewriting systems"". Moreover the majority of the presented work deals with the
""automation"" of such a complexity analysis. The aim of this introduction is to
present the main ideas in an easily accessible fashion to make the result
presented accessible to the general public. Necessarily some technical points
are stated in an over-simplified way.
"
151,Ladder Operators and Endomorphisms in Combinatorial Physics,"  Starting with the Heisenberg-Weyl algebra, fundamental to quantum physics, we
first show how the ordering of the non-commuting operators intrinsic to that
algebra gives rise to generalizations of the classical Stirling Numbers of
Combinatorics. These may be expressed in terms of infinite, but {\em
row-finite}, matrices, which may also be considered as endomorphisms of
$\C[[x]]$. This leads us to consider endomorphisms in more general spaces, and
these in turn may be expressed in terms of generalizations of the
ladder-operators familiar in physics.
"
152,The complete Generating Function for Gessel Walks is Algebraic,"  Gessel walks are lattice walks in the quarter plane $\set N^2$ which start at
the origin $(0,0)\in\set N^2$ and consist only of steps chosen from the set
$\{\leftarrow,\swarrow,\nearrow,\to\}$. We prove that if $g(n;i,j)$ denotes the
number of Gessel walks of length $n$ which end at the point $(i,j)\in\set N^2$,
then the trivariate generating series $G(t;x,y)=\sum_{n,i,j\geq 0} g(n;i,j)x^i
y^j t^n$ is an algebraic function.
"
153,Topology of 2D and 3D Rational Curves,"  In this paper we present algorithms for computing the topology of planar and
space rational curves defined by a parametrization. The algorithms given here
work directly with the parametrization of the curve, and do not require to
compute or use the implicit equation of the curve (in the case of planar
curves) or of any projection (in the case of space curves). Moreover, these
algorithms have been implemented in Maple; the examples considered and the
timings obtained show good performance skills.
"
154,"Implementing Gr\""obner bases for operads","  We present an implementation of the algorithm for computing Groebner bases
for operads due to the first author and A. Khoroshkin. We discuss the actual
algorithms, the choices made for the implementation platform and the data
representation, and strengths and weaknesses of our approach.
"
155,"On the Different Shapes Arising in a Family of Rational Curves Depending
  on a Parameter","  Given a family of rational curves depending on a real parameter, defined by
its parametric equations, we provide an algorithm to compute a finite partition
of the parameter space (${\Bbb R}$, in general) so that the shape of the family
stays invariant along each element of the partition. So, from this partition
the topology types in the family can be determined. The algorithm is based on a
geometric interpretation of previous work (\cite{JGRS}) for the implicit case.
However, in our case the algorithm works directly with the parametrization of
the family, and the implicit equation does not need to be computed. Timings
comparing the algorithm in the implicit and the parametric cases are given;
these timings show that the parametric algorithm developed here provides in
general better results than the known algorithm for the implicit case.
"
156,Local Shape of Generalized Offsets to Algebraic Curves,"  In this paper we study the local behavior of an algebraic curve under a
geometric construction which is a variation of the usual offsetting
construction, namely the {\it generalized} offsetting process (\cite {SS99}).
More precisely, here we discuss when and how this geometric construction may
cause local changes in the shape of an algebraic curve, and we compare our
results with those obtained for the case of classical offsets (\cite{JGS07}).
For these purposes, we use well-known notions of Differential Geometry, and
also the notion of {\it local shape} introduced in \cite{JGS07}.
"
157,Faster algorithms for the square root and reciprocal of power series,"  We give new algorithms for the computation of square roots and reciprocals of
power series in C[[x]]. If M(n) denotes the cost of multiplying polynomials of
degree n, the square root to order n costs (1.333... + o(1)) M(n) and the
reciprocal costs (1.444... + o(1)) M(n). These improve on the previous best
results, respectively (1.8333... + o(1)) M(n) and (1.5 + o(1)) M(n).
"
158,Decreasing Diagrams and Relative Termination,"  In this paper we use the decreasing diagrams technique to show that a
left-linear term rewrite system R is confluent if all its critical pairs are
joinable and the critical pair steps are relatively terminating with respect to
R. We further show how to encode the rule-labeling heuristic for decreasing
diagrams as a satisfiability problem. Experimental data for both methods are
presented.
"
159,"Computing rational points in convex semi-algebraic sets and SOS
  decompositions","  Let ${\cal P}=\{h_1, ..., h_s\}\subset \Z[Y_1, ..., Y_k]$, $D\geq \deg(h_i)$
for $1\leq i \leq s$, $\sigma$ bounding the bit length of the coefficients of
the $h_i$'s, and $\Phi$ be a quantifier-free ${\cal P}$-formula defining a
convex semi-algebraic set. We design an algorithm returning a rational point in
${\cal S}$ if and only if ${\cal S}\cap \Q\neq\emptyset$. It requires
$\sigma^{\bigO(1)}D^{\bigO(k^3)}$ bit operations. If a rational point is
outputted its coordinates have bit length dominated by $\sigma D^{\bigO(k^3)}$.
Using this result, we obtain a procedure deciding if a polynomial $f\in \Z[X_1,
>..., X_n]$ is a sum of squares of polynomials in $\Q[X_1, ..., X_n]$. Denote
by $d$ the degree of $f$, $\tau$ the maximum bit length of the coefficients in
$f$, $D={{n+d}\choose{n}}$ and $k\leq D(D+1)-{{n+2d}\choose{n}}$. This
procedure requires $\tau^{\bigO(1)}D^{\bigO(k^3)}$ bit operations and the
coefficients of the outputted polynomials have bit length dominated by $\tau
D^{\bigO(k^3)}$.
"
160,Computing modular correspondences for abelian varieties,"  The aim of this paper is to give a higher dimensional equivalent of the
classical modular polynomials $\Phi_\ell(X,Y)$. If $j$ is the $j$-invariant
associated to an elliptic curve $E_k$ over a field $k$ then the roots of
$\Phi_\ell(j,X)$ correspond to the $j$-invariants of the curves which are
$\ell$-isogeneous to $E_k$. Denote by $X_0(N)$ the modular curve which
parametrizes the set of elliptic curves together with a $N$-torsion subgroup.
It is possible to interpret $\Phi_\ell(X,Y)$ as an equation cutting out the
image of a certain modular correspondence $X_0(\ell) \to X_0(1) \times X_0(1)$
in the product $X_0(1) \times X_0(1)$. Let $g$ be a positive integer and
$\overn \in \N^g$. We are interested in the moduli space that we denote by
$\Mn$ of abelian varieties of dimension $g$ over a field $k$ together with an
ample symmetric line bundle $\pol$ and a symmetric theta structure of type
$\overn$. If $\ell$ is a prime and let $\overl=(\ell, ..., \ell)$, there exists
a modular correspondence $\Mln \to \Mn \times \Mn$. We give a system of
algebraic equations defining the image of this modular correspondence.
"
161,Minimal Polynomial Algorithms for Finite Sequences,"  We show that a straightforward rewrite of a known minimal polynomial
algorithm yields a simpler version of a recent algorithm of A. Salagean.
"
162,"Bounding the radii of balls meeting every connected component of
  semi-algebraic sets","  We prove explicit bounds on the radius of a ball centered at the origin which
is guaranteed to contain all bounded connected components of a semi-algebraic
set $S \subset \mathbbm{R}^k$ defined by a quantifier-free formula involving
$s$ polynomials in $\mathbbm{Z}[X_1, ..., X_k]$ having degrees at most $d$, and
whose coefficients have bitsizes at most $\tau$. Our bound is an explicit
function of $s, d, k$ and $\tau$, and does not contain any undetermined
constants. We also prove a similar bound on the radius of a ball guaranteed to
intersect every connected component of $S$ (including the unbounded
components). While asymptotic bounds of the form $2^{\tau d^{O (k)}}$ on these
quantities were known before, some applications require bounds which are
explicit and which hold for all values of $s, d, k$ and $\tau$. The bounds
proved in this paper are of this nature.
"
163,From Abstract Rewriting Systems to Abstract Proof Systems,"  Some personal recollections on the introduction of `abstract proof systems'
as a framework for formulating syntax-independent, general results about rule
derivability and admissibility. With a particular eye on the inspiration I owe
to Roel de Vrijer: the analogy with abstract rewriting systems.
"
164,Faster exponentials of power series,"  We describe a new algorithm for computing exp(f) where f is a power series in
C[[x]]. If M(n) denotes the cost of multiplying polynomials of degree n, the
new algorithm costs (2.1666... + o(1)) M(n) to compute exp(f) to order n. This
improves on the previous best result, namely (2.333... + o(1)) M(n).
"
165,The Hilbert scheme of points and its link with border basis,"  In this paper, we give new explicit representations of the Hilbert scheme of
$\mu$ points in $\PP^{r}$ as a projective subvariety of a Grassmanniann
variety. This new explicit description of the Hilbert scheme is simpler than
the previous ones and global. It involves equations of degree $2$. We show how
these equations are deduced from the commutation relations characterizing
border bases. Next, we consider infinitesimal perturbations of an input system
of equations on this Hilbert scheme and describe its tangent space. We propose
an effective criterion to test if it is a flat deformation, that is if the
perturbed system remains on the Hilbert scheme of the initial equations. This
criterion involves in particular formal reduction with respect to border bases.
"
166,"Deciding Regularity of the Set of Instances of a Set of Terms with
  Regular Constraints is EXPTIME-Complete","  Finite-state tree automata are a well studied formalism for representing term
languages. This paper studies the problem of determining the regularity of the
set of instances of a finite set of terms with variables, where each variable
is restricted to instantiations of a regular set given by a tree automaton. The
problem was recently proved decidable, but with an unknown complexity. Here,
the exact complexity of the problem is determined by proving
EXPTIME-completeness. The main contribution is a new, exponential time
algorithm that performs various exponential transformations on the involved
terms and tree automata, and decides regularity by analyzing formulas over
inequality and height predicates.
"
167,A computational definition of the notion of vectorial space,"  We usually define an algebraic structure by a set, some operations defined on
this set and some propositions that the algebraic structure must validate. In
some cases, we can replace these propositions by an algorithm on terms
constructed upon these operations that the algebraic structure must validate.
We show in this note that this is the case for the notions of vectorial space
and bilinear operation. KEYWORDS: Rewrite system, vector space, bilinear
operation, tensorial product, semantics, quantum programming languages,
probabilistic programming languages.
"
168,"Automated Proofs in Geometry : Computing Upper Bounds for the Heilbronn
  Problem for Triangles","  We propose a method for computing upper bounds for the Heilbronn problem for
triangles.
"
169,"Efficient Higher Order Derivatives of Objective Functions Composed of
  Matrix Operations","  This paper is concerned with the efficient evaluation of higher-order
derivatives of functions $f$ that are composed of matrix operations. I.e., we
want to compute the $D$-th derivative tensor $\nabla^D f(X) \in \mathbb
R^{N^D}$, where $f:\mathbb R^{N} \to \mathbb R$ is given as an algorithm that
consists of many matrix operations. We propose a method that is a combination
of two well-known techniques from Algorithmic Differentiation (AD): univariate
Taylor propagation on scalars (UTPS) and first-order forward and reverse on
matrices. The combination leads to a technique that we would like to call
univariate Taylor propagation on matrices (UTPM). The method inherits many
desirable properties: It is easy to implement, it is very efficient and it
returns not only $\nabla^D f$ but yields in the process also the derivatives
$\nabla^d f$ for $d \leq D$. As performance test we compute the gradient
$\nabla f(X)$ % and the Hessian $\nabla_A^2 f(A)$ by a combination of forward
and reverse mode of $f(X) = \trace (X^{-1})$ in the reverse mode of AD for $X
\in \mathbb R^{n \times n}$. We observe a speedup of about 100 compared to
UTPS. Due to the nature of the method, the memory footprint is also small and
therefore can be used to differentiate functions that are not accessible by
standard methods due to limited physical memory.
"
170,Shortest Two-way Linear Recurrences,"  Let $s$ be a finite sequence over a field of length $n$. It is well-known
that if $s$ satisfies a linear recurrence of order $d$ with non-zero constant
term, then the reverse of $s$ also satisfies a recurrence of order $d$ (with
coefficients in reverse order). A recent article of A. Salagean proposed an
algorithm to find such a shortest 'two-way' recurrence -- which may be longer
than a linear recurrence for $s$ of shortest length $\LC_n$.
  We give a new and simpler algorithm to compute a shortest two-way linear
recurrence. First we show that the pairs of polynomials we use to construct a
minimal polynomial iteratively are always relatively prime; we also give the
extended multipliers. Then we combine degree lower bounds with a
straightforward rewrite of a published algorithm due to the author to obtain
our simpler algorithm. The increase in shortest length is
$\max\{n+1-2\LC_n,0\}$.
"
171,Linear Solving for Sign Determination,"  We give a specific method to solve with quadratic complexity the linear
systems arising in known algorithms to deal with the sign determination
problem. In particular, this enable us to improve the complexity bound for sign
determination in the univariate case.
"
172,Completeness of the WDS method in Checking Positivity of Integral Forms,"  Examples show that integral forms can be efficiently proved positive
semidefinite by the WDS method, but it was unknown that how many steps of
substitutions are needed, or furthermore, which integral forms is this method
applicable for. In this paper, we give upper bounds of step numbers of WDS
required in proving that an integral form is positive definite, positive
semidefinite, or not positive semidefinite, thus deducing that the WDS method
is complete.
"
173,"Parallelizing Deadlock Resolution in Symbolic Synthesis of Distributed
  Programs","  Previous work has shown that there are two major complexity barriers in the
synthesis of fault-tolerant distributed programs: (1) generation of fault-span,
the set of states reachable in the presence of faults, and (2) resolving
deadlock states, from where the program has no outgoing transitions. Of these,
the former closely resembles with model checking and, hence, techniques for
efficient verification are directly applicable to it. Hence, we focus on
expediting the latter with the use of multi-core technology.
  We present two approaches for parallelization by considering different design
choices. The first approach is based on the computation of equivalence classes
of program transitions (called group computation) that are needed due to the
issue of distribution (i.e., inability of processes to atomically read and
write all program variables). We show that in most cases the speedup of this
approach is close to the ideal speedup and in some cases it is superlinear. The
second approach uses traditional technique of partitioning deadlock states
among multiple threads. However, our experiments show that the speedup for this
approach is small. Consequently, our analysis demonstrates that a simple
approach of parallelizing the group computation is likely to be the effective
method for using multi-core computing in the context of deadlock resolution.
"
174,Simplex Subdivisions and Nonnegativity Decision of Forms,"  This paper mainly studies nonnegativity decision of forms based on variable
substitutions. Unlike existing research, the paper regards simplex subdivisions
as new perspectives to study variable substitutions, gives some subdivisions of
the simplex T_n, introduces the concept of convergence of the subdivision
sequence, and presents a sufficient and necessary condition for the convergent
self-similar subdivision sequence. Then the relationships between subdivisions
and their corresponding substitutions are established. Moreover, it is proven
that if the form F is indefinite on T_n and the sequence of the successive
L-substitution sets is convergent, then the sequence of sets {SLS^(m)(F)} is
negatively terminating, and an algorithm for deciding indefinite forms with a
counter-example is obtained. Thus, various effective substitutions for deciding
positive semi-definite forms and indefinite forms are gained, which are beyond
the weighted difference substitutions characterized by ""difference"".
"
175,"The weighted difference substitutions and Nonnegativity Decision of
  Forms","  In this paper, we study the weighted difference substitutions from
geometrical views. First, we give the geometric meanings of the weighted
difference substitutions, and introduce the concept of convergence of the
sequence of substitution sets. Then it is proven that the sequence of the
successive weighted difference substitution sets is convergent. Based on the
convergence of the sequence of the successive weighted difference sets, a new,
simpler method to prove that if the form F is positive definite on T_n, then
the sequence of sets {SDS^m(F)} is positively terminating is presented, which
is different from the one given in [11]. That is, we can decide the
nonnegativity of a positive definite form by successively running the weighted
difference substitutions finite times. Finally, an algorithm for deciding an
indefinite form with a counter-example is obtained, and some examples are
listed by using the obtained algorithm.
"
176,"A Complete Method for Checking Hurwitz Stability of a Polytope of
  Matrices","  We present a novel method for checking the Hurwitz stability of a polytope of
matrices. First we prove that the polytope matrix is stable if and only if two
homogenous polynomials are positive on a simplex, then through a newly proposed
method, i.e., the weighted difference substitution method, the latter can be
checked in finite steps. Examples show the efficiency of our method.
"
177,A complete algorithm to find exact minimal polynomial by approximations,"  We present a complete algorithm for finding an exact minimal polynomial from
its approximate value by using an improved parameterized integer relation
construction method. Our result is superior to the existence of error
controlling on obtaining an exact rational number from its approximation. The
algorithm is applicable for finding exact minimal polynomial of an algebraic
number by its approximate root. This also enables us to provide an efficient
method of converting the rational approximation representation to the minimal
polynomial representation, and devise a simple algorithm to factor multivariate
polynomials with rational coefficients.
  Compared with the subsistent methods, our method combines advantage of high
efficiency in numerical computation, and exact, stable results in symbolic
computation. we also discuss some applications to some transcendental numbers
by approximations. Moreover, the Digits of our algorithm is far less than the
LLL-lattice basis reduction technique in theory. In this paper, we completely
implement how to obtain exact results by numerical approximate computations.
"
178,The Berlekamp-Massey Algorithm via Minimal Polynomials,"  We present a recursive minimal polynomial theorem for finite sequences over a
commutative integral domain $D$. This theorem is relative to any element of
$D$. The ingredients are: the arithmetic of Laurent polynomials over $D$, a
recursive 'index function' and simple mathematical induction. Taking
reciprocals gives a 'Berlekamp-Massey theorem' i.e. a recursive construction of
the polynomials arising in the Berlekamp-Massey algorithm, relative to any
element of $D$. The recursive theorem readily yields the iterative minimal
polynomial algorithm due to the author and a transparent derivation of the
iterative Berlekamp-Massey algorithm.
  We give an upper bound for the sum of the linear complexities of $s$ which is
tight if $s$ has a perfect linear complexity profile. This implies that over a
field, both iterative algorithms require at most $2\lfloor
\frac{n^2}{4}\rfloor$ multiplications.
"
179,"Parallel computation of real solving bivariate polynomial systems by
  zero-matching method","  We present a new algorithm for solving the real roots of a bivariate
polynomial system $\Sigma=\{f(x,y),g(x,y)\}$ with a finite number of solutions
by using a zero-matching method. The method is based on a lower bound for
bivariate polynomial system when the system is non-zero. Moreover, the
multiplicities of the roots of $\Sigma=0$ can be obtained by a given
neighborhood. From this approach, the parallelization of the method arises
naturally. By using a multidimensional matching method this principle can be
generalized to the multivariate equation systems.
"
180,"Gr\""obner Bases of Bihomogeneous Ideals generated by Polynomials of
  Bidegree (1,1): Algorithms and Complexity","  Solving multihomogeneous systems, as a wide range of structured algebraic
systems occurring frequently in practical problems, is of first importance.
Experimentally, solving these systems with Gr\""obner bases algorithms seems to
be easier than solving homogeneous systems of the same degree. Nevertheless,
the reasons of this behaviour are not clear. In this paper, we focus on
bilinear systems (i.e. bihomogeneous systems where all equations have bidegree
(1,1)). Our goal is to provide a theoretical explanation of the aforementionned
experimental behaviour and to propose new techniques to speed up the Gr\""obner
basis computations by using the multihomogeneous structure of those systems.
The contributions are theoretical and practical. First, we adapt the classical
F5 criterion to avoid reductions to zero which occur when the input is a set of
bilinear polynomials. We also prove an explicit form of the Hilbert series of
bihomogeneous ideals generated by generic bilinear polynomials and give a new
upper bound on the degree of regularity of generic affine bilinear systems.
This leads to new complexity bounds for solving bilinear systems. We propose
also a variant of the F5 Algorithm dedicated to multihomogeneous systems which
exploits a structural property of the Macaulay matrix which occurs on such
inputs. Experimental results show that this variant requires less time and
memory than the classical homogeneous F5 Algorithm.
"
181,Generic design of Chinese remaindering schemes,"  We propose a generic design for Chinese remainder algorithms. A Chinese
remainder computation consists in reconstructing an integer value from its
residues modulo non coprime integers. We also propose an efficient linear data
structure, a radix ladder, for the intermediate storage and computations. Our
design is structured into three main modules: a black box residue computation
in charge of computing each residue; a Chinese remaindering controller in
charge of launching the computation and of the termination decision; an integer
builder in charge of the reconstruction computation. We then show that this
design enables many different forms of Chinese remaindering (e.g.
deterministic, early terminated, distributed, etc.), easy comparisons between
these forms and e.g. user-transparent parallelism at different parallel grains.
"
182,"Proceedings Ninth International Workshop on Reduction Strategies in
  Rewriting and Programming","  This volume contains selected papers presented at the 9th International
Workshop on Reduction Strategies in Rewriting and Programming, WRS2009, which
was held in Brasilia on the 28th June 2009, associated to RTA 2009 (the 20th
International Conference on Rewriting Techniques and Applications) at RDP, the
Federated Conference on Rewriting, Deduction and Programming. Reduction
strategies define which (sub)expression(s) should be selected for evaluation
and which rule(s) should be applied. These choices affect fundamental
properties of reductions, such as completeness, laziness and efficiency in
general. The WRS workshops promote research and collaboration in the area of
reduction strategies and their applications in specification and programming,
theorem proving, software engineering, etc.
"
183,Some Algebraic Properties of a Subclass of Finite Normal Form Games,"  We study the problem of computing all Nash equilibria of a subclass of finite
normal form games. With algebraic characterization of the games, we present a
method for computing all its Nash equilibria. Further, we present a method for
deciding membership to the class of games with its related results. An
appendix, containing an example to show working of each of the presented
methods, concludes the work.
"
184,"An in-place truncated Fourier transform and applications to polynomial
  multiplication","  The truncated Fourier transform (TFT) was introduced by van der Hoeven in
2004 as a means of smoothing the ""jumps"" in running time of the ordinary FFT
algorithm that occur at power-of-two input sizes. However, the TFT still
introduces these jumps in memory usage. We describe in-place variants of the
forward and inverse TFT algorithms, achieving time complexity O(n log n) with
only O(1) auxiliary space. As an application, we extend the second author's
results on space-restricted FFT-based polynomial multiplication to polynomials
of arbitrary degree.
"
185,"Stability and Bifurcation Analysis of Coupled Fitzhugh-Nagumo
  Oscillators","  Neurons are the central biological objects in understanding how the brain
works. The famous Hodgkin-Huxley model, which describes how action potentials
of a neuron are initiated and propagated, consists of four coupled nonlinear
differential equations. Because these equations are difficult to deal with,
there also exist several simplified models, of which many exhibit
polynomial-like non-linearity. Examples of such models are the Fitzhugh-Nagumo
(FHN) model, the Hindmarsh-Rose (HR) model, the Morris-Lecar (ML) model and the
Izhikevich model. In this work, we first prescribe the biologically relevant
parameter ranges for the FHN model and subsequently study the dynamical
behaviour of coupled neurons on small networks of two or three nodes. To do
this, we use a computational real algebraic geometry method called the
Discriminant Variety (DV) method to perform the stability and bifurcation
analysis of these small networks. A time series analysis of the FHN model can
be found elsewhere in related work[15].
"
186,The Power of Vocabulary: The Case of Cyclotomic Polynomials,"  We observe that the vocabulary used to construct the ""answer"" to problems in
computer algebra can have a dramatic effect on the computational complexity of
solving that problem. We recall a formalization of this observation and explain
the classic example of sparse polynomial arithmetic. For this case, we show
that it is possible to extend the vocabulary so as reap the benefits of
conciseness whilst avoiding the obvious pitfall of repeating the problem
statement as the ""solution"".
  It is possible to extend the vocabulary either by irreducible cyclotomics or
by $x^n-1$: we look at the options and suggest that the pragmatist might opt
for both.
"
187,B\'{e}zout Identities Associated to a Finite Sequence,"  We consider finite sequences $s\in D^n$ where $D$ is a commutative, unital,
integral domain. We prove three sets of identities (possibly with repetitions),
each involving $2n$ polynomials associated to $s$. The right-hand side of these
identities is a recursively-defined (non-zero) 'product-of-discrepancies'.
There are implied iterative algorithms (of quadratic complexity) for the
left-hand side coefficients; when the ground domain is factorial, the
identities are in effect B\'ezout identities.
  We give a number of applications: an algorithm to compute B\'ezout
coefficients over a field; the outputs of the Berlekamp-Massey algorithm;
sequences with perfect linear complexity profile; annihilating polynomials
which do not vanish at zero and have minimal degree: we simplify and extend an
algorithm of Salagean to sequences over $D$. In the Appendix, we give a new
proof of a theorem of Imamura and Yoshida on the linear complexity of reverse
sequences, initially proved using Hankel matrices over a field and now valid
for sequences over a factorial domain.
"
188,"Gradual sub-lattice reduction and a new complexity for factoring
  polynomials","  We present a lattice algorithm specifically designed for some classical
applications of lattice reduction. The applications are for lattice bases with
a generalized knapsack-type structure, where the target vectors are boundably
short. For such applications, the complexity of the algorithm improves
traditional lattice reduction by replacing some dependence on the bit-length of
the input vectors by some dependence on the bound for the output vectors. If
the bit-length of the target vectors is unrelated to the bit-length of the
input, then our algorithm is only linear in the bit-length of the input
entries, which is an improvement over the quadratic complexity floating-point
LLL algorithms. To illustrate the usefulness of this algorithm we show that a
direct application to factoring univariate polynomials over the integers leads
to the first complexity bound improvement since 1984. A second application is
algebraic number reconstruction, where a new complexity bound is obtained as
well.
"
189,Fast Arithmetics in Artin-Schreier Towers over Finite Fields,"  An Artin-Schreier tower over the finite field F_p is a tower of field
extensions generated by polynomials of the form X^p - X - a. Following Cantor
and Couveignes, we give algorithms with quasi-linear time complexity for
arithmetic operations in such towers. As an application, we present an
implementation of Couveignes' algorithm for computing isogenies between
elliptic curves using the p-torsion.
"
190,"NumGfun: a Package for Numerical and Analytic Computation with D-finite
  Functions","  This article describes the implementation in the software package NumGfun of
classical algorithms that operate on solutions of linear differential equations
or recurrence relations with polynomial coefficients, including what seems to
be the first general implementation of the fast high-precision numerical
evaluation algorithms of Chudnovsky & Chudnovsky. In some cases, our
descriptions contain improvements over existing algorithms. We also provide
references to relevant ideas not currently used in NumGfun.
"
191,Factorization of Non-Commutative Polynomials,"  We describe an algorithm for the factorization of non-commutative polynomials
over a field. The first sketch of this algorithm appeared in an unpublished
manuscript (literally hand written notes) by James H. Davenport more than 20
years ago. This version of the algorithm contains some improvements with
respect to the original sketch. An improved version of the algorithm has been
fully implemented in the Axiom computer algebra system.
"
192,Proof of George Andrews's and David Robbins's q-TSPP Conjecture,"  The conjecture that the orbit-counting generating function for totally
symmetric plane partitions can be written as an explicit product formula, has
been stated independently by George Andrews and David Robbins around 1983. We
present a proof of this long-standing conjecture.
"
