,title,abstract
774,The Tree Width of Separation Logic with Recursive Definitions,"  Separation Logic is a widely used formalism for describing dynamically
allocated linked data structures, such as lists, trees, etc. The decidability
status of various fragments of the logic constitutes a long standing open
problem. Current results report on techniques to decide satisfiability and
validity of entailments for Separation Logic(s) over lists (possibly with
data). In this paper we establish a more general decidability result. We prove
that any Separation Logic formula using rather general recursively defined
predicates is decidable for satisfiability, and moreover, entailments between
such formulae are decidable for validity. These predicates are general enough
to define (doubly-) linked lists, trees, and structures more general than
trees, such as trees whose leaves are chained in a list. The decidability
proofs are by reduction to decidability of Monadic Second Order Logic on graphs
with bounded tree width.
"
775,From Two-Way to One-Way Finite State Transducers,"  Any two-way finite state automaton is equivalent to some one-way finite state
automaton. This well-known result, shown by Rabin and Scott and independently
by Shepherdson, states that two-way finite state automata (even
non-deterministic) characterize the class of regular languages. It is also
known that this result does not extend to finite string transductions:
(deterministic) two-way finite state transducers strictly extend the expressive
power of (functional) one-way transducers. In particular deterministic two-way
transducers capture exactly the class of MSO-transductions of finite strings.
In this paper, we address the following definability problem: given a function
defined by a two-way finite state transducer, is it definable by a one-way
finite state transducer? By extending Rabin and Scott's proof to transductions,
we show that this problem is decidable. Our procedure builds a one-way
transducer, which is equivalent to the two-way transducer, whenever one exists.
"
776,Minimal Nondeterministic Finite Automata and Atoms of Regular Languages,"  We examine the NFA minimization problem in terms of atomic NFA's, that is,
NFA's in which the right language of every state is a union of atoms, where the
atoms of a regular language are non-empty intersections of complemented and
uncomplemented left quotients of the language. We characterize all reduced
atomic NFA's of a given language, that is, those NFA's that have no equivalent
states. Using atomic NFA's, we formalize Sengoku's approach to NFA minimization
and prove that his method fails to find all minimal NFA's. We also formulate
the Kameda-Weiner NFA minimization in terms of quotients and atoms.
"
777,"Canalization and control in automata networks: body segmentation in
  Drosophila melanogaster","  We present schema redescription as a methodology to characterize canalization
in automata networks used to model biochemical regulation and signalling. In
our formulation, canalization becomes synonymous with redundancy present in the
logic of automata. This results in straightforward measures to quantify
canalization in an automaton (micro-level), which is in turn integrated into a
highly scalable framework to characterize the collective dynamics of
large-scale automata networks (macro-level). This way, our approach provides a
method to link micro- to macro-level dynamics -- a crux of complexity. Several
new results ensue from this methodology: uncovering of dynamical modularity
(modules in the dynamics rather than in the structure of networks),
identification of minimal conditions and critical nodes to control the
convergence to attractors, simulation of dynamical behaviour from incomplete
information about initial conditions, and measures of macro-level canalization
and robustness to perturbations. We exemplify our methodology with a well-known
model of the intra- and inter cellular genetic regulation of body segmentation
in Drosophila melanogaster. We use this model to show that our analysis does
not contradict any previous findings. But we also obtain new knowledge about
its behaviour: a better understanding of the size of its wild-type attractor
basin (larger than previously thought), the identification of novel minimal
conditions and critical nodes that control wild-type behaviour, and the
resilience of these to stochastic interventions. Our methodology is applicable
to any complex network that can be modelled using automata, but we focus on
biochemical regulation and signalling, towards a better understanding of the
(decentralized) control that orchestrates cellular activity -- with the
ultimate goal of explaining how do cells and tissues 'compute'.
"
778,Approximation of grammar-based compression via recompression,"  In this paper we present a simple linear-time algorithm constructing a
context-free grammar of size O(g log(N/g)) for the input string, where N is the
size of the input string and g the size of the optimal grammar generating this
string. The algorithm works for arbitrary size alphabets, but the running time
is linear assuming that the alphabet \Sigma of the input string can be
identified with numbers from {1, ..., N^c} for some constant c. Otherwise,
additional cost of O(n log|\Sigma|) is needed.
  Algorithms with such approximation guarantees and running time are known, the
novelty of this paper is a particular simplicity of the algorithm as well as
the analysis of the algorithm, which uses a general technique of recompression
recently introduced by the author. Furthermore, contrary to the previous
results, this work does not use the LZ representation of the input string in
the construction, nor in the analysis.
"
779,Computable Component-wise Reducibility,"  We consider equivalence relations and preorders complete for various levels
of the arithmetical hierarchy under computable, component-wise reducibility. We
show that implication in first order logic is a complete preorder for $\SI 1$,
the $\le^P_m$ relation on EXPTIME sets for $\SI 2$ and the embeddability of
computable subgroups of $(\QQ,+)$ for $\SI 3$. In all cases, the symmetric
fragment of the preorder is complete for equivalence relations on the same
level. We present a characterisation of $\PI 1$ equivalence relations which
allows us to establish that equality of polynomial time functions and inclusion
of polynomial time sets are complete for $\PI 1$ equivalence relations and
preorders respectively. We also show that this is the limit of the enquiry: for
$n\geq 2$ there are no $\PI n$ nor $\DE n$-complete equivalence relations.
"
780,"Weak Concurrent Kleene Algebra with Application to Algebraic
  Verification","  We propose a generalisation of concurrent Kleene algebra \cite{Hoa09} that
can take account of probabilistic effects in the presence of concurrency. The
algebra is proved sound with respect to a model of automata modulo a variant of
rooted $\eta$-simulation equivalence. Applicability is demonstrated by
algebraic treatments of two examples: algebraic may testing and Rabin's
solution to the choice coordination problem.
"
781,A Framework for the Verification of Certifying Computations,"  Formal verification of complex algorithms is challenging. Verifying their
implementations goes beyond the state of the art of current automatic
verification tools and usually involves intricate mathematical theorems.
Certifying algorithms compute in addition to each output a witness certifying
that the output is correct. A checker for such a witness is usually much
simpler than the original algorithm - yet it is all the user has to trust. The
verification of checkers is feasible with current tools and leads to
computations that can be completely trusted. We describe a framework to
seamlessly verify certifying computations. We use the automatic verifier VCC
for establishing the correctness of the checker and the interactive theorem
prover Isabelle/HOL for high-level mathematical properties of algorithms. We
demonstrate the effectiveness of our approach by presenting the verification of
typical examples of the industrial-level and widespread algorithmic library
LEDA.
"
782,Incomplete Transition Complexity of Basic Operations on Finite Languages,"  The state complexity of basic operations on finite languages (considering
complete DFAs) has been in studied the literature. In this paper we study the
incomplete (deterministic) state and transition complexity on finite languages
of boolean operations, concatenation, star, and reversal. For all operations we
give tight upper bounds for both description measures. We correct the published
state complexity of concatenation for complete DFAs and provide a tight upper
bound for the case when the right automaton is larger than the left one. For
all binary operations the tightness is proved using family languages with a
variable alphabet size. In general the operational complexities depend not only
on the complexities of the operands but also on other refined measures.
"
783,Computability of the entropy of one-tape Turing Machines,"  We prove that the maximum speed and the entropy of a one-tape Turing machine
are computable, in the sense that we can approximate them to any given
precision $\epsilon$. This is contrary to popular belief, as all dynamical
properties are usually undecidable for Turing machines. The result is quite
specific to one-tape Turing machines, as it is not true anymore for two-tape
Turing machines by the results of Blondel et al., and uses the approach of
crossing sequences introduced by Hennie.
"
784,Efficient Induction of Finite State Automata,"  This paper introduces a new algorithm for the induction if complex finite
state automata from samples of behavior. The algorithm is based on information
theoretic principles. The algorithm reduces the search space by many orders of
magnitude over what was previously thought possible. We compare the algorithm
with some existing induction techniques for finite state automata and show that
the algorithm is much superior in both run time and quality of inductions.
"
785,Learning Universally Quantified Invariants of Linear Data Structures,"  We propose a new automaton model, called quantified data automata over words,
that can model quantified invariants over linear data structures, and build
poly-time active learning algorithms for them, where the learner is allowed to
query the teacher with membership and equivalence queries. In order to express
invariants in decidable logics, we invent a decidable subclass of QDAs, called
elastic QDAs, and prove that every QDA has a unique
minimally-over-approximating elastic QDA. We then give an application of these
theoretically sound and efficient active learning algorithms in a passive
learning framework and show that we can efficiently learn quantified linear
data structure invariants from samples obtained from dynamic runs for a large
class of programs.
"
786,Analysis of Evidence Using Formal Event Reconstruction,"  This paper expands upon the finite state machine approach for the formal
analysis of digital evidence. The proposed method may be used to support the
feasibility of a given statement by testing it against a relevant system model.
To achieve this, a novel method for modeling the system and evidential
statements is given. The method is then examined in a case study example.
"
787,Rational Subsets and Submonoids of Wreath Products,"  It is shown that membership in rational subsets of wreath products H \wr V
with H a finite group and V a virtually free group is decidable. On the other
hand, it is shown that there exists a fixed finitely generated submonoid in the
wreath product Z \wr Z with an undecidable membership problem.
"
788,"Unifying B\""uchi Complementation Constructions","  Complementation of B\""uchi automata, required for checking automata
containment, is of major theoretical and practical interest in formal
verification. We consider two recent approaches to complementation. The first
is the rank-based approach of Kupferman and Vardi, which operates over a DAG
that embodies all runs of the automaton. This approach is based on the
observation that the vertices of this DAG can be ranked in a certain way,
termed an odd ranking, iff all runs are rejecting. The second is the
slice-based approach of K\""ahler and Wilke. This approach tracks levels of
""split trees"" - run trees in which only essential information about the history
of each run is maintained. While the slice-based construction is conceptually
simple, the complementing automata it generates are exponentially larger than
those of the recent rank-based construction of Schewe, and it suffers from the
difficulty of symbolically encoding levels of split trees. In this work we
reformulate the slice-based approach in terms of run DAGs and preorders over
states. In doing so, we begin to draw parallels between the rank-based and
slice-based approaches. Through deeper analysis of the slice-based approach, we
strongly restrict the nondeterminism it generates. We are then able to employ
the slice-based approach to provide a new odd ranking, called a retrospective
ranking, that is different from the one provided by Kupferman and Vardi. This
new ranking allows us to construct a deterministic-in-the-limit rank-based
automaton with a highly restricted transition function. Further, by phrasing
the slice-based approach in terms of ranks, our approach affords a simple
symbolic encoding and achieves the tight bound of Schewe's construction
"
789,Deciding Conditional Termination,"  We address the problem of conditional termination, which is that of defining
the set of initial configurations from which a given program always terminates.
First we define the dual set, of initial configurations from which a
non-terminating execution exists, as the greatest fixpoint of the function that
maps a set of states into its pre-image with respect to the transition
relation. This definition allows to compute the weakest non-termination
precondition if at least one of the following holds: (i) the transition
relation is deterministic, (ii) the descending Kleene sequence
overapproximating the greatest fixpoint converges in finitely many steps, or
(iii) the transition relation is well founded. We show that this is the case
for two classes of relations, namely octagonal and finite monoid affine
relations. Moreover, since the closed forms of these relations can be defined
in Presburger arithmetic, we obtain the decidability of the termination problem
for such loops.
"
790,"On the Complexity of Equivalence and Minimisation for Q-weighted
  Automata","  This paper is concerned with the computational complexity of equivalence and
minimisation for automata with transition weights in the field Q of rational
numbers. We use polynomial identity testing and the Isolation Lemma to obtain
complexity bounds, focussing on the class NC of problems within P solvable in
polylogarithmic parallel time. For finite Q-weighted automata, we give a
randomised NC procedure that either outputs that two automata are equivalent or
returns a word on which they differ. We also give an NC procedure for deciding
whether a given automaton is minimal, as well as a randomised NC procedure that
minimises an automaton. We consider probabilistic automata with rewards,
similar to Markov Decision Processes. For these automata we consider two
notions of equivalence: expectation equivalence and distribution equivalence.
The former requires that two automata have the same expected reward on each
input word, while the latter requires that each input word induce the same
distribution on rewards in each automaton. For both notions we give algorithms
for deciding equivalence by reduction to equivalence of Q-weighted automata.
Finally we show that the equivalence problem for Q-weighted visibly pushdown
automata is logspace equivalent to the polynomial identity testing problem.
"
791,Hypergraph Automata: A Theoretical Model for Patterned Self-assembly,"  Patterned self-assembly is a process whereby coloured tiles self-assemble to
build a rectangular coloured pattern. We propose self-assembly (SA) hypergraph
automata as an automata-theoretic model for patterned self-assembly. We
investigate the computational power of SA-hypergraph automata and show that for
every recognizable picture language, there exists an SA-hypergraph automaton
that accepts this language. Conversely, we prove that for any restricted
SA-hypergraph automaton, there exists a Wang Tile System, a model for
recognizable picture languages, that accepts the same language. The advantage
of SA-hypergraph automata over Wang automata, acceptors for the class of
recognizable picture languages, is that they do not rely on an a priori defined
scanning strategy
"
792,Reachability in Two-Clock Timed Automata is PSPACE-complete,"  A recent result of Haase et al. has shown that reachability in two-clock
timed automata is log-space equivalent to reachability in bounded one-counter
automata. We show that reachability in bounded one-counter automata is
PSPACE-complete.
"
793,One-variable word equations in linear time,"  In this paper we consider word equations with one variable (and arbitrary
many appearances of it). A recent technique of recompression, which is
applicable to general word equations, is shown to be suitable also in this
case. While in general case it is non-deterministic, it determinises in case of
one variable and the obtained running time is O(n + #_X log n), where #_X is
the number of appearances of the variable in the equation. This matches the
previously-best algorithm due to D\k{a}browski and Plandowski. Then, using a
couple of heuristics as well as more detailed time analysis the running time is
lowered to O(n) in RAM model. Unfortunately no new properties of solutions are
shown.
"
794,Bisimulations over DLTS in O(m.log n)-time,"  The well known Hopcroft's algorithm to minimize deterministic complete
automata runs in $O(kn\log n)$-time, where $k$ is the size of the alphabet and
$n$ the number of states. The main part of this algorithm corresponds to the
computation of a coarsest bisimulation over a finite Deterministic Labelled
Transition System (DLTS). By applying techniques we have developed in the case
of simulations, we design a new algorithm which computes the coarsest
bisimulation over a finite DLTS in $O(m\log n)$-time and $O(k+m+n)$-space, with
$m$ the number of transitions. The underlying DLTS does not need to be complete
and thus: $m\leq kn$. This new algorithm is much simpler than the two others
found in the literature.
"
795,Silent Transitions in Automata with Storage,"  We consider the computational power of silent transitions in one-way automata
with storage. Specifically, we ask which storage mechanisms admit a
transformation of a given automaton into one that accepts the same language and
reads at least one input symbol in each step.
  We study this question using the model of valence automata. Here, a finite
automaton is equipped with a storage mechanism that is given by a monoid.
  This work presents generalizations of known results on silent transitions.
For two classes of monoids, it provides characterizations of those monoids that
allow the removal of \lambda-transitions. Both classes are defined by graph
products of copies of the bicyclic monoid and the group of integers. The first
class contains pushdown storages as well as the blind counters while the second
class contains the blind and the partially blind counters.
"
796,"Maximal Syntactic Complexity of Regular Languages Implies Maximal
  Quotient Complexities of Atoms","  We relate two measures of complexity of regular languages. The first is
syntactic complexity, that is, the cardinality of the syntactic semigroup of
the language. That semigroup is isomorphic to the semigroup of transformations
of states induced by non-empty words in the minimal deterministic finite
automaton accepting the language. If the language has n left quotients (its
minimal automaton has n states), then its syntactic complexity is at most n^n
and this bound is tight. The second measure consists of the quotient (state)
complexities of the atoms of the language, where atoms are non-empty
intersections of complemented and uncomplemented quotients. A regular language
has at most 2^n atoms and this bound is tight. The maximal quotient complexity
of any atom with r complemented quotients is 2^n-1, if r=0 or r=n, and
1+\sum_{k=1}^{r} \sum_{h=k+1}^{k+n-r} \binom{h}{n} \binom{k}{h}, otherwise. We
prove that if a language has maximal syntactic complexity, then it has 2^n
atoms and each atom has maximal quotient complexity, but the converse is false.
"
797,Generic Strategies for Chemical Space Exploration,"  Computational approaches to exploring ""chemical universes"", i.e., very large
sets, potentially infinite sets of compounds that can be constructed by a
prescribed collection of reaction mechanisms, in practice suffer from a
combinatorial explosion. It quickly becomes impossible to test, for all pairs
of compounds in a rapidly growing network, whether they can react with each
other. More sophisticated and efficient strategies are therefore required to
construct very large chemical reaction networks.
  Undirected labeled graphs and graph rewriting are natural models of chemical
compounds and chemical reactions. Borrowing the idea of partial evaluation from
functional programming, we introduce partial applications of rewrite rules.
Binding substrate to rules increases the number of rules but drastically prunes
the substrate sets to which it might match, resulting in dramatically reduced
resource requirements. At the same time, exploration strategies can be guided,
e.g. based on restrictions on the product molecules to avoid the explicit
enumeration of very unlikely compounds. To this end we introduce here a generic
framework for the specification of exploration strategies in graph-rewriting
systems. Using key examples of complex chemical networks from sugar chemistry
and the realm of metabolic networks we demonstrate the feasibility of a
high-level strategy framework.
  The ideas presented here can not only be used for a strategy-based chemical
space exploration that has close correspondence of experimental results, but
are much more general. In particular, the framework can be used to emulate
higher-level transformation models such as illustrated in a small puzzle game.
"
798,Fresh-Variable Automata for Service Composition,"  To model Web services handling data from an infinite domain, or with multiple
sessions, we introduce fresh-variable automata, a simple extension of
finite-state automata in which some transitions are labeled with variables that
can be refreshed in some specified states. We prove several closure properties
for this class of automata and study their decision problems. We then introduce
a notion of simulation that enables us to reduce the Web service composition
problem to the construction of a simulation of a target service by the
asynchronous product of existing services, and prove that this construction is
computable.
"
799,Optimal Scheduling for Linear-Rate Multi-Mode Systems,"  Linear-Rate Multi-Mode Systems is a model that can be seen both as a subclass
of switched linear systems with imposed global safety constraints and as hybrid
automata with no guards on transitions. We study the existence and design of a
controller for this model that keeps the state of the system within a given
safe set for the whole time. A sufficient and necessary condition is given for
such a controller to exist as well as an algorithm that finds one in polynomial
time. We further generalise the model by adding costs on modes and present an
algorithm that constructs a safe controller which minimises the peak cost, the
average-cost or any cost expressed as a weighted sum of these two. Finally, we
present numerical simulation results based on our implementation of these
algorithms.
"
800,Basic Classes of Grammars with Prohibition,"  A practical tool for natural language modeling and development of
human-machine interaction is developed in the context of formal grammars and
languages. A new type of formal grammars, called grammars with prohibition, is
introduced. Grammars with prohibition provide more powerful tools for natural
language generation and better describe processes of language learning than the
conventional formal grammars. Here we study relations between languages
generated by different grammars with prohibition based on conventional types of
formal grammars such as context-free or context sensitive grammars. Besides, we
compare languages generated by different grammars with prohibition and
languages generated by conventional formal grammars. In particular, it is
demonstrated that they have essentially higher computational power and
expressive possibilities in comparison with the conventional formal grammars.
Thus, while conventional formal grammars are recursive and subrecursive
algorithms, many classes of grammars with prohibition are superrecursive
algorithms. Results presented in this work are aimed at the development of
human-machine interaction, modeling natural languages, empowerment of
programming languages, computer simulation, better software systems, and theory
of recursion.
"
801,"Primitive digraphs with large exponents and slowly synchronizing
  automata","  We present several infinite series of synchronizing automata for which the
minimum length of reset words is close to the square of the number of states.
All these automata are tightly related to primitive digraphs with large
exponent.
"
802,"Stochastic Context-Free Grammars, Regular Languages, and Newton's Method","  We study the problem of computing the probability that a given stochastic
context-free grammar (SCFG), G, generates a string in a given regular language
L(D) (given by a DFA, D). This basic problem has a number of applications in
statistical natural language processing, and it is also a key necessary step
towards quantitative \omega-regular model checking of stochastic context-free
processes (equivalently, 1-exit recursive Markov chains, or stateless
probabilistic pushdown processes).
  We show that the probability that G generates a string in L(D) can be
computed to within arbitrary desired precision in polynomial time (in the
standard Turing model of computation), under a rather mild assumption about the
SCFG, G, and with no extra assumption about D. We show that this assumption is
satisfied for SCFG's whose rule probabilities are learned via the well-known
inside-outside (EM) algorithm for maximum-likelihood estimation (a standard
method for constructing SCFGs in statistical NLP and biological sequence
analysis). Thus, for these SCFGs the algorithm always runs in P-time.
"
803,"Decidable Classes of Tree Automata Mixing Local and Global Constraints
  Modulo Flat Theories","  We define a class of ranked tree automata TABG generalizing both the tree
automata with local tests between brothers of Bogaert and Tison (1992) and with
global equality and disequality constraints (TAGED) of Filiot et al. (2007).
TABG can test for equality and disequality modulo a given flat equational
theory between brother subterms and between subterms whose positions are
defined by the states reached during a computation. In particular, TABG can
check that all the subterms reaching a given state are distinct. This
constraint is related to monadic key constraints for XML documents, meaning
that every two distinct positions of a given type have different values. We
prove decidability of the emptiness problem for TABG. This solves, in
particular, the open question of the decidability of emptiness for TAGED. We
further extend our result by allowing global arithmetic constraints for
counting the number of occurrences of some state or the number of different
equivalence classes of subterms (modulo a given flat equational theory)
reaching some state during a computation. We also adapt the model to unranked
ordered terms. As a consequence of our results for TABG, we prove the
decidability of a fragment of the monadic second order logic on trees extended
with predicates for equality and disequality between subtrees, and cardinality.
"
804,A connection between concurrency and language theory,"  We show that three fixed point structures equipped with (sequential)
composition, a sum operation, and a fixed point operation share the same valid
equations. These are the theories of (context-free) languages, (regular) tree
languages, and simulation equivalence classes of (regular) synchronization
trees (or processes). The results reveal a close relationship between classical
language theory and process algebra.
"
805,"Note on Undecidability of Bisimilarity for Second-Order Pushdown
  Processes","  Broadbent and G\""oller (FSTTCS 2012) proved the undecidability of
bisimulation equivalence for processes generated by epsilon-free second-order
pushdown automata. We add a few remarks concerning the used proof technique,
called Defender's forcing, and the related undecidability proof for first-order
pushdown automata with epsilon-transitions (Jan\v{c}ar and Srba, JACM 2008).
"
806,Efficient Separability of Regular Languages by Subsequences and Suffixes,"  When can two regular word languages K and L be separated by a simple
language? We investigate this question and consider separation by piecewise-
and suffix-testable languages and variants thereof. We give characterizations
of when two languages can be separated and present an overview of when these
problems can be decided in polynomial time if K and L are given by
nondeterministic automata.
"
807,Enumerating Abelian Returns to Prefixes of Sturmian Words,"  We follow the works of Puzynina and Zamboni, and Rigo et al. on abelian
returns in Sturmian words. We determine the cardinality of the set
$\mathcal{APR}_u$ of abelian returns of all prefixes of a Sturmian word $u$ in
terms of the coefficients of the continued fraction of the slope, dependingly
on the intercept. We provide a simple algorithm for finding the set
$\mathcal{APR}_u$ and we determine it for the characteristic Sturmian words.
"
808,"Oracle Pushdown Automata, Nondeterministic Reducibilities, and the CFL
  Hierarchy over the Family of Context-Free Languages","  To expand a fundamental theory of context-free languages, we equip
nondeterministic one-way pushdown automata with additional oracle mechanisms,
which naturally induce various nondeterministic reducibilities among formal
languages. As a natural restriction of NP-reducibility, we introduce a notion
of many-one CFL reducibility and conduct a ground work to formulate a coherent
framework for further expositions. Two more powerful reducibilities--bounded
truth-table and Turing CFL-reducibilities--are also discussed in comparison.
The Turing CFL-reducibility, in particular, helps us introduce an exquisite
hierarchy, called the CFL hierarchy, built over the family CFL of context-free
languages. For each level of this hierarchy, its basic structural properties
are proven and three alternative characterizations are presented. The second
level is not included in NC(2) unless NP= NC(2). The first and second levels of
the hierarchy are different. The rest of the hierarchy (more strongly, the
Boolean hierarchy built over each level of the hierarchy) is also infinite
unless the polynomial hierarchy over NP collapses. This follows from a
characterization of the Boolean hierarchy over the k-th level of the polynomial
hierarchy in terms of the Boolean hierarchy over the k+1st level of the CFL
hierarchy using log-space many-one reductions. Similarly, the complexity class
Theta(k) is related to the closure of the k-th level of the CFL hierarchy under
log-space truth-table reductions. We also argue that the CFL hierarchy
coincides with a hierarchy over CFL built by application of many-one
CFL-reductions. We show that BPCFL--a bounded-error probabilistic version of
CFL--is not included in CFL even in the presence of advice. Employing a known
circuit lower bound and a switching lemma, we exhibit a relativized world where
BPCFL is not located within the second level of the CFL hierarchy.
"
809,Decision problems for word-hyperbolic semigroups,"  This paper studies decision problems for semigroups that are word-hyperbolic
in the sense of Duncan & Gilman. A fundamental investigation reveals that the
natural definition of a `word-hyperbolic structure' has to be strengthened
slightly in order to define a unique semigroup up to isomorphism. The
isomorphism problem is proven to be undecidable for word-hyperbolic semigroups
(in contrast to the situation for word-hyperbolic groups). It is proved that it
is undecidable whether a word-hyperbolic semigroup is automatic, asynchronously
automatic, biautomatic, or asynchronously biautomatic. (These properties do not
hold in general for word-hyperbolic semigroups.) It is proved that the uniform
word problem for word-hyperbolic semigroup is solvable in polynomial time
(improving on the previous exponential-time algorithm). Algorithms are
presented for deciding whether a word-hyperbolic semigroup is a monoid, a
group, a completely simple semigroup, a Clifford semigroup, or a free
semigroup.
"
810,Automatic Equivalence Proofs for Non-deterministic Coalgebras,"  A notion of generalized regular expressions for a large class of systems
modeled as coalgebras, and an analogue of Kleene's theorem and Kleene algebra,
were recently proposed by a subset of the authors of this paper. Examples of
the systems covered include infinite streams, deterministic automata, Mealy
machines and labelled transition systems. In this paper, we present a novel
algorithm to decide whether two expressions are bisimilar or not. The procedure
is implemented in the automatic theorem prover CIRC, by reducing coinduction to
an entailment relation between an algebraic specification and an appropriate
set of equations. We illustrate the generality of the tool with three examples:
infinite streams of real numbers, Mealy machines and labelled transition
systems.
"
811,Weak morphisms of higher dimensional automata,"  We introduce weak morphisms of higher dimensional automata and use them to
define preorder relations for HDAs, among which homeomorphic abstraction and
trace equivalent abstraction. It is shown that homeomorphic abstraction is
essentially always stronger than trace equivalent abstraction. We also define
the trace language of an HDA and show that, for a large class of HDAs, it is
invariant under trace equivalent abstraction.
"
812,"The separation problem for regular languages by piecewise testable
  languages","  Separation is a classical problem in mathematics and computer science. It
asks whether, given two sets belonging to some class, it is possible to
separate them by another set of a smaller class. We present and discuss the
separation problem for regular languages. We then give a direct polynomial time
algorithm to check whether two given regular languages are separable by a
piecewise testable language, that is, whether a $B{\Sigma}1(<)$ sentence can
witness that the languages are indeed disjoint. The proof is a reformulation
and a refinement of an algebraic argument already given by Almeida and the
second author.
"
813,Collapsible Pushdown Graphs of Level 2 are Tree-Automatic,"  We show that graphs generated by collapsible pushdown systems of level 2 are
tree-automatic. Even if we allow epsilon-contractions and reachability
predicates (with regular constraints) for pairs of configurations, the
structures remain tree-automatic whence their first-order logic theories are
decidable. As a corollary we obtain the tree-automaticity of the second level
of the Caucal-hierarchy.
"
814,"Quantum finite automata and linear context-free languages: a decidable
  problem","  We consider the so-called measure once finite quantum automata model
introduced by Moore and Crutchfield in 2000. We show that given a language
recognized by such a device and a linear context-free language, it is
recursively decidable whether or not they have a nonempty intersection. This
extends a result of Blondel et al. which can be interpreted as solving the
problem with the free monoid in place of the family of linear context-free
languages.
"
815,From propositional to first-order monitoring,"  The main purpose of this paper is to introduce a first-order temporal logic,
LTLFO, and a corresponding monitor construction based on a new type of
automaton, called spawning automaton.
  Specifically, we show that monitoring a specification in LTLFO boils down to
an undecidable decision problem. The proof of this result revolves around
specific ideas on what we consider a ""proper"" monitor. As these ideas are
general, we outline them first in the setting of standard LTL, before lifting
them to the setting of first-order logic and LTLFO. Although due to the above
result one cannot hope to obtain a complete monitor for LTLFO, we prove the
soundness of our automata-based construction and give experimental results from
an implementation. These seem to substantiate our hypothesis that the
automata-based construction leads to efficient runtime monitors whose size does
not grow with increasing trace lengths (as is often observed in similar
approaches). However, we also discuss formulae for which growth is unavoidable,
irrespective of the chosen monitoring approach.
"
816,Two Variable vs. Linear Temporal Logic in Model Checking and Games,"  Model checking linear-time properties expressed in first-order logic has
non-elementary complexity, and thus various restricted logical languages are
employed. In this paper we consider two such restricted specification logics,
linear temporal logic (LTL) and two-variable first-order logic (FO2). LTL is
more expressive but FO2 can be more succinct, and hence it is not clear which
should be easier to verify. We take a comprehensive look at the issue, giving a
comparison of verification problems for FO2, LTL, and various sublogics thereof
across a wide range of models. In particular, we look at unary temporal logic
(UTL), a subset of LTL that is expressively equivalent to FO2; we also consider
the stutter-free fragment of FO2, obtained by omitting the successor relation,
and the expressively equivalent fragment of UTL, obtained by omitting the next
and previous connectives. We give three logic-to-automata translations which
can be used to give upper bounds for FO2 and UTL and various sublogics. We
apply these to get new bounds for both non-deterministic systems (hierarchical
and recursive state machines, games) and for probabilistic systems (Markov
chains, recursive Markov chains, and Markov decision processes). We couple
these with matching lower-bound arguments. Next, we look at combining FO2
verification techniques with those for LTL. We present here a language that
subsumes both FO2 and LTL, and inherits the model checking properties of both
languages. Our results give both a unified approach to understanding the
behaviour of FO2 and LTL, along with a nearly comprehensive picture of the
complexity of verification for these logics and their sublogics.
"
817,Anisimov's Theorem for inverse semigroups,"  The idempotent problem of a finitely generated inverse semigroup is the
formal language of all words over the generators representing idempotent
elements. This note proves that a finitely generated inverse semigroup with
regular idempotent problem is necessarily finite. This answers a question of
Gilbert and Noonan Heale, and establishes a generalisation to inverse
semigroups of Anisimov's Theorem for groups.
"
818,"Effective Characterizations of Simple Fragments of Temporal Logic Using
  Carton--Michel Automata","  We present a framework for obtaining effective characterizations of simple
fragments of future temporal logic (LTL) with the natural numbers as time
domain. The framework is based on a form of strongly unambiguous automata, also
known as prophetic automata or complete unambiguous B\""uchi automata and
referred to as Carton-Michel automata in this paper. These automata enjoy
strong structural properties, in particular, they separate the ""finitary
fraction"" of a regular language of infinite words from its ""infinitary
fraction"" in a natural fashion. Within our framework, we provide
characterizations of several natural fragments of temporal logic, where, in
some cases, no effective characterization had been known previously, and give
lower and upper bounds for their computational complexity.
"
819,Real-Time Vector Automata,"  We study the computational power of real-time finite automata that have been
augmented with a vector of dimension k, and programmed to multiply this vector
at each step by an appropriately selected $k \times k$ matrix. Only one entry
of the vector can be tested for equality to 1 at any time. Classes of languages
recognized by deterministic, nondeterministic, and ""blind"" versions of these
machines are studied and compared with each other, and the associated classes
for multicounter automata, automata with multiplication, and generalized finite
automata.
"
820,Revisiting the Equivalence Problem for Finite Multitape Automata,"  The decidability of determining equivalence of deterministic multitape
automata (or transducers) was a longstanding open problem until it was resolved
by Harju and Karhum\""{a}ki in the early 1990s. Their proof of decidability
yields a co_NP upper bound, but apparently not much more is known about the
complexity of the problem. In this paper we give an alternative proof of
decidability, which follows the basic strategy of Harju and Karhumaki but
replaces their use of group theory with results on matrix algebras. From our
proof we obtain a simple randomised algorithm for deciding language equivalence
of deterministic multitape automata and, more generally, multiplicity
equivalence of nondeterministic multitape automata. The algorithm involves only
matrix exponentiation and runs in polynomial time for each fixed number of
tapes. If the two input automata are inequivalent then the algorithm outputs a
word on which they differ.
"
