,title,abstract
239,"Model Based Sensor System for Temperature Measurement in R744 Air
  Conditioning Systems","  The goal is the development of a novel principle for the temperature
acquisition of refrigerants in CO2 air conditioning systems. The new approach
is based on measuring the temperature inside a pressure sensor, which is also
needed in the system. On the basis of simulative investigations of different
mounting conditions functional relations between measured and medium
temperature will be derived.
"
240,"Integrated 3D Sound Intensity Sensor with Four-Wire Particle Velocity
  Sensors","  A new symmetrical four-wire sensor configuration has resulted in a fully
integrated sound intensity sensor with significant lower noise floor and
smaller size than its predecessors. An integrated sound pressure sensor was
further miniaturized by using a folded ""back chamber"" at both sides of the
chip.
"
241,"High Aspect Pattern Formation by Integration of Micro Inkjetting and
  Electroless Plating","  This paper reports on formation of high aspect micro patterns on low
temperature co-fired ceramic (LTCC) substrates by integrating micro inkjetting
with electroless plating. Micro inkjetting was realized by using an inkjetting
printer that ejects ink droplets from a printhead. This printhead consists of a
glass nozzle with a diameter of 50 micrometers and a piezoelectric transducer
that is coated on the nozzle. The silver colloidal solution was inkjetted on a
sintered CT800 ceramic substrate, followed by curing at 200 degrees C for 60
minutes. As a result, the silver trace with a thickness of 200 nm was obtained.
The substrate, with the ejected silver thin film as the seed layer, was then
immersed into a preinitiator solution to coat a layer of palladium for
enhancing the deposition of nickel. Electroless nickel plating was successfully
conducted at a rate of 0.39 micrometers /min, and the thickness of traces was
plated up to 84 micrometers. This study demonstrates that the integration of
inkjetting with plating is an effective method to form high aspect patterns at
the demand location.
"
242,A Nanostructual Microwave Probe Used for Atomic Force Microscope,"  In order to develop a new structure microwave probe, the fabrication of AFM
probe on the GaAs wafer was studied. A waveguide was introduced by evaporating
Au film on the top and bottom surfaces of the GaAs AFM probe. A tip having 8
micrometers high, and curvature radius about 50 nm was formed. The dimensions
of the cantilever are 250x30x15 micrometers. The open structure of the
waveguide at the tip of the probe was introduced by using FIB fabrication. AFM
topography of a grating sample was measured by using the fabricated GaAs
microwave probe. The fabricated probe was found having nanometer scale
resolution, and microwave emission was detected successfully at the tip of the
probe by approaching Cr-V steel and Au wire samples.
"
243,High Density out-of-Plane Microprobe Array,"  MEMS technology has been developed rapidly in the last few years. More and
more special micro structures were discussed in several publications. However,
all of the structures were produced by consist of the three fundamental
structures, which included bridge, cantilever and membrane structures. Even the
more complex structures were no exception. The cantilever with the property of
simple design and easy fabrication among three kinds of fundamental structure,
therefore, it was popular used in the design of MEMS device.
"
244,"Simulation of Coating -Visco-Elastic liquid in the Mico-Nip of Metering
  Size Press","  For a set of operating conditions and coating color formulations, undesirable
phenomena like color spitting and coating ribs may be triggered in the
Micro-nip during the coating process. Therefore, our interest in this work
focus on another parameter affect on the undesirable phenomena as the vortices
in the Micro-nip. The problem deals with the flow through the Micro-nip of
metering size press. The flow enters and exits at a tangential velocity of 20
m/s between two rollers with diameter 80 cm and 60 -m apart. In the upper and
bottom part of the domain the angular velocity is 314 rad /s. It has one
sub-domain. Previous studies focus on the Micro-nip without considering the
inertia and the viscoelasticity of the material. Roll coating is a technique
commonly used in the coating industry to meter a thin fluid film on a moving
substrate. During the film formation, the fluid is subjected to very high shear
and extensional rates over a very short period of time. The fluid domain
changes as a function of the hydrodynamic pressure within the nip as a result
of the deformable cover usually used on one of the rolls. The free surface also
adds more complexity to the flow due to the force equilibrium in the fluid gas
interface. Last of all, the rheological behavior of the coating fluid is
usually non-Newtonian, so the metering flow hydrodynamics is finally very
difficult to describe. It is concluded that the normal forces of micro-nip
increases with increasing the inhibitors. Therefore, it affects on the
smoothness and creates defects. On the other hand, it can be concluded that the
creation of big vortex in the middle of micro-nip affects on the coating liquid
behavior.
"
245,"A Microcantilever-based Gas Flow Sensor for Flow Rate and Direction
  Detection","  The purpose of this paper is to apply characteristics of residual stress that
causes cantilever beams to bend for manufacturing a micro-structured gas flow
sensor. This study uses a silicon wafer deposited silicon nitride layers,
reassembled the gas flow sensor with four cantilever beams that perpendicular
to each other and manufactured piezoresistive structure on each
micro-cantilever by MEMS technologies, respectively. When the cantilever beams
are formed after etching the silicon wafer, it bends up a little due to the
released residual stress induced in the previous fabrication process. As air
flows through the sensor upstream and downstream beam deformation was made,
thus the airflow direction can be determined through comparing the resistance
variation between different cantilever beams. The flow rate can also be
measured by calculating the total resistance variations on the four
cantilevers.
"
246,"Process nano scale mechanical properties measurement of thin metal films
  using a novel paddle cantilever test structure","  A new technique was developed for studying the mechanical behavior of
nano-scale thin metal films on substrate is presented. The test structure was
designed on a novel ""paddle"" cantilever beam specimens with dimensions as few
hundred nanometers to less than 10 nanometers. This beam is in triangle shape
in order to provide uniform plane strain distribution. Standard clean room
processing was used to prepare the paddle sample. The experiment can be
operated by using the electrostatic deflection on the paddle uniform
distributed stress cantilever beam and then measure the deposited thin metal
film materials on top of it. A capacitance technique was used to measurement on
the other side of the deflected plate to measure its deflection with respect to
the force. The measured strain was converted through the capacitance
measurement for the deflection of the cantilever. System performance on the
residual stress measurement of thin films are calculated with three different
forces on the ""paddle"" cantilever beam, including the force due to the film,
compliance force and electrostatic force.
"
247,High Q-factor CMOS-MEMS inductor,"  This study investigates a high Q-factor spiral inductor fabricated by the
CMOS (complementary metal oxide semiconductor) process and a post-process. The
spiral inductor is manufactured on silicon substrate using the 0.35 micrometers
CMOS process. In order to reduce the substrate loss and enhance the Q-factor of
the inductor, silicon substrate under the inductor is removed using a
post-process. The post-process uses RIE (reactive ion etching) to etch the
sacrificial layer of silicon dioxide, and then TMAH (tetra methyl ammonium
hydroxide) is employed to remove the underlying silicon substrate and obtain
the suspended spiral inductor. The advantage of the post process is compatible
with the CMOS process. The Agilent 8510C network analyzer and a Cascade probe
station are used to measure the performances of the spiral inductor.
Experiments indicate that the spiral inductor has a Q-factor of 15 at 11 GHz,
an inductance of 4 nH at 25.5 GHz and a self-resonance frequency of about 27
GHz.
"
248,Copper Electrodeposition for 3D Integration,"  Two dimensional (2D) integration has been the traditional approach for IC
integration. Due to increasing demands for providing electronic devices with
superior performance and functionality in more efficient and compact packages,
has driven the semiconductor industry to develop more advanced packaging
technologies. Three-dimensional (3D) approaches address both miniaturization
and integration required for advanced and portable electronic products.
Vertical integration proved to be essential in achieving a greater integration
flexibility of disparate technologies, reason for which a general trend of
transition from 2D to 3D integration is currently being observed in the
industry. 3D chip integration using through silicon via (TSV) copper is
considered one of the most advanced technologies among all different types of
3D packaging technologies. Copper electrodeposition is one of technologies that
enable the formation of TSV structures. Because of its well-known application
for copper damascene, it was believed that its transfer to filling TSV vias
would be easily adopted. However, as any new technology at its beginning, there
are several challenges that need to be addressed and resolved before becoming a
fully mature technology. This paper will address the TSV fill processes using
copper electrodeposition, the advantages as well as difficulties associated
with this technology and approaches taken to overcome them. Electrochemical
characterization of the organics behavior and their effect on via filling will
be presented. The effect of wafer design on process performance and throughput,
including necessary process optimizations that are required for achieving
void-free via filling while reducing the processing time, will be discussed.
"
249,Technologies for 3D Heterogeneous Integration,"  3D-Integration is a promising technology towards higher interconnect
densities and shorter wiring lengths between multiple chip stacks, thus
achieving a very high performance level combined with low power consumption.
This technology also offers the possibility to build up systems with high
complexity just by combining devices of different technologies. For ultra thin
silicon is the base of this integration technology, the fundamental processing
steps will be described, as well as appropriate handling concepts. Three main
concepts for 3D integration have been developed at IZM. The approach with the
greatest flexibility called Inter Chip Via - Solid Liquid Interdiffusion
(ICV-SLID) is introduced. This is a chip-to-wafer stacking technology which
combines the advantages of the Inter Chip Via (ICV) process and the
solid-liquid-interdiffusion technique (SLID) of copper and tin. The fully
modular ICV-SLID concept allows the formation of multiple device stacks. A test
chip was designed and the total process sequence of the ICV-SLID technology for
the realization of a three-layer chip-to-wafer stack was demonstrated. The
proposed wafer-level 3D integration concept has the potential for low cost
fabrication of multi-layer high-performance 3D-SoCs and is well suited as a
replacement for embedded technologies based on monolithic integration. To
address yield issues a wafer-level chip-scale handling is presented as well, to
select known-good dies and work on them with wafer-level process sequences
before joining them to integrated stacks.
"
250,Through Silicon Vias as Enablers for 3D Systems,"  This special session on 3D TSV's will highlight some of the fabrication
processes and used technologies to create vias from the frontside of an active
circuit to its backside and potential implementation solutions to form complex
systems leveraging these novel possibilities. General techniques for via
formation are discussed as well as advanced integration solutions leveraging
the power of 3D TSV's.
"
251,Fabrication of 3D Packaging TSV using DRIE,"  Emerging 3D chips stacking and MEMS/Sensors packaging technologies are using
DRIE (Deep Reactive Ion Etching) to etch through-silicon via (TSV) for advanced
interconnections. The interconnection step can be done prior to or post CMOS
manufacturing, each requiring different etch process performances. A review of
the DRIE capability in terms of etching profile, etch rate, etch depth has been
carried out. Excellent tool flexibility allows a wide range of basic and
complex profiles to be achieved. Unlike other techniques, DRIE has the
capability to etch feature sizes ranging from sub-micron to millimeter width.
The main specificity of the DRIE is that etch rate is sensitive to the total
exposed area and the aspect ratio. For the TSV applications, where the total
exposed area is lower than 10%, high etch rates are achievable. A study has
also been done to highlight the importance of via profile for the success of
the refilling step. In addition, due to the high flexibility of DRIE, we also
explore the capability of using this technique for wafer thinning and plasma
die separation.
"
252,"Study of First-Order Thermal Sigma-Delta Architecture for Convective
  Accelerometers","  This paper presents the study of an original closed-loop conditioning
approach for fully-integrated convective inertial sensors. The method is
applied to an accelerometer manufactured on a standard CMOS technology using an
auto-aligned bulk etching step. Using the thermal behavior of the sensor as a
summing function, a first order sigma-delta modulator is built. This
""electro-physical"" modulator realizes an analog-to-digital conversion of the
signal. Besides the feedback scheme should improve the sensor performance.
"
253,High Density Through Silicon Via (TSV),"  The Through Silicon Via (TSV) process developed by Silex provides down to 30
micrometers pitch for through wafer connections in up to 600 micrometers thick
substrates. Integrated with MEMS designs it enables significantly reduced die
size and true ""Wafer Level Packaging"" - features that are particularly
important in consumer market applications. The TSV technology also enables
integration of advanced interconnect functions in optical MEMS, sensors and
microfluidic devices. In addition the Via technology opens for very interesting
possibilities considering integration with CMOS processing. With several
companies using the process already today, qualified volume manufacturing in
place and a line-up of potential users, the process is becoming a standard in
the MEMS industry. We provide a introduction to the via formation process and
also present some on the novel solutions made available by the technology.
"
254,"Rejection of Power Supply Noise in Wheatstone Bridges : Application to
  Piezoresistive MEMS","  This paper deals with the design of MEMS using piezoresistivity as
transduction principle. It is demonstrated that when the sensor topology
doesn't allow a perfect matching of strain gauges, the resolution is limited by
the ability of the conditioning circuit (typically a Wheatstone bridge) to
reject power supply noise. As this ability is strongly reduced when an offset
voltage is present at the output of the bridge, the proposed architecture
implements a feedback loop to control MOS transistors inserted in the
Wheatstone bridge to compensate resistor mismatches. This feedback exhibits a
very good offset cancellation and therefore a better resolution is achieved.
"
255,Next Generation of TCAD Environments for MEMS Design,"  In this paper we present the latest version of the TCAD environment BICEP'S
(Braunschweigs Integrated CAD-Environment for Product Planning and Process
Simulation). By using a central process database, which allows the exchange of
all relevant process data it is able to overcome many of the mentioned
obstacles. The database and process planning tool can be used by process
developers to document changes in process settings and the influence of such
changes on the process result. This information can then be used by the
designers to set-up a simulation file for a detailed analysis of the impact of
such parameter changes on the requested design. This will be shown by the
example of silicon etching using an atomistic etch simulator.
"
256,Noise Analysis and Noise-based Optimization for Resonant MEMS Structures,"  This paper presents a detailed noise analysis and a noise-based optimization
procedure for resonant MEMS structures. A design for high sensitivity of MEMS
structures needs to take into account the noise shaping induced by damping
phenomena at micro scale. The existing literature presents detailed models for
the damping at microscale, but usually neglects them in the noise analysis
process, assuming instead a white spectrum approximation for the
mechano-thermal noise. The present work extends the implications of the complex
gas-solid interaction into the field of noise analysis for mechanical sensors,
and provides a semi-automatic procedure for behavioral macromodel extraction
and sensor optimization with respect to signal-to-noise ratio.
"
257,"Haptic sensing for MEMS with application for cantilever and Casimir
  effect","  This paper presents an implementation of the Cosserat theory into haptic
sensing technologies for real-time simulation of microstructures. Cosserat
theory is chosen instead of the classical theory of elasticity for a better
representation of stress, especially in the nonlinear regime. The use of
Cosserat theory leads to a reduction of the complexity of the modelling and
thus increases its capability for real time simulation which is indispensable
for haptic technologies. The incorporation of Cosserat theory into haptic
sensing technology enables the designer to simulate in real-time the components
in a virtual reality environment (VRE) which can enable virtual manufacturing
and prototyping. The software tool created as a result of this methodology
demonstrates the feasibility of the proposed model. As test demonstrators, a
cantilever microbeam and microbridge undergoing bending in VRE are presented.
"
258,On-Chip Hotplate for Temperature Control of Cmos Saw Resonators,"  Due to the sensitivity of the piezoelectric layer in surface acoustic wave
(SAW) resonators to temperature, a method of achieving device stability as a
function of temperature is required. This work presents the design, modeling
and characterization of integrated dual-serpentine polysilicon resistors as a
method for temperature control of CMOS SAW resonators. The design employs the
oven control temperature stabilization scheme where the device's temperature is
elevated to higher than Tmax to maintain constant device temperature. The
efficiency of the polysilicon resistor as a heating element was verified
through a 1-D partial differential equation model, 3-D CoventorWare finite
element simulations and measurements using Compix thermal camera. To verify
that the on-chip hotplate is effective as a temperature control method, both DC
and RF measurements of the heater together with the resonator were conducted.
Experimental results have indicated that the TCF of the CMOS SAW resonator of
-97.2 ppm/deg C has been reduced to -23.19 ppm/deg C when heated to 56 deg C.
"
259,Modelling methodology of MEMS structures based on Cosserat theory,"  Modelling MEMS involves a variety of software tools that deal with the
analysis of complex geometrical structures and the assessment of various
interactions among different energy domains and components. Moreover, the MEMS
market is growing very fast, but surprisingly, there is a paucity of modelling
and simulation methodology for precise performance verification of MEMS
products in the nonlinear regime. For that reason, an efficient and rapid
modelling approach is proposed that meets the linear and nonlinear dynamic
behaviour of MEMS systems.
"
260,"Low Voltage Totally Free Flexible RF MEMS Switch With Anti-Stiction
  System","  This paper concerns a new design of RF MEMS switch combined with an
innovative process which enable low actuation voltage (<5V) and avoid stiction.
First, the structure described with principal design issues, the corresponding
anti-stiction system is presented and FEM simulations are done. Then, a short
description of the process flow based on two non polymer sacrificial layers.
Finally, RF measurements are presented and preliminary experimental protocol
and results of anti-stiction validation is detailed. Resulting RF performances
are -30dB of isolation and -0.45dB of insertion loss at 10 GHz.
"
261,"High Quality Factor Silicon Cantilever Driven by PZT Actuator for
  Resonant Based Mass Detection","  A high quality factor (Q-factor) piezoelectric lead zirconat titanate (PZT)
actuated single crystal silicon cantilever was proposed in this paper for
resonant based ultra-sensitive mass detection. Energy dissipation from
intrinsic mechanical loss of the PZT film was successfully compressed by
separating the PZT actuator from resonant structure. Excellent Q-factor, which
is several times larger than conventional PZT cantilever, was achieved under
both atmospheric pressure and reduced pressures. For a 30 micrometer-wide 100
micrometer-long cantilever, Q-factor was measured as high as 1113 and 7279
under the pressure of 101.2 KPa and 35 Pa, respectively. Moreover, it was found
that high-mode vibration can be realized by the cantilever for the pursuit of
great Q-factor, while support loss became significant because of the increased
vibration amplitude at the actuation point. An optimized structure using
node-point actuation was suggested then to suppress corresponding energy
dissipation.
"
262,"A New Four States High Deflection Low Actuation Voltage Electrostatic
  Mems Switch for RF Applications","  This paper presents a new electrostatic MEMS (MicroElectroMechanical System)
based on a single high reliability totally free flexible membrane. Using four
electrodes, this structure enables four states which allowed large deflections
(4$\mu$m) with low actuation voltage (7,5V). This design presents also a good
contact force and improve the restoring force of the structure. As an example
of application, a Single Pole Double Throw (SPDT) for 24GHz applications, based
on this design, has been simulated.
"
263,Design and Fabrication of a Novel Micro Electromagnetic Actuator,"  The present study presents a new micro electromagnetic actuator utilizing a
PDMS membrane with a magnet. The actuator is integrated with micro coils to
electromagnetically actuate the membrane and results in a large deflection. The
micro electromagnetic actuator proposed in this study is easily fabricated and
is readily integrated with existing bio-medical chips due to its planar
structure.
"
264,Flexible Micro Thermoelectric Generator based on Electroplated Bi2Te3,"  We present and discuss the fabrication process and the performance of a
flexible micro thermoelectric generator with electroplated Bi2Te3 thermocouples
in a SU-8 mold. Demonstrator devices generate 278uWcm-2 at dTmeas=40K across
the experimental set up. Based on model calculations, a temperature difference
of dTG=21.4K across the generator is assumed. Due to the flexible design and
the chosen generator materials, the performance stays high even for curved
contact surfaces. The measurement results correlate well with the model based
design optimization predictions.
"
265,"A Novel Piezoelectric Microtransformer for Autonmous Sensors
  Applications","  This work relates to a novel piezoelectric transformer to be used in an
autonomous sensor unit, possibly in conjunction with a RF-MEMS retro-modulator.
"
266,"Optimization of efficiency and energy density of passive micro fuel
  cells and galvanic hydrogen generators","  A PEM micro fuel cell system is described which is based on self-breathing
PEM micro fuel cells in the power range between 1 mW and 1W. Hydrogen is
supplied with on-demand hydrogen production with help of a galvanic cell, that
produces hydrogen when Zn reacts with water. The system can be used as a
battery replacement for low power applications and has the potential to improve
the run time of autonomous systems. The efficiency has been investigated as
function of fuel cell construction and tested for several load profiles.
"
267,"Design and Fabrication of Acoustic Wave Actuated Microgenerator for
  Portable Electronic Devices","  The past few years have seen an increasing focus on energy harvesting issue,
including power supply for portable electric devices. Utilize scavenging
ambient energy from the environment could eliminate the need for batteries and
increase portable device lifetimes indefinitely. In addition, through MEMS
technology fabricated micro-generator could easy integrate with these small or
portable devices. Several different ambient sources, including solar, vibration
and temperature effect, have already exploited [1-3]. Each energy source should
be used in suitable environment, therefore to produce maximum efficiency. In
this paper, we present an acoustic wave actuated micro-generator for power
system by using the energy of acoustic waves, such as the sound from human
voices or speakerphone, to actuate a MEMS-type electromagnetic transducer. This
provides a longer device lifetime and greater power system convenience.
Moreover, it is convenient to integrate MEMS-based microgenerators with small
or porta le devices
"
268,Package Hermeticity Testing with Thermal Transient Measurements,"  The rapid incursion of new technologies such as MEMS and smart sensor device
manufacturing requires new tailor-made packaging designs. In many applications
these devices are exposed to humid environments. Since the penetration of
moisture into the package may result in internal corrosion or shift of the
operating parameters, the reliability testing of hermetically sealed packages
has become a crucial question in the semiconductor industry.
"
269,"Micro-tensile tests on micromachined metal on polymer specimens:
  elasticity, plasticity and rupture","  This study is focused on the mechanical characterization of materials used in
microelectronic and micro- electromechanical systems (MEMS) devices. In order
to determine their mechanical parameters, a new deformation bench test with
suitable micromachined specimens have been developed. Uniaxial tensile tests
were performed on ""low cost"" specimens, consisting in electroplated thin copper
films and structures, deposited on a polimide type substrate. Moreover, a
cyclic mechanical actuation via piezoelectric actuators was tested on the same
deformation bench. These experiments validate the device for performing dynamic
characterization of materials, and reliability studies of different
microstructures.
"
270,Open Ended Microwave Oven for Packaging,"  A novel open waveguide cavity resonator is presented for the combined
variable frequency microwave curing of bumps, underfills and encapsulants, as
well as the alignment of devices for fast flip-chip assembly, direct chip
attach (DCA) or wafer-scale level packaging (WSLP). This technology achieves
radio frequency (RF) curing of adhesives used in microelectronics,
optoelectronics and medical devices with potential simultaneous micron-scale
alignment accuracy and bonding of devices. In principle, the open oven cavity
can be fitted directly onto a flip-chip or wafer scale bonder and, as such,
will allow for the bonding of devices through localised heating thus reducing
the risk to thermally sensitive devices. Variable frequency microwave (VFM)
heating and curing of an idealised polymer load is numerically simulated using
a multi-physics approach. Electro-magnetic fields within a novel open ended
microwave oven developed for use in micro-electronics manufacturing
applications are solved using a de icated Yee scheme finite-difference
time-domain (FDTD) solver. Temperature distribution, degree of cure and thermal
stresses are analysed using an Unstructured Finite Volume method (UFVM)
multi-physics package. The polymer load was meshed for thermophysical analysis,
whilst the microwave cavity - encompassing the polymer load - was meshed for
microwave irradiation. The two solution domains are linked using a
cross-mapping routine. The principle of heating using the evanescent fringing
fields within the open-end of the cavity is demonstrated. A closed loop
feedback routine is established allowing the temperature within a lossy sample
to be controlled. A distribution of the temperature within the lossy sample is
obtained by using a thermal imaging camera.
"
271,Mechanical Fatigue on Gold MEMS Devices: Experimental Results,"  The effect of mechanical fatigue on structural performances of gold devices
is investigated. The pull-in voltage of special testing micro-systems is
monitored during the cyclical load application. The mechanical collapse is
identified as a dramatic loss of mechanical strength of the specimen. The
fatigue limit is estimated through the stair-case method by means of the
pull-in voltage measurements. Measurements are performed by means of the
optical interferometric technique.
"
272,Testability of Reversible Iterative Logic Arrays,"  Iterative Logic Arrays (ILAs) are ideal as VLSI sub-systems because of their
regular structure and its close resemblance with FPGAs (Field Programmable Gate
Arrays). Reversible circuits are of interest in the design of very low power
circuits where energy loss implied by high frequency switching is not of much
consideration. Reversibility is essential for Quantum Computing. This paper
examines the testability of Reversible Iterative Logic Arrays (ILAs) composed
of reversible k-CNOT gates. For certain ILAs it is possible to find a test set
whose size remains constant irrespective of the size of the ILA, while for
others it varies with array size. Former type of ILAs is known as
Constant-Testable, i.e. C-Testable. It has been shown that Reversible Logic
Arrays are C-Testable and size of test set is equal to number of entries in
cells truth table implying that the reversible ILAs are also Optimal-Testable,
i.e. O-Testable. Uniform-Testability, i.e. U-Testability has been defined and
Reversible Heterogeneous ILAs have been characterized as U-Testable. The test
generation problem has been shown to be related to certain properties of cycles
in a set of graphs derived from cell truth table. By careful analysis of these
cycles an efficient test generation technique that can be easily converted to
an ATPG program has been presented for both 1-D and 2D ILAs. The same
algorithms can be easily extended for n-Dimensional Reversible ILAs.
"
273,"Fast Monte Carlo Estimation of Timing Yield: Importance Sampling with
  Stochastic Logical Effort (ISLE)","  In the nano era in integrated circuit fabrication technologies, the
performance variability due to statistical process and circuit parameter
variations is becoming more and more significant. Considerable effort has been
expended in the EDA community during the past several years in trying to cope
with the so-called statistical timing problem. Most of this effort has been
aimed at generalizing the static timing analyzers to the statistical case. In
this paper, we take a pragmatic approach in pursuit of making the Monte Carlo
method for timing yield estimation practically feasible. The Monte Carlo method
is widely used as a golden reference in assessing the accuracy of other timing
yield estimation techniques. However, it is generally believed that it can not
be used in practice for estimating timing yield as it requires too many costly
full circuit simulations for acceptable accuracy. In this paper, we present a
novel approach to constructing an improvedMonte Carlo estimator for timing
yield which provides the same accuracy as the standard Monte Carlo estimator,
but at a cost of much fewer full circuit simulations. This improved estimator
is based on a novel combination of a variance reduction technique, importance
sampling, and a stochastic generalization of the logical effort formalism for
cheap but approximate delay estimation. The results we present demonstrate that
our improved yield estimator achieves the same accuracy as the standard Monte
Carlo estimator at a cost reduction reaching several orders of magnitude.
"
274,"Fusion d'images: application au contr\^ole de la distribution des
  biopsies prostatiques","  This paper is about the application of a 3D ultrasound data fusion technique
to the 3D reconstruction of prostate biopies in a reference volume. The method
is introduced and its evaluation on a series of data coming from 15 patients is
described.
"
275,"Fuzzy Feedback Scheduling of Resource-Constrained Embedded Control
  Systems","  The quality of control (QoC) of a resource-constrained embedded control
system may be jeopardized in dynamic environments with variable workload. This
gives rise to the increasing demand of co-design of control and scheduling. To
deal with uncertainties in resource availability, a fuzzy feedback scheduling
(FFS) scheme is proposed in this paper. Within the framework of feedback
scheduling, the sampling periods of control loops are dynamically adjusted
using the fuzzy control technique. The feedback scheduler provides QoC
guarantees in dynamic environments through maintaining the CPU utilization at a
desired level. The framework and design methodology of the proposed FFS scheme
are described in detail. A simplified mobile robot target tracking system is
investigated as a case study to demonstrate the effectiveness of the proposed
FFS scheme. The scheme is independent of task execution times, robust to
measurement noises, and easy to implement, while incurring only a small
overhead.
"
276,Neural Feedback Scheduling of Real-Time Control Tasks,"  Many embedded real-time control systems suffer from resource constraints and
dynamic workload variations. Although optimal feedback scheduling schemes are
in principle capable of maximizing the overall control performance of
multitasking control systems, most of them induce excessively large
computational overheads associated with the mathematical optimization routines
involved and hence are not directly applicable to practical systems. To
optimize the overall control performance while minimizing the overhead of
feedback scheduling, this paper proposes an efficient feedback scheduling
scheme based on feedforward neural networks. Using the optimal solutions
obtained offline by mathematical optimization methods, a back-propagation (BP)
neural network is designed to adapt online the sampling periods of concurrent
control tasks with respect to changes in computing resource availability.
Numerical simulation results show that the proposed scheme can reduce the
computational overhead significantly while delivering almost the same overall
control performance as compared to optimal feedback scheduling.
"
277,"From a set of parts to an indivisible whole. Part III: Holistic space of
  multi-object relations","  The previously described methodology for hierarchical grouping of objects
through iterative averaging has been used for simulation of cooperative
interactions between objects of a system with the purpose of investigation of
the conformational organization of the system. Interactions between objects
were analyzed within the space of an isotropic field of one of the objects
(drifter). Such an isotropic field of an individual object can be viewed as a
prototype of computer ego. It allows visualization of a holistic space of
multi-object relations (HSMOR) which has a complex structure depending on the
number of objects, their mutual arrangement in space, and the type of metric
used for assessment of (dis)similarities between the objects. In the course of
computer simulation of cooperative interactions between the objects, only those
points of the space were registered which corresponded to transitions in
hierarchical grouping. Such points appeared to aggregate into complex spatial
structures determining a unique internal organization of a respective HSMOR. We
describe some of the peculiarities of such structures, referred to by us as
attractor membranes, and discuss their properties. We also demonstrate the
peculiarities of the changing of intergroup similarities which occurs when a
drifter infinitely moves away from the fixed objects.
"
278,"Control-Scheduling Codesign: A Perspective on Integrating Control and
  Computing","  Despite rapid evolution, embedded computing systems increasingly feature
resource constraints and workload uncertainties. To achieve much better system
performance in unpredictable environments than traditional design approaches, a
novel methodology, control-scheduling codesign, is emerging in the context of
integrating feedback control and real-time computing. The aim of this work is
to provide a better understanding of this emerging methodology and to spark new
interests and developments in both the control and computer science
communities. The state of the art of control-scheduling codesign is captured.
Relevant research efforts in the literature are discussed under two categories,
i.e., control of computing systems and codesign for control systems. Critical
open research issues on integrating control and computing are also outlined.
"
279,Atlas-Based Prostate Segmentation Using an Hybrid Registration,"  Purpose: This paper presents the preliminary results of a semi-automatic
method for prostate segmentation of Magnetic Resonance Images (MRI) which aims
to be incorporated in a navigation system for prostate brachytherapy. Methods:
The method is based on the registration of an anatomical atlas computed from a
population of 18 MRI exams onto a patient image. An hybrid registration
framework which couples an intensity-based registration with a robust
point-matching algorithm is used for both atlas building and atlas
registration. Results: The method has been validated on the same dataset that
the one used to construct the atlas using the ""leave-one-out method"". Results
gives a mean error of 3.39 mm and a standard deviation of 1.95 mm with respect
to expert segmentations. Conclusions: We think that this segmentation tool may
be a very valuable help to the clinician for routine quantitative image
exploitation.
"
280,Problems of robustness for universal coding schemes,"  The Lempel-Ziv universal coding scheme is asymptotically optimal for the
class of all stationary ergodic sources. A problem of robustness of this
property under small violations of ergodicity is studied. A notion of
deficiency of algorithmic randomness is used as a measure of disagreement
between data sequence and probability measure. We prove that universal
compressing schemes from a large class are non-robust in the following sense:
if the randomness deficiency grows arbitrarily slowly on initial fragments of
an infinite sequence then the property of asymptotic optimality of any
universal compressing algorithm can be violated. Lempel-Ziv compressing
algorithms are robust on infinite sequences generated by ergodic Markov chains
when the randomness deficiency of its initial fragments of length $n$ grows as
$o(n)$.
"
281,Range Medians,"  We study a generalization of the classical median finding problem to batched
query case: given an array of unsorted $n$ items and $k$ (not necessarily
disjoint) intervals in the array, the goal is to determine the median in {\em
each} of the intervals in the array. We give an algorithm that uses $O(n\log n
+ k\log k \log n)$ comparisons and show a lower bound of $\Omega(n\log k)$
comparisons for this problem. This is optimal for $k=O(n/\log n)$.
"
282,"Collaborative Virtual Queue: Fair Management of Congested Departure
  Operations and Benefit Analysis","  Due to the stochastic nature of departure operations, working at full
capacity makes major US airports very sensitive to uncertainties. Consequently,
airport ground operations face critically congested taxiways and long runway
queues. In this report, we show how improved management of departure operations
from the ready-to-push-back time to the wheels-off time can potentially yield
significant benefits to airlines and air traffic services. We develop a
Collaborative Virtual Queue to enable better optimization capabilities during
congested situations while taking into account the laissez-faire competitive
environment. Results are evaluated using a departure system model, validated
using current statistics and previous studies. First, the Collaborative Virtual
Queue enables keeping aircraft away from runway queues, which increases
wheels-off time predictability. Second, holding aircraft enables last-minute
intra-airline flight switching. This creates new optimization capabilities for
airlines i.e. it gives airlines the flexibility to prioritize their flight
sequence in real-time. These capabilities are illustrated by the trade-off
between minimizing the average passenger waiting time and minimizing the level
of unfairness between aircraft of the same airline. For instance, airlines
could choose to decrease by up to 15% their average passenger waiting time by
prioritizing heavy planes over small planes when the taxiway system is
congested.
"
283,Random XML sampling the Boltzmann way,"  In this article we present the prototype of a framework capable of producing,
with linear complexity, uniformly random XML documents with respect to a given
RELAX NG grammar. The generation relies on powerful combinatorial methods
together with numerical and symbolic resolution of polynomial systems.
"
