,title,abstract
423,"On Gate Complexity of Reversible Circuits Consisting of NOT, CNOT and
  2-CNOT Gates","  The paper discusses the gate complexity of reversible circuits consisting of
NOT, CNOT and 2-CNOT gates. The Shannon gate complexity function $L(n, q)$ for
a reversible circuit, implementing a Boolean transformation $f\colon \mathbb
Z_2^n \to \mathbb Z_2^n$, is defined as a function of $n$ and the number of
additional inputs $q$. The general lower bound $L(n,q) \geq
\frac{2^n(n-2)}{3\log_2(n+q)} - \frac{n}{3}$ for the gate complexity of a
reversible circuit is proved. An upper bound $L(n,0) \leqslant
3n2^{n+4}(1+o(1)) \mathop / \log_2n$ for the gate complexity of a reversible
circuit without additional inputs is proved. An upper bound $L(n,q_0) \lesssim
2^n$ for the gate complexity of a reversible circuit with $q_0 \sim
n2^{n-o(n)}$ additional inputs is proved.
"
424,"A Biological-Realtime Neuromorphic System in 28 nm CMOS using
  Low-Leakage Switched Capacitor Circuits","  A switched-capacitor (SC) neuromorphic system for closed-loop neural coupling
in 28 nm CMOS is presented, occupying 600 um by 600 um. It offers 128 input
channels (i.e. presynaptic terminals), 8192 synapses and 64 output channels
(i.e. neurons). Biologically realistic neuron and synapse dynam- ics are
achieved via a faithful translation of the behavioural equations to SC
circuits. As leakage currents significantly affect circuit behaviour at this
technology node, dedicated compensation techniques are employed to achieve
biological-realtime operation, with faithful reproduction of time constants of
several 100 ms at room temperature. Power draw of the overall system is 1.9 mW.
"
425,"Switched-Capacitor Realization of Presynaptic Short-Term-Plasticity and
  Stop-Learning Synapses in 28 nm CMOS","  Synaptic dynamics, such as long- and short-term plasticity, play an important
role in the complexity and biological realism achievable when running neural
networks on a neuromorphic IC. For example, they endow the IC with an ability
to adapt and learn from its environment. In order to achieve the mil- lisecond
to second time constants required for these synaptic dynamics, analog
subthreshold circuits are usually employed. However, due to process variation
and leakage problems, it is almost impossible to port these types of circuits
to modern sub-100nm technologies. In contrast, we present a neuromor- phic
system in a 28 nm CMOS process that employs switched capacitor (SC) circuits to
implement 128 short term plasticity presynapses as well as 8192 stop-learning
synapses. The neuromorphic system consumes an area of 0.36 mm2 and runs at a
power consumption of 1.9 mW. The circuit makes use of a technique for
minimizing leakage effects allowing for real-time operation with time constants
up to sev- eral seconds. Since we rely on SC techniques for all calculations,
the system is composed of only generic mixed-signal building blocks. These
generic building blocks make the system easy to port between technologies and
the large digital circuit part inherent in an SC system benefits fully from
technology scaling.
"
426,Multi-Scale Stochastic Simulation for Diffusive Molecular Communication,"  Recently, hybrid models have emerged that combine microscopic and mesoscopic
regimes in a single stochastic reaction-diffusion simulation. Microscopic
simulations track every individual molecule and are generally more accurate.
Mesoscopic simulations partition the environment into subvolumes, track when
molecules move between adjacent subvolumes, and are generally more
computationally efficient. In this paper, we present the foundation of a
multi-scale stochastic simulator from the perspective of molecular
communication, for both mesoscopic and hybrid models, where we emphasize
simulation accuracy at the receiver and efficiency in regions that are far from
the communication link. Our multi-scale models use subvolumes of different
sizes, between which we derive the diffusion event transition rate. Simulation
results compare the accuracy and efficiency of traditional approaches with that
of a regular hybrid method and with those of our proposed multi-scale methods.
"
427,Nano-artifact metrics based on random collapse of resist,"  Artifact metrics is an information security technology that uses the
intrinsic characteristics of a physical object for authentication and clone
resistance. Here, we demonstrate nano-artifact metrics based on silicon
nanostructures formed via an array of resist pillars that randomly collapse
when exposed to electron-beam lithography. The proposed technique uses
conventional and scalable lithography processes, and because of the random
collapse of resist, the resultant structure has extremely fine-scale morphology
with a minimum dimension below 10 nm, which is less than the resolution of
current lithography capabilities. By evaluating false match, false non-match
and clone-resistance rates, we clarify that the nanostructured patterns based
on resist collapse satisfy the requirements for high-performance security
applications.
"
428,Spin-Orbit Torque Induced Spike-Timing Dependent Plasticity,"  Nanoelectronic devices that mimic the functionality of synapses are a crucial
requirement for performing cortical simulations of the brain. In this work we
propose a ferromagnet-heavy metal heterostructure that employs spin-orbit
torque to implement Spike-Timing Dependent Plasticity. The proposed device
offers the advantage of decoupled spike transmission and programming current
paths, thereby leading to reliable operation during online learning. Possible
arrangement of such devices in a crosspoint architecture can pave the way for
ultra-dense neural networks. Simulation studies indicate that the device has
the potential of achieving pico-Joule level energy consumption (maximum 2 pJ
per synaptic event) which is comparable to the energy consumption for synaptic
events in biological synapses.
"
429,Search Methods for Tile Sets in Patterned DNA Self-Assembly,"  The Pattern self-Assembly Tile set Synthesis (PATS) problem, which arises in
the theory of structured DNA self-assembly, is to determine a set of coloured
tiles that, starting from a bordering seed structure, self-assembles to a given
rectangular colour pattern. The task of finding minimum-size tile sets is known
to be NP-hard. We explore several complete and incomplete search techniques for
finding minimal, or at least small, tile sets and also assess the reliability
of the solutions obtained according to the kinetic Tile Assembly Model.
"
430,"Carbon Nanotube Based Delay Model For High Speed Energy Efficient on
  Chip Data Transmission Using: Current Mode Technique","  Speed is a major concern for high density VLSI networks. In this paper the
closed form delay model for current mode signalling in VLSI interconnects has
been proposed with resistive load termination. RLC interconnect line is
modelled using characteristic impedance of transmission line and inductive
effect. The inductive effect is dominant at lower technology node is modelled
into an equivalent resistance. In this model first order transfer function is
designed using finite difference equation, and by applying the boundary
conditions at the source and load termination. It has been observed that the
dominant pole determines system response and delay in the proposed model. Using
CNIA tool (carbon nanotube interconnect analyzer) the interconnect line
parameters has been estimated at 45nm technology node. The novel proposed
current mode model superiority has been validated for CNT type of material. It
superiority factor remains to 66.66% as compared to voltage mode signalling.
And current mode dissipates 0.015pJ energy where as VM consume 0.045pJ for a
single bit transmission across the interconnect over CNT material. Secondly the
damping factor of a lumped RLC circuit is shown to be a useful figure of merit.
"
431,"Minimizing the Latency of Quantum Circuits during Mapping to the
  Ion-Trap Circuit Fabric","  Quantum computers are exponentially faster than their classical counterparts
in terms of solving some specific, but important problems. The biggest
challenge in realizing a quantum computing system is the environmental noise.
One way to decrease the effect of noise (and hence, reduce the overhead of
building fault tolerant quantum circuits) is to reduce the latency of the
quantum circuit that runs on a quantum circuit. In this paper, a novel
algorithm is presented for scheduling, placement, and routing of a quantum
algorithm, which is to be realized on a target quantum circuit fabric
technology. This algorithm, and the accompanying software tool, advances
state-of-the-art in quantum CAD methodologies and methods while considering key
characteristics and constraints of the ion-trap quantum circuit fabric.
Experimental results show that the presented tool improves results of the
previous tool by about 41%.
"
432,Squash: A Scalable Quantum Mapper Considering Ancilla Sharing,"  Quantum algorithms for solving problems of interesting size often result in
circuits with a very large number of qubits and quantum gates. Fortunately,
these algorithms also tend to contain a small number of repetitively-used
quantum kernels. Identifying the quantum logic blocks that implement such
quantum kernels is critical to the complexity management for realizing the
corresponding quantum circuit. Moreover, quantum computation requires some type
of quantum error correction coding to combat decoherence, which in turn results
in a large number of ancilla qubits in the circuit. Sharing the ancilla qubits
among quantum operations (even though this sharing can increase the overall
circuit latency) is important in order to curb the resource demand of the
quantum algorithm. This paper presents a multi-core reconfigurable quantum
processor architecture, called Requp, which supports a layered approach to
mapping a quantum algorithm and ancilla sharing. More precisely, a scalable
quantum mapper, called Squash, is introduced, which divides a given quantum
circuit into a number of quantum kernels- each kernel comprises k parts such
that each part will run on exactly one of k available cores. Experimental
results demonstrate that Squash can handle large-scale quantum algorithms while
providing an effective mechanism for sharing ancilla qubits.
"
433,QPEL: Quantum Program and Effect Language,"  We present the syntax and rules of deduction of QPEL (Quantum Program and
Effect Language), a language for describing both quantum programs, and
properties of quantum programs - effects on the appropriate Hilbert space. We
show how semantics may be given in terms of state-and-effect triangles, a
categorical setting that allows semantics in terms of Hilbert spaces,
C*-algebras, and other categories. We prove soundness and completeness results
that show the derivable judgements are exactly those provable in all
state-and-effect triangles.
"
434,"Maze Solving Automatons for Self-Healing of Open Interconnects: Modular
  Add-on for Circuit Boards","  We present the circuit board integration of a self-healing mechanism to
repair open faults. The electric field driven mechanism physically restores
fractured interconnects in electronic circuits and has the ability to solve
mazes. The repair is performed by conductive particles dispersed in an
insulating fluid. We demonstrate the integration of the healing module onto
printed circuit boards and the ability of maze solving. We model and perform
experiments on the influence of the geometry of the conductive particles as
well as the terminal impedances of the route on the healing efficiency. The
typical heal rate is 10 $\mu$m/s with healed route having resistance of 100
$\Omega$ to 20 k$\Omega$ depending on the materials and concentrations used.
"
435,"STT-SNN: A Spin-Transfer-Torque Based Soft-Limiting Non-Linear Neuron
  for Low-Power Artificial Neural Networks","  Recent years have witnessed growing interest in the use of Artificial Neural
Networks (ANNs) for vision, classification, and inference problems. An
artificial neuron sums N weighted inputs and passes the result through a
non-linear transfer function. Large-scale ANNs impose very high computing
requirements for training and classification, leading to great interest in the
use of post-CMOS devices to realize them in an energy efficient manner. In this
paper, we propose a spin-transfer-torque (STT) device based on Domain Wall
Motion (DWM) magnetic strip that can efficiently implement a Soft-limiting
Non-linear Neuron (SNN) operating at ultra-low supply voltage and current. In
contrast to previous spin-based neurons that can only realize hard-limiting
transfer functions, the proposed STT-SNN displays a continuous resistance
change with varying input current, and can therefore be employed to implement a
soft-limiting neuron transfer function. Soft-limiting neurons are greatly
preferred to hard-limiting ones due to their much improved modeling capacity,
which leads to higher network accuracy and lower network complexity. We also
present an ANN hardware design employing the proposed STT-SNNs and Memristor
Crossbar Arrays (MCA) as synapses. The ultra-low voltage operation of the
magneto metallic STT-SNN enables the programmable MCA-synapses, computing
analog-domain weighted summation of input voltages, to also operate at
ultra-low voltage. We modeled the STT-SNN using micro-magnetic simulation and
evaluated them using an ANN for character recognition. Comparisons with analog
and digital CMOS neurons show that STT-SNNs can achieve more than two orders of
magnitude lower energy consumption.
"
436,"Optimized Implementation of Memristor-Based Full Adder by Material
  Implication Logic","  Recently memristor-based applications and circuits are receiving an increased
attention. Furthermore, memristors are also applied in logic circuit design.
Material implication logic is one of the main areas with memristors. In this
paper an optimized memristor-based full adder design by material implication
logic is presented. This design needs 27 memristors and less area in comparison
with typical CMOS-based 8-bit full adders. Also the presented full adder needs
only 184 computational steps which enhance former full adder design speed by 20
percent.
"
437,"LEQA: Latency Estimation for a Quantum Algorithm Mapped to a Quantum
  Circuit Fabric","  This paper presents LEQA, a fast latency estimation tool for evaluating the
performance of a quantum algorithm mapped to a quantum fabric. The actual
quantum algorithm latency can be computed by performing detailed scheduling,
placement and routing of the quantum instructions and qubits in a quantum
operation dependency graph on a quantum circuit fabric. This is, however, a
very expensive proposition that requires large amounts of processing time.
Instead, LEQA, which is based on computing the neighborhood population counts
of qubits, can produce estimates of the circuit latency with good accuracy
(i.e., an average of less than 3% error) with up to two orders of magnitude
speedup for mid-size benchmarks. This speedup is expected to increase
superlinearly as a function of circuit size (operation count).
"
438,"Design of a Universal Logic Block for Fault-Tolerant Realization of any
  Logic Operation in Trapped-Ion Quantum Circuits","  This paper presents a physical mapping tool for quantum circuits, which
generates the optimal Universal Logic Block (ULB) that can perform any logical
fault-tolerant (FT) quantum operations with the minimum latency. The operation
scheduling, placement, and qubit routing problems tackled by the quantum
physical mapper are highly dependent on one another. More precisely, the
scheduling solution affects the quality of the achievable placement solution
due to resource pressures that may be created as a result of operation
scheduling whereas the operation placement and qubit routing solutions
influence the scheduling solution due to resulting distances between
predecessor and current operations, which in turn determines routing latencies.
The proposed flow for the quantum physical mapper captures these dependencies
by applying (i) a loose scheduling step, which transforms an initial quantum
data flow graph into one that explicitly captures the no-cloning theorem of the
quantum computing and then performs instruction scheduling based on a modified
force-directed scheduling approach to minimize the resource contention and
quantum circuit latency, (ii) a placement step, which uses timing-driven
instruction placement to minimize the approximate routing latencies while
making iterative calls to the aforesaid force-directed scheduler to correct
scheduling levels of quantum operations as needed, and (iii) a routing step
that finds dynamic values of routing latencies for the qubits. In addition to
the quantum physical mapper, an approach is presented to determine the single
best ULB size for a target quantum circuit by examining the latency of
different FT quantum operations mapped onto different ULB sizes and using
information about the occurrence frequency of operations on critical paths of
the target quantum algorithm to weigh these latencies.
"
439,"High performance photonic reservoir computer based on a coherently
  driven passive cavity","  Reservoir computing is a recent bio-inspired approach for processing
time-dependent signals. It has enabled a breakthrough in analog information
processing, with several experiments, both electronic and optical,
demonstrating state-of-the-art performances for hard tasks such as speech
recognition, time series prediction and nonlinear channel equalization. A
proof-of-principle experiment using a linear optical circuit on a photonic chip
to process digital signals was recently reported. Here we present a photonic
implementation of a reservoir computer based on a coherently driven passive
fiber cavity processing analog signals. Our experiment has error rate as low or
lower than previous experiments on a wide variety of tasks, and also has lower
power consumption. Furthermore, the analytical model describing our experiment
is also of interest, as it constitutes a very simple high performance reservoir
computer algorithm. The present experiment, given its good performances, low
energy consumption and conceptual simplicity, confirms the great potential of
photonic reservoir computing for information processing applications ranging
from artificial intelligence to telecommunications
"
440,"Asymptotic bounds of depth for a reversible circuit consisting of NOT,
  CNOT and 2-CNOT gates","  The paper discusses the asymptotic depth of a reversible circuit consisting
of NOT, CNOT and 2-CNOT gates. Reversible circuit depth function $D(n, q)$ for
a circuit implementing a transformation $f\colon \mathbb Z_2^n \to \mathbb
Z_2^n$ is introduced as a function of $n$ and the number of additional inputs
$q$. It is proved that for the case of implementing a permutation from
$A(\mathbb Z_2^n)$ with a reversible circuit having no additional inputs the
depth is bounded as $D(n, 0) \gtrsim 2^n / (3\log_2 n)$. It is proved that for
the case of implementing a transformation $f\colon \mathbb Z_2^n \to \mathbb
Z_2^n$ with a reversible circuit having $q_0 \sim 2^n$ additional inputs the
depth is bounded as $D(n, q_0) \lesssim 3n$.
"
441,60 GHz MAC Standardization: Progress and Way Forward,"  Communication at mmWave frequencies has been the focus in the recent years.
In this paper, we discuss standardization efforts in 60 GHz short range
communication and the progress therein. We compare the available standards in
terms of network architecture, medium access control mechanisms, physical layer
techniques and several other features. Comparative analysis indicates that IEEE
802.11ad is likely to lead the short-range indoor communication at 60 GHz. We
bring to the fore resolved and unresolved issues pertaining to robust WLAN
connectivity at 60 GHz. Further, we discuss the role of mmWave bands in 5G
communication scenarios and highlight the further efforts required in terms of
research and standardization.
"
442,"A 0.042 mm^2 programmable biphasic stimulator for cochlear implants
  suitable for a large number of channels","  This paper presents a compact programmable biphasic stimulator for cochlear
implants. By employing double-loop negative feedback, the output impedance of
the current generator is increased, while maximizing the voltage compliance of
the output transistor. To make the stimulator circuit compact, the stimulation
current is set by scaling a reference current using a two stage binary-weighted
transistor DAC (comprising a 3 bit high-voltage transistor DAC and a 4 bit
low-voltage transistor DAC). With this structure the power consumption and the
area of the circuit can be minimized. The proposed circuit has been implemented
in AMS 0.18um high-voltage CMOS IC technology, using an active chip area of
about 0.042mm^2. Measurement results show that proper charge balance of the
anodic and cathodic stimulation phases is achieved and a dc blocking capacitor
can be omitted. The resulting reduction in the required area makes the proposed
system suitable for a large number of channels.
"
443,Computing Real Numbers using DNA Self-Assembly,"  DNA Self-Assembly has emerged as an interdisciplinary field with many
intriguing applications such DNA bio-sensor, DNA circuits, DNA storage, drug
delivery etc. Tile assembly model of DNA has been studied for various
computational primitives such as addition, subtraction, multiplication, and
division. Xuncai et. al. gave computational DNA tiles to perform division of a
number but the output had integer quotient. In this work, we simply modify
their method of division to improve its compatibility with further computation
and this modification has found its application in computing rational numbers,
both recurring and terminating, with computational tile complexity of
$\mathcal{O} (1)$ and $\mathcal{O} (h)$ respectively. Additionally, we also
propose a method to compute square-root of a number with computational tile
complexity of $\mathcal{O} (n)$ for an n bit number. Finally, after combining
tiles of division and square-root, we propose a simple way to compute the
ubiquitously used irrational number, $\pi$, using its infinite series.
"
444,Self-Inverse Functions and Palindromic Circuits,"  We investigate the subclass of reversible functions that are self-inverse and
relate them to reversible circuits that are equal to their reverse circuit,
which are called palindromic circuits. We precisely determine which
self-inverse functions can be realized as a palindromic circuit. For those
functions that cannot be realized as a palindromic circuit, we find alternative
palindromic representations that require an extra circuit line or quantum gates
in their construction. Our analyses make use of involutions in the symmetric
group $S_{2^n}$ which are isomorphic to self-inverse reversible function on $n$
variables.
"
445,Accuracy Enhancement of Pickett Tunnelling Barrier Memristor Model,"  Titanium dioxide (TiO2) memristors exhibit complex conduction mechanism.
Several models of different complexity have been developed in order to mimic
the experimental results for physical behaviors observed in memristor devices.
Pickett's tunneling barrier model describes the TiO2 memristors, and utilizes
complex derivative of tunnel barrier width. It attains a large error in the ON
switching region. Variety of research consider it as the reference model for
the TiO2 memristors. In this paper, we first analyze the theory of operation of
the memristor and discuss Pickett's model. Then, we propose a modification to
its derivative functions to provide a lower error and closer agreement with
physical behavior. This modification is represented by two additional fitting
parameters to damp or accelerate the tunnel width derivative. Also, we
incorporate a hard limiter term to limit the tunnel width to its physical
extremes 1 nm and 2 nm. We run simulations to test the model modifications and
we compare the results to the experimental and original Pickett's model
results. The modified model more closely resembles the experimental behavior of
TiO2 memristors and potentially enables the memristor to be used as a
multilevel memory.
"
446,Multiple State EFN Transistors,"  Electrostatically Formed Nanowire (EFN) based transistors have been suggested
in the past as gas sensing devices. These transistors are multiple gate
transistors in which the source to drain conduction path is determined by the
bias applied to the back gate, and two junction gates. If a specific bias is
applied to the side gates, the conduction band electrons between them are
confined to a well-defined area forming a narrow channel- the Electrostatically
Formed Nanowire. Recent work has shown that by applying non-symmetric bias on
the side gates, the lateral position of the EFN can be controlled. We propose a
novel Multiple State EFN Transistor (MSET) that utilizes this degree of freedom
for the implementation of complete multiplexer functionality in a single
transistor like device. The multiplexer functionality allows a very simple
implementation of binary and multiple valued logic functions.
"
447,Concept for a CMOS Image Sensor Suited for Analog Image Pre-Processing,"  A concept for a novel CMOS image sensor suited for analog image
pre-processing is presented in this paper. As an example, an image restoration
algorithm for reducing image noise is applied as image pre-processing in the
analog domain. To supply low-latency data input for analog image preprocessing,
the proposed concept for a CMOS image sensor offers a new sensor signal
acquisition method in 2D. In comparison to image pre-processing in the digital
domain, the proposed analog image pre-processing promises an improved image
quality. Furthermore, the image noise at the stage of analog sensor signal
acquisition can be used to select the most effective restoration algorithm
applied to the analog circuit due to image processing prior to the A/D
converter.
"
448,"Connectionist-Symbolic Machine Intelligence using Cellular Automata
  based Reservoir-Hyperdimensional Computing","  We introduce a novel framework of reservoir computing, that is capable of
both connectionist machine intelligence and symbolic computation. Cellular
automaton is used as the reservoir of dynamical systems. Input is randomly
projected onto the initial conditions of automaton cells and nonlinear
computation is performed on the input via application of a rule in the
automaton for a period of time. The evolution of the automaton creates a
space-time volume of the automaton state space, and it is used as the
reservoir. The proposed framework is capable of long short-term memory and it
requires orders of magnitude less computation compared to Echo State Networks.
We prove that cellular automaton reservoir holds a distributed representation
of attribute statistics, which provides a more effective computation than local
representation. It is possible to estimate the kernel for linear cellular
automata via metric learning, that enables a much more efficient distance
computation in support vector machine framework. Also, binary reservoir feature
vectors can be combined using Boolean operations as in hyperdimensional
computing, paving a direct way for concept building and symbolic processing.
"
449,"Replication of arbitrary hole-free shapes via self-assembly with
  signal-passing tiles (extended abstract)","  In this paper, we investigate the abilities of systems of self-assembling
tiles which can each pass a constant number of signals to their immediate
neighbors to create replicas of input shapes. Namely, we work within the
Signal-passing Tile Assembly Model (STAM), and we provide a universal STAM tile
set which is capable of creating unbounded numbers of assemblies of shapes
identical to those of input assemblies. The shapes of the input assemblies can
be arbitrary 2-dimensional hole-free shapes at scale factor 2. This greatly
improves previous shape replication results in self-assembly that required
models in which multiple assembly stages and/or bins were required, and the
shapes which could be replicated were quite constrained.
"
450,"A Universal Channel Model for Molecular Communication Systems with
  Metal-Oxide Detectors","  In this paper, we propose an end-to-end channel model for molecular
communication systems with metal-oxide sensors. In particular, we focus on the
recently developed table top molecular communication platform. The system is
separated into two parts: the propagation and the sensor detection. There is
derived, based on this, a more realistic end-to-end channel model. However,
since some of the coefficients in the derived models are unknown, we collect a
great deal of experimental data to estimate these coefficients and evaluate how
they change with respect to the different system parameters. Finally, a noise
model is derived for the system to complete an end-to-end system model for the
tabletop platform.
"
451,"On the role of the plasmodial cytoskeleton in facilitating intelligent
  behaviour in slime mould Physarum polycephalum","  The plasmodium of slime mould Physarum polycephalum behaves as an amorphous
reaction-diffusion computing substrate and is capable of apparently intelligent
behaviour. But how does intelligence emerge in an acellular organism? Through a
range of laboratory experiments, we visualise the plasmodial cytoskeleton, a
ubiquitous cellular protein scaffold whose functions are manifold and essential
to life, and discuss its putative role as a network for transducing,
transmitting and structuring data streams within the plasmodium. Through a
range of computer modelling techniques, we demonstrate how emergent behaviour,
and hence computational intelligence, may occur in cytoskeletal communications
networks. Specifically, we model the topology of both the actin and tubulin
cytoskeletal networks and discuss how computation may occur therein.
Furthermore, we present bespoke cellular automata and particle swarm models for
the computational process within the cytoskeleton and observe the incidence of
emergent patterns in both. Our work grants unique insight into the origins of
natural intelligence; the results presented here are therefore readily
transferable to the fields of natural computation, cell biology and biomedical
science. We conclude by discussing how our results may alter our biological,
computational and philosophical understanding of intelligence and
consciousness.
"
452,"Approximation of Statistical Analysis and Estimation by Morphological
  Adaptation in a Model of Slime Mould","  True slime mould Physarum polycephalum approximates a range of complex
computations via growth and adaptation of its proto- plasmic transport network,
stimulating a large body of recent research into how such a simple organism can
perform such complex feats. The properties of networks constructed by slime
mould are known to be in- fluenced by the local distribution of stimuli within
its environment. But can the morphological adaptation of slime mould yield any
information about the global statistical properties of its environment? We
explore this possibility using a particle based model of slime mould. We
demonstrate how morphological adaptation in blobs of virtual slime mould may be
used as a simple computational mechanism that can coarsely approx- imate
statistical analysis, estimation and tracking. Preliminary results include the
approximation of the geometric centroid of 2D shapes, ap- proximation of
arithmetic mean from spatially represented sorted and unsorted data
distributions, and the estimation and dynamical tracking of moving object
position in the presence of noise contaminated input stimuli. The results
suggest that it is possible to utilise collectives of very simple components
with limited individual computational ability (for ex- ample swarms of simple
robotic devices) to extract statistical features from complex datasets by means
of material adaptation and sensorial fusion.
"
453,"Material Approximation of Data Smoothing and Spline Curves Inspired by
  Slime Mould","  Using a particle model of Physarum displaying emer- gent morphological
adaptation behaviour we demonstrate how a minimal approach to collective
material computation may be used to transform and summarise properties of
spatially represented datasets. We find that the virtual material relaxes more
strongly to high-frequency changes in data which can be used for the smoothing
(or filtering) of data by ap- proximating moving average and low-pass filters
in 1D datasets. The relaxation and minimisation properties of the model enable
the spatial computation of B-spline curves (approximating splines) in 2D
datasets. Both clamped and unclamped spline curves, of open and closed shapes,
can be represented and the degree of spline curvature corresponds to the
relaxation time of the material. The material computation of spline curves also
includes novel quasi-mechanical properties including unwind- ing of the shape
between control points and a preferential adhesion to longer, straighter paths.
Interpolating splines could not directly be ap- proximated due to the formation
and evolution of Steiner points at nar- row vertices, but were approximated
after rectilinear pre-processing of the source data. This pre-processing was
further simplified by transform- ing the original data to contain the material
inside the polyline. These exemplar results expand the repertoire of spatially
represented uncon- ventional computing devices by demonstrating a simple,
collective and distributed approach to data and curve smoothing.
"
454,"A Morphological Adaptation Approach to Path Planning Inspired by Slime
  Mould","  Using a particle model of slime mould we demonstrate scoping experiments
which explore how path planning may be performed by morphological adaptation.
We initially demonstrate simple path planning by a shrinking blob of virtual
plasmodium between two attractant sources within a polygonal arena. We examine
the case where multiple paths are required and the subsequent selection of a
single path from multiple options. Collision-free paths are implemented via
repulsion from the borders of the arena. Finally, obstacle avoidance is
implemented by repulsion from obstacles as they are uncovered by the shrinking
blob. These examples show proof-of-concept results of path planning by
morphological adaptation which complement existing research on path planning in
novel computing substrates.
"
455,Detection Algorithms for Molecular MIMO,"  In this paper, we propose a novel design for molecular communication in which
both the transmitter and the receiver have, in a 3-dimensional environment,
multiple bulges (in RF communication this corresponds to antenna). The proposed
system consists of a fluid medium, information molecules, a transmitter, and a
receiver. We simulate the system with a one-shot signal to obtain the channel's
finite impulse response. We then incorporate this result within our
mathematical analysis to determine interference. Molecular communication has a
great need for low complexity, hence, the receiver may have incomplete
information regarding the system and the channel state. Thus, for the cases of
limited information set at the receiver, we propose three detection algorithms,
namely adaptive thresholding, practical zero forcing, and Genie-aided zero
forcing.
"
456,"The Simulation Powers and Limitations of Higher Temperature Hierarchical
  Self-Assembly Systems","  In this paper, we extend existing results about simulation and intrinsic
universality in a model of tile-based self-assembly. Namely, we work within the
2-Handed Assembly Model (2HAM), which is a model of self-assembly in which
assemblies are formed by square tiles that are allowed to combine, using glues
along their edges, individually or as pairs of arbitrarily large assemblies in
a hierarchical manner, and we explore the abilities of these systems to
simulate each other when the simulating systems have a higher ""temperature""
parameter, which is a system wide threshold dictating how many glue bonds must
be formed between two assemblies to allow them to combine. It has previously
been shown that systems with lower temperatures cannot simulate arbitrary
systems with higher temperatures, and also that systems at some higher
temperatures can simulate those at particular lower temperatures, creating an
infinite set of infinite hierarchies of 2HAM systems with strictly increasing
simulation power within each hierarchy. These previous results relied on two
different definitions of simulation, one (strong simulation) seemingly more
restrictive than the other (standard simulation), but which have previously not
been proven to be distinct. Here we prove distinctions between them by first
fully characterizing the set of pairs of temperatures such that the high
temperature systems are intrinsically universal for the lower temperature
systems (i.e. one tile set at the higher temperature can simulate any at the
lower) using strong simulation. This includes the first impossibility result
for simulation downward in temperature. We then show that lower temperature
systems which cannot be simulated by higher temperature systems using the
strong definition, can in fact be simulated using the standard definition,
proving the distinction between the types of simulation.
"
457,A Memcomputing Pascaline,"  The original Pascaline was a mechanical calculator able to sum and subtract
integers. It encodes information in the angles of mechanical wheels and through
a set of gears, and aided by gravity, could perform the calculations. Here, we
show that such a concept can be realized in electronics using memory elements
such as memristive systems. By using memristive emulators we have demonstrated
experimentally the memcomputing version of the mechanical Pascaline, capable of
processing and storing the numerical results in the multiple levels of each
memristive element. Our result is the first experimental demonstration of
multidigit arithmetics with multi-level memory devices that further emphasizes
the versatility and potential of memristive systems for future
massively-parallel high-density computing architectures.
"
458,Molecular MIMO Communication Link,"  In this demonstration, we will present the world's first molecular
multiple-input multiple-output (MIMO) communication link to deliver two data
streams in a spatial domain. We show that chemical signals such as
concentration gradients could be used in MIMO fashion to transfer sequential
data. Until now it was unclear whether MIMO techniques, which are used
extensively in modern radio communication, could be applied to molecular
communication. In the demonstration, using our devised MIMO apparatus and
carefully designed detection algorithm, we will show that we can achieve about
1.7 times higher data rate than single input single output (SISO) molecular
communication systems.
"
459,"The Human Body and Millimeter-Wave Wireless Communication Systems:
  Interactions and Implications","  With increasing interest in millimeter wave wireless communications,
investigations on interactions between the human body and millimeter wave
devices are becoming important. This paper gives examples of current regulatory
requirements, and provides an example for a 60 GHz transceiver. Also, the
propagation characteristics of millimeter-waves in the presence of the human
body are studied, and four models representing different body parts are
considered to evaluate thermal effects of millimeter-wave radiation on the
body. Simulation results show that about 34% to 42% of the incident power is
reflected at the skin surface at 60 GHz. This paper shows that power density is
not suitable to determine exposure compliance when millimeter wave devices are
used very close to the body. A temperature-based technique for the evaluation
of safety compliance is proposed in this paper.
"
460,"Experimental quantum annealing: case study involving the graph
  isomorphism problem","  Quantum annealing is a proposed combinatorial optimization technique meant to
exploit quantum mechanical effects such as tunneling and entanglement.
Real-world quantum annealing-based solvers require a combination of annealing
and classical pre- and post-processing; at this early stage, little is known
about how to partition and optimize the processing. This article presents an
experimental case study of quantum annealing and some of the factors involved
in real-world solvers, using a 504-qubit D-Wave Two machine and the graph
isomorphism problem. To illustrate the role of classical pre-processing, a
compact Hamiltonian is presented that enables a reduced Ising model for each
problem instance. On random N-vertex graphs, the median number of variables is
reduced from N^2 to fewer than N lg N and solvable graph sizes increase from N
= 5 to N = 13. Additionally, a type of classical post-processing error
correction is evaluated. While the solution times are not competitive with
classical approaches to graph isomorphism, the enhanced solver ultimately
classified correctly every problem that was mapped to the processor and
demonstrated clear advantages over the baseline approach. The results shed some
light on the nature of real-world quantum annealing and the associated hybrid
classical-quantum solvers.
"
