,title,abstract
253,Geometric Registration of High-genus Surfaces,"  This paper presents a method to obtain geometric registrations between
high-genus ($g\geq 1$) surfaces. Surface registration between simple surfaces,
such as simply-connected open surfaces, has been well studied. However, very
few works have been carried out for the registration of high-genus surfaces.
The high-genus topology of the surface poses great challenge for surface
registration. A possible approach is to partition surfaces into
simply-connected patches and registration is done patch by patch. Consistent
cuts are required, which are usually difficult to obtain and prone to error. In
this work, we propose an effective way to obtain geometric registration between
high-genus surfaces without introducing consistent cuts. The key idea is to
conformally parameterize the surface into its universal covering space, which
is either the Euclidean plane or the hyperbolic disk embedded in
$\mathbb{R}^2$. Registration can then be done on the universal covering space
by minimizing a shape mismatching energy measuring the geometric dissimilarity
between the two surfaces. Our proposed algorithm effectively computes a smooth
registration between high-genus surfaces that matches geometric information as
much as possible. The algorithm can also be applied to find a smooth and
bijective registration minimizing any general energy functionals. Numerical
experiments on high-genus surface data show that our proposed method is
effective for registering high-genus surfaces with geometric matching. We also
applied the method to register anatomical structures for medical imaging, which
demonstrates the usefulness of the proposed algorithm.
"
254,Sparse Norm Filtering,"  Optimization-based filtering smoothes an image by minimizing a fidelity
function and simultaneously preserves edges by exploiting a sparse norm penalty
over gradients. It has obtained promising performance in practical problems,
such as detail manipulation, HDR compression and deblurring, and thus has
received increasing attentions in fields of graphics, computer vision and image
processing. This paper derives a new type of image filter called sparse norm
filter (SNF) from optimization-based filtering. SNF has a very simple form,
introduces a general class of filtering techniques, and explains several
classic filters as special implementations of SNF, e.g. the averaging filter
and the median filter. It has advantages of being halo free, easy to implement,
and low time and memory costs (comparable to those of the bilateral filter).
Thus, it is more generic than a smoothing operator and can better adapt to
different tasks. We validate the proposed SNF by a wide variety of applications
including edge-preserving smoothing, outlier tolerant filtering, detail
manipulation, HDR compression, non-blind deconvolution, image segmentation, and
colorization.
"
255,Parallel Coordinates Guided High Dimensional Transfer Function Design,"  High-dimensional transfer function design is widely used to provide
appropriate data classification for direct volume rendering of various
datasets. However, its design is a complicated task. Parallel coordinate plot
(PCP), as a powerful visualization tool, can efficiently display
high-dimensional geometry and accurately analyze multivariate data. In this
paper, we propose to combine parallel coordinates with dimensional reduction
methods to guide high-dimensional transfer function design. Our pipeline has
two major advantages: (1) combine and display extracted high-dimensional
features in parameter space; and (2) select appropriate high-dimensional
parameters, with the help of dimensional reduction methods, to obtain
sophisticated data classification as transfer function for volume rendering. In
order to efficiently design high-dimensional transfer functions, the
combination of both parallel coordinate components and dimension reduction
results is necessary to generate final visualization results. We demonstrate
the capability of our method for direct volume rendering using various CT and
MRI datasets.
"
256,New Views of Crystal Symmetry,"  Already Hermann Grassmann's father Justus (1829, 1830) published two works on
the geometrical description of crystals, influenced by the earlier works of
C.S. Weiss (1780-1856) on three main crystal forces governing crystal
formation. In his 1840 essay on the derivation of crystal shapes from the
general law of crystal formation Hermann established the notion of a
three-dimensional vectorial system of forces with rational coefficients, that
represent the interior crystal structure, regulate its formation, its shape and
physical behavior. In the Ausdehnungslehre 1844 (Paragraph 171) he finally
writes: I shall conclude this presentation by one of the most beautiful
applications which can be made of the science treated, i.e. the application to
crystal figures (Scholz, 1996). The geometry of crystals thus certainly
influenced the Ausdehnungslehre. In this paper we see how Grassmann's work
influenced Clifford's creation of geometric algebras, which in turn leads to a
new geometric description of crystal symmetry suitable for modern computer
algebra graphics.
"
257,Pattern Recognition and Revealing using Parallel Coordinates Plot,"  Parallel coordinates plot (PCP) is an excellent tool for multivariate
visualization and analysis, but it may fail to reveal inherent structures for
datasets with a large number of items. In this paper, we propose a suite of
novel clustering, dimension ordering and visualization techniques based on PCP,
to reveal and highlight hidden structures. First, we propose a continuous
spline based polycurves design to extract and classify different cluster
aspects of the data. Then, we provide an efficient and optimal correlation
based sorting technique to reorder coordinates, as a helpful visualization tool
for data analysis. Various results generated by our framework visually
represent much structure, trend and correlation information to guide the user,
and improve the efficacy of analysis, especially for complex and noisy
datasets.
"
258,3D model retrieval using global and local radial distances,"  3D model retrieval techniques can be classified as histogram-based,
view-based and graph-based approaches. We propose a hybrid shape descriptor
which combines the global and local radial distance features by utilizing the
histogram-based and view-based approaches respectively. We define an
area-weighted global radial distance with respect to the center of the bounding
sphere of the model and encode its distribution into a 2D histogram as the
global radial distance shape descriptor. We then uniformly divide the bounding
cube of a 3D model into a set of small cubes and define their centers as local
centers. Then, we compute the local radial distance of a point based on the
nearest local center. By sparsely sampling a set of views and encoding the
local radial distance feature on the rendered views by color coding, we extract
the local radial distance shape descriptor. Based on these two shape
descriptors, we develop a hybrid radial distance shape descriptor for 3D model
retrieval. Experiment results show that our hybrid shape descriptor outperforms
several typical histogram-based and view-based approaches.
"
259,"New views of crystal symmetry guided by profound admiration of the
  extraordinary works of Grassmann and Clifford","  This paper shows how beginning with Justus Grassmann's work, Hermann
Grassmann was influenced in his mathematical thinking by crystallography. H.
Grassmann's Ausdehnungslehre in turn had a decisive influence on W.K. Clifford
in the genesis of geometric algebras. Geometric algebras have been expanded to
conformal geometric algebras, which provide an ideal framework for modern
computer graphics. Within this framework a new visualization of
three-dimensional crystallographic space groups has been created. The complex
beauty of this new visualization is shown by a range of images of a diamond
cell. Mathematical details are given in an appendix.
"
260,"The Orthogonal 2D Planes Split of Quaternions and Steerable Quaternion
  Fourier Transformations","  The two-sided quaternionic Fourier transformation (QFT) was introduced in
\cite{Ell:1993} for the analysis of 2D linear time-invariant
partial-differential systems. In further theoretical investigations
\cite{10.1007/s00006-007-0037-8, EH:DirUP_QFT} a special split of quaternions
was introduced, then called $\pm$split. In the current \change{chapter} we
analyze this split further, interpret it geometrically as \change{an}
\emph{orthogonal 2D planes split} (OPS), and generalize it to a freely
steerable split of $\H$ into two orthogonal 2D analysis planes. The new general
form of the OPS split allows us to find new geometric interpretations for the
action of the QFT on the signal. The second major result of this work is a
variety of \emph{new steerable forms} of the QFT, their geometric
interpretation, and for each form\change{,} OPS split theorems, which allow
fast and efficient numerical implementation with standard FFT software.
"
261,Multimaterial Front Tracking,"  We present the first triangle mesh-based technique for tracking the evolution
of general three-dimensional multimaterial interfaces undergoing complex
topology changes induced by deformations and collisions. Our core
representation is a non-manifold triangle surface mesh with material labels
assigned to each half-face to distinguish volumetric regions. We advect the
vertices of the mesh in a Lagrangian manner, and employ a complete set of
collision-safe mesh improvement and topological operations that track and
update material labels. In particular, we develop a unified, collision-safe
strategy for handling complex topological operations acting on evolving triple-
and higher-valence junctions, and a flexible method to merge colliding
multimaterial meshes. We demonstrate our approach with a number of challenging
geometric flows, including passive advection, normal flow, and mean curvature
flow.
"
262,Visualizing Astronomical Data with Blender,"  Astronomical data take on a multitude of forms -- catalogs, data cubes,
images, and simulations. The availability of software for rendering
high-quality three-dimensional graphics lends itself to the paradigm of
exploring the incredible parameter space afforded by the astronomical sciences.
The software program Blender gives astronomers a useful tool for displaying
data in a manner used by three-dimensional (3D) graphics specialists and
animators. The interface to this popular software package is introduced with
attention to features of interest in astronomy. An overview of the steps for
generating models, textures, animations, camera work, and renders is outlined.
An introduction is presented on the methodology for producing animations and
graphics with a variety of astronomical data. Examples from sub-fields of
astronomy with different kinds of data are shown with resources provided to
members of the astronomical community. An example video showcasing the outlined
principles and features is provided along with scripts and files for sample
visualizations.
"
263,Finite Element Based Tracking of Deforming Surfaces,"  We present an approach to robustly track the geometry of an object that
deforms over time from a set of input point clouds captured from a single
viewpoint. The deformations we consider are caused by applying forces to known
locations on the object's surface. Our method combines the use of prior
information on the geometry of the object modeled by a smooth template and the
use of a linear finite element method to predict the deformation. This allows
the accurate reconstruction of both the observed and the unobserved sides of
the object. We present tracking results for noisy low-quality point clouds
acquired by either a stereo camera or a depth camera, and simulations with
point clouds corrupted by different error terms. We show that our method is
also applicable to large non-linear deformations.
"
264,"Computing a Compact Spline Representation of the Medial Axis Transform
  of a 2D Shape","  We present a full pipeline for computing the medial axis transform of an
arbitrary 2D shape. The instability of the medial axis transform is overcome by
a pruning algorithm guided by a user-defined Hausdorff distance threshold. The
stable medial axis transform is then approximated by spline curves in 3D to
produce a smooth and compact representation. These spline curves are computed
by minimizing the approximation error between the input shape and the shape
represented by the medial axis transform. Our results on various 2D shapes
suggest that our method is practical and effective, and yields faithful and
compact representations of medial axis transforms of 2D shapes.
"
265,4-Dimensional Geometry Lens: A Novel Volumetric Magnification Approach,"  We present a novel methodology that utilizes 4-Dimensional (4D) space
deformation to simulate a magnification lens on versatile volume datasets and
textured solid models. Compared with other magnification methods (e.g.,
geometric optics, mesh editing), 4D differential geometry theory and its
practices are much more flexible and powerful for preserving shape features
(i.e., minimizing angle distortion), and easier to adapt to versatile solid
models. The primary advantage of 4D space lies at the following fact: we can
now easily magnify the volume of regions of interest (ROIs) from the additional
dimension, while keeping the rest region unchanged. To achieve this primary
goal, we first embed a 3D volumetric input into 4D space and magnify ROIs in
the 4th dimension. Then we flatten the 4D shape back into 3D space to
accommodate other typical applications in the real 3D world. In order to
enforce distortion minimization, in both steps we devise the high dimensional
geometry techniques based on rigorous 4D geometry theory for 3D/4D mapping back
and forth to amend the distortion. Our system can preserve not only focus
region, but also context region and global shape. We demonstrate the
effectiveness, robustness, and efficacy of our framework with a variety of
models ranging from tetrahedral meshes to volume datasets.
"
266,Free Instrument for Movement Measure,"  This paper presents the validation of a computational tool that serves to
obtain continuous measurements of moving objects. The software uses techniques
of computer vision, pattern recognition and optical flow, to enable tracking of
objects in videos, generating data trajectory, velocity, acceleration and
angular movement. The program was applied to track a ball around a simple
pendulum. The methodology used to validate it, taking as a basis to compare the
values measured by the program, as well as the theoretical values expected
according to the model of a simple pendulum. The experiment is appropriate to
the method because it was built within the limits of the linear harmonic
oscillator and energy losses due to friction had been minimized, making it the
most ideal possible. The results indicate that the tool is sensitive and
accurate. Deviations of less than a millimeter to the extent of the trajectory,
ensures the applicability of the software on physics, whether in research or in
teaching topics.
"
267,Progressive Blue Surfels,"  In this paper we describe a new technique to generate and use surfels for
rendering of highly complex, polygonal 3D scenes in real time. The basic idea
is to approximate complex parts of the scene by rendering a set of points
(surfels). The points are computed in a preprocessing step and offer two
important properties: They are placed only on the visible surface of the
scene's geometry and they are distributed and sorted in such a way, that every
prefix of points is a good visual representation of the approximated part of
the scene. An early evaluation of the method shows that it is capable of
rendering scenes consisting of several billions of triangles with high image
quality.
"
268,"Anatomical Feature-guided Volumeric Registration of Multimodal Prostate
  MRI","  Radiological imaging of prostate is becoming more popular among researchers
and clinicians in searching for diseases, primarily cancer. Scans might be
acquired at different times, with patient movement between scans, or with
different equipment, resulting in multiple datasets that need to be registered.
For this issue, we introduce a registration method using anatomical
feature-guided mutual information. Prostate scans of the same patient taken in
three different orientations are first aligned for the accurate detection of
anatomical features in 3D. Then, our pipeline allows for multiple modalities
registration through the use of anatomical features, such as the interior
urethra of prostate and gland utricle, in a bijective way. The novelty of this
approach is the application of anatomical features as the pre-specified
corresponding landmarks for prostate registration. We evaluate the registration
results through both artificial and clinical datasets. Registration accuracy is
evaluated by performing statistical analysis of local intensity differences or
spatial differences of anatomical landmarks between various MR datasets.
Evaluation results demonstrate that our method statistics-significantly
improves the quality of registration. Although this strategy is tested for
MRI-guided brachytherapy, the preliminary results from these experiments
suggest that it can be also applied to other settings such as transrectal
ultrasound-guided or CT-guided therapy, where the integration of preoperative
MRI may have a significant impact upon treatment planning and guidance.
"
269,"Detection of Outer Rotations on 3D-Vector Fields with Iterative
  Geometric Correlation and its Efficiency","  Correlation is a common technique for the detection of shifts. Its
generalization to the multidimensional geometric correlation in Clifford
algebras has been proven a useful tool for color image processing, because it
additionally contains information about a rotational misalignment. But so far
the exact correction of a three-dimensional outer rotation could only be
achieved in certain special cases. In this paper we prove that applying the
geometric correlation iteratively has the potential to detect the outer
rotational misalignment for arbitrary three-dimensional vector fields. We
further present the explicit iterative algorithm, analyze its efficiency
detecting the rotational misalignment in the color space of a color image. The
experiments suggest a method for the acceleration of the algorithm, which is
practically tested with great success.
"
270,"Image color transfer to evoke different emotions based on color
  combinations","  In this paper, a color transfer framework to evoke different emotions for
images based on color combinations is proposed. The purpose of this color
transfer is to change the ""look and feel"" of images, i.e., evoking different
emotions. Colors are confirmed as the most attractive factor in images. In
addition, various studies in both art and science areas have concluded that
other than single color, color combinations are necessary to evoke specific
emotions. Therefore, we propose a novel framework to transfer color of images
based on color combinations, using a predefined color emotion model. The
contribution of this new framework is three-fold. First, users do not need to
provide reference images as used in traditional color transfer algorithms. In
most situations, users may not have enough aesthetic knowledge or path to
choose desired reference images. Second, because of the usage of color
combinations instead of single color for emotions, a new color transfer
algorithm that does not require an image library is proposed. Third, again
because of the usage of color combinations, artifacts that are normally seen in
traditional frameworks using single color are avoided. We present encouraging
results generated from this new framework and its potential in several possible
applications including color transfer of photos and paintings.
"
271,"Review of simulating four classes of window materials for daylighting
  with non-standard BSDF using the simulation program Radiance","  This review describes the currently available simulation models for window
material to calculate daylighting with the program ""Radiance"". The review is
based on four abstract and general classes of window materials, depending on
their scattering and redirecting properties (bidirectional scatter distribution
function, BSDF). It lists potential and limits of the older models and includes
the most recent additions to the software. All models are demonstrated using an
exemplary indoor scene and two typical sky conditions. It is intended as
clarification for applying window material models in project work or teaching.
The underlying algorithmic problems apply to all lighting simulation programs,
so the scenarios of materials and skies are applicable to other lighting
programs.
"
272,Electronic Visualisation in Chemistry: From Alchemy to Art,"  Chemists now routinely use software as part of their work. For example,
virtual chemistry allows chemical reactions to be simulated. In particular, a
selection of software is available for the visualisation of complex
3-dimensional molecular structures. Many of these are very beautiful in their
own right. As well as being included as illustrations in academic papers, such
visualisations are often used on the covers of chemistry journals as
artistically decorative and attractive motifs. Chemical images have also been
used as the basis of artworks in exhibitions. This paper explores the
development of the relationship of chemistry, art, and IT. It covers some of
the increasingly sophisticated software used to generate these projections
(e.g., UCSF Chimera) and their progressive use as a visual art form.
"
273,Making Laplacians commute,"  In this paper, we construct multimodal spectral geometry by finding a pair of
closest commuting operators (CCO) to a given pair of Laplacians. The CCOs are
jointly diagonalizable and hence have the same eigenbasis. Our construction
naturally extends classical data analysis tools based on spectral geometry,
such as diffusion maps and spectral clustering. We provide several synthetic
and real examples of applications in dimensionality reduction, shape analysis,
and clustering, demonstrating that our method better captures the inherent
structure of multi-modal data.
"
274,A New 3D Geometric Approach to Focus and Context Lens Effect Simulation,"  We present a novel methodology based on geometric approach to simulate
magnification lens effects. Our aim is to promote new applications of powerful
geometric modeling techniques in visual computing. Conventional image
processing/visualization methods are computed in two dimensional space (2D). We
examine this conventional 2D manipulation from a completely innovative
perspective of 3D geometric processing. Compared with conventional optical lens
design, 3D geometric method are much more capable of preserving shape features
and minimizing distortion. We magnify an area of interest to better visualize
the interior details, while keeping the rest of area without perceivable
distortion. We flatten the mesh back into 2D space for viewing, and further
applications in the screen space. In both steps, we devise an iterative
deformation scheme to minimize distortion around both focus and context region,
while avoiding the noncontinuous transition region between the focus and
context areas. Particularly, our method allows the user to flexibly modify the
ROI shapes to accommodate complex feature. The user can also easily specify a
spectrum of metrics for different visual effects. Various experimental results
demonstrate the effectiveness, robustness, and efficiency of our framework.
"
275,"Calculation reduction method for color computer-generated hologram using
  color space conversion","  We report a calculation reduction method for color computer-generated
holograms (CGHs) using color space conversion. Color CGHs are generally
calculated on RGB space. In this paper, we calculate color CGHs in other color
spaces: for example, YCbCr color space. In YCbCr color space, a RGB image is
converted to the luminance component (Y), blue-difference chroma (Cb) and
red-difference chroma (Cr) components. In terms of the human eye, although the
negligible difference of the luminance component is well-recognized, the
difference of the other components is not. In this method, the luminance
component is normal sampled and the chroma components are down-sampled. The
down-sampling allows us to accelerate the calculation of the color CGHs. We
compute diffraction calculations from the components, and then we convert the
diffracted results in YCbCr color space to RGB color space.
"
276,Inverse Procedural Modeling of Facade Layouts,"  In this paper, we address the following research problem: How can we generate
a meaningful split grammar that explains a given facade layout? To evaluate if
a grammar is meaningful, we propose a cost function based on the description
length and minimize this cost using an approximate dynamic programming
framework. Our evaluation indicates that our framework extracts meaningful
split grammars that are competitive with those of expert users, while some
users and all competing automatic solutions are less successful.
"
277,"A Survey of Spline-based Volumetric Data Modeling Framework and Its
  Applications","  The rapid advances in 3D scanning and acquisition techniques have given rise
to the explosive increase of volumetric digital models in recent years. This
dissertation systematically trailblazes a novel volumetric modeling framework
to represent 3D solids. The need to explore more efficient and robust 3D
modeling framework has gained the prominence. Although the traditional surface
representation (e.g., triangle mesh) has many attractive properties, it is
incapable of expressing the interior space and materials. Such a serious
drawback overshadows many potential modeling and analysis applications.
Consequently volumetric modeling techniques become the well-known solution to
this problem. Nevertheless, many unsolved research issues remain when
developing an efficient modeling paradigm for existing 3D models: complex
geometry (fine details and extreme concaveness), arbitrary topology,
heterogenous materials, large-scale data storage and processing, etc.
"
278,A Spline-based Volumetric Data Modeling Framework and Its Applications,"  In this dissertation, we concentrate on the challenging research issue of
developing a spline-based modeling framework, which converts the conventional
data (e.g., surface meshes) to tensor-product trivariate splines. This
methodology can represent both boundary/volumetric geometry and real volumetric
physical attributes in a compact and continuous fashion. The regular
tensor-product structure enables our new developed methods to be embedded into
the industry standard seamlessly. These properties make our techniques highly
preferable in many physically-based applications including mechanical analysis,
shape deformation and editing, virtual surgery training, etc.
"
279,Barycentric Coordinates as Interpolants,"  Barycentric coordinates are frequently used as interpolants to shade computer
graphics images. A simple equation transforms barycentric coordinates from
screen space into eye space in order to undo the perspective transformation and
permit accurate interpolative shading of texture maps. This technique is
amenable to computation using a block-normalized integer representation.
"
280,Medial Meshes for Volume Approximation,"  Volume approximation is an important problem found in many applications of
computer graphics, vision, and image processing. The problem is about computing
an accurate and compact approximate representation of 3D volumes using some
simple primitives. In this study, we propose a new volume representation,
called medial meshes, and present an efficient method for its computation.
Specifically, we use the union of a novel type of simple volume primitives,
which are spheres and the convex hulls of two or three spheres, to approximate
a given 3D shape. We compute such a volume approximation based on a new method
for medial axis simplification guided by Hausdorff errors. We further
demonstrate the superior efficiency and accuracy of our method over existing
methods for medial axis simplification.
"
281,"SAR Image Despeckling Algorithms using Stochastic Distances and Nonlocal
  Means","  This paper presents two approaches for filter design based on stochastic
distances for intensity speckle reduction. A window is defined around each
pixel, overlapping samples are compared and only those which pass a
goodness-of-fit test are used to compute the filtered value. The tests stem
from stochastic divergences within the Information Theory framework. The
technique is applied to intensity Synthetic Aperture Radar (SAR) data with
homogeneous regions using the Gamma model. The first approach uses a
Nagao-Matsuyama-type procedure for setting the overlapping samples, and the
second uses the nonlocal method. The proposals are compared with the Improved
Sigma filter and with anisotropic diffusion for speckled data (SRAD) using a
protocol based on Monte Carlo simulation. Among the criteria used to quantify
the quality of filters, we employ the equivalent number of looks, and line and
edge preservation. Moreover, we also assessed the filters by the Universal
Image Quality Index and by the Pearson correlation between edges. Applications
to real images are also discussed. The proposed methods show good results.
"
282,A Unified Framework for Multi-Sensor HDR Video Reconstruction,"  One of the most successful approaches to modern high quality HDR-video
capture is to use camera setups with multiple sensors imaging the scene through
a common optical system. However, such systems pose several challenges for HDR
reconstruction algorithms. Previous reconstruction techniques have considered
debayering, denoising, resampling (align- ment) and exposure fusion as separate
problems. In contrast, in this paper we present a unifying approach, performing
HDR assembly directly from raw sensor data. Our framework includes a camera
noise model adapted to HDR video and an algorithm for spatially adaptive HDR
reconstruction based on fitting of local polynomial approximations to observed
sensor data. The method is easy to implement and allows reconstruction to an
arbitrary resolution and output mapping. We present an implementation in CUDA
and show real-time performance for an experimental 4 Mpixel multi-sensor HDR
video system. We further show that our algorithm has clear advantages over
existing methods, both in terms of flexibility and reconstruction quality.
"
283,"Affordable Virtual Reality System Architecture for Representation of
  Implicit Object Properties","  A flexible, scalable and affordable virtual reality software system
architecture is proposed. This solution can be easily implemented on different
hardware configurations: on a single computer or on a computer cluster. The
architecture is aimed to be integrated in the workflow for solving engineering
tasks and oriented towards presenting implicit object properties through
multiple sensorial channels (visual, audio and haptic). Implicit properties
represent hidden object features (i.e. magnetization, radiation, humidity,
toxicity, etc.) which cannot be perceived by the observer through his or her
senses but require specialized equipment in order to expand the sensory ability
of the observer. Our approach extends the underlying general scene graph
structure incorporating additional effects nodes for implicit properties
representation.
"
284,"Post-processing of Engineering Analysis Results for Visualization in VR
  Systems","  The applicability of Virtual Reality for evaluating engineering analysis
results is beginning to receive increased appreciation in the last years. The
problem many engineers are still facing is how to import their model together
with the analysis results in a virtual reality environment for exploration and
results validation. In this paper we propose an algorithm for transforming
model data and results from finite element analysis (FEA) solving application
to a format easily interpretable by a virtual reality application. The
algorithm includes also steps for reducing the face-count of the resulting mesh
by eliminating faces from the inner part of the model in the cases when only
the surfaces of the model is analyzed. We also describe a possibility for
simultaneously assessing multiple analysis results relying on multimodal
results presentation by stimulating different senses of the operator.
"
285,A New Algorithm of Speckle Filtering using Stochastic Distances,"  This paper presents a new approach for filter design based on stochastic
distances and tests between distributions. A window is defined around each
pixel, overlapping samples are compared and only those which pass a
goodness-of-fit test are used to compute the filtered value. The technique is
applied to intensity SAR data with homogeneous regions using the Gamma model.
The proposal is compared with the Lee's filter using a protocol based on Monte
Carlo. Among the criteria used to quantify the quality of filters, we employ
the equivalent number of looks, line and edge preservation. Moreover, we also
assessed the filters by the Universal Image Quality Index and the Pearson's
correlation on edges regions.
"
286,"A Low-Dimensional Representation for Robust Partial Isometric
  Correspondences Computation","  Intrinsic isometric shape matching has become the standard approach for pose
invariant correspondence estimation among deformable shapes. Most existing
approaches assume global consistency, i.e., the metric structure of the whole
manifold must not change significantly. While global isometric matching is well
understood, only a few heuristic solutions are known for partial matching.
Partial matching is particularly important for robustness to topological noise
(incomplete data and contacts), which is a common problem in real-world 3D
scanner data. In this paper, we introduce a new approach to partial, intrinsic
isometric matching. Our method is based on the observation that isometries are
fully determined by purely local information: a map of a single point and its
tangent space fixes an isometry for both global and the partial maps. From this
idea, we develop a new representation for partial isometric maps based on
equivalence classes of correspondences between pairs of points and their
tangent spaces. From this, we derive a local propagation algorithm that find
such mappings efficiently. In contrast to previous heuristics based on RANSAC
or expectation maximization, our method is based on a simple and sound
theoretical model and fully deterministic. We apply our approach to register
partial point clouds and compare it to the state-of-the-art methods, where we
obtain significant improvements over global methods for real-world data and
stronger guarantees than previous heuristic partial matching algorithms.
"
287,Reconstruction and uniqueness of moving obstacles,"  We study the uniqueness and accuracy of the numerical solution of the problem
of reconstruction of the shape and trajectory of a reflecting obstacle moving
in an inhomogeneous medium from travel times, start and end points, and initial
angles of ultrasonic rays reflecting at the obstacle. The speed of sound in the
domain when there is no obstacle present is known and provided as an input
parameter which together with the other initial data enables the algorithm to
trace ray paths and find their reflection points. The reflection points
determine with high-resolution the shape and trajectory of the obstacle. The
method has predictable computational complexity and performance and is very
efficient when it is parallelized and optimized because only a small portion of
the domain is reconstructed.
"
288,Zahir: a Object-Oriented Framework for Computer Graphics,"  In this article we present Zahir, a framework for experimentation in Computer
Graphics that provides a group of object-oriented base components that take
care of common tasks in rendering techniques and algorithms, specially those of
Non Photo-realistic Rendering (NPR). These components allow developers to
implement rendering techniques and algorithms over static and animated meshes.
Currently, Zahir is being used in a Master's Thesis and as support material in
the undergraduate Computer Graphics course in University of Chile.
"
289,On the Relationship Between Dual Photography and Classical Ghost Imaging,"  Classical ghost imaging has received considerable attention in recent years
because of its remarkable ability to image a scene without direct observation
by a light-detecting imaging device. In this article, we show that this imaging
process is actually a realization of a paradigm known as dual photography,
which has been shown to produce full-color dual (ghost) images of 3D objects
with complex materials without using a traditional imaging device.
Specifically, we demonstrate mathematically that the cross-correlation based
methods used to recover ghost images are equivalent to the light transport
measurement process of dual photography. Because of this, we are able to
provide a new explanation for ghost imaging using only classical optics by
leveraging the principle of reciprocity in classical electromagnetics. This
observation also shows how to leverage previous work on light transport
acquisition and dual photography to improve ghost imaging systems in the
future.
"
290,Progressive Compression of 3D Objects with an Adaptive Quantization,"  This paper presents a new progressive compression method for triangular
meshes. This method, in fact, is based on a schema of irregular
multi-resolution analysis and is centered on the optimization of the
rate-distortion trade-off. The quantization precision is adapted to each vertex
during the encoding / decoding process to optimize the rate-distortion
compromise. The Optimization of the treated mesh geometry improves the
approximation quality and the compression ratio at each level of resolution.
The experimental results show that the proposed algorithm gives competitive
results compared to the previous works dealing with the rate-distortion
compromise.
"
291,Mobile augmented reality survey: a bottom-up approach,"  Augmented Reality (AR) is becoming mobile. Mobile devices have many
constraints but also rich new features that traditional desktop computers do
not have. There are several survey papers on AR, but none is dedicated to
Mobile Augmented Reality (MAR). Our work serves the purpose of closing this
gap. The contents are organized with a bottom-up approach. We first present the
state-of-the-art in system components including hardware platforms, software
frameworks and display devices, follows with enabling technologies such as
tracking and data management. We then survey the latest technologies and
methods to improve run-time performance and energy efficiency for practical
implementation. On top of these, we further introduce the application fields
and several typical MAR applications. Finally we conclude the survey with
several challenge problems, which are under exploration and require great
research efforts in the future.
"
292,A constructive approach to triangular trigonometric patches,"  We construct a constrained trivariate extension of the univariate normalized
B-basis of the vector space of trigonometric polynomials of arbitrary (finite)
order n defined on any compact interval [0,\alpha], where \alpha is a fixed
(shape) parameter in (0,\pi). Our triangular extension is a normalized linearly
independent constrained trivariate trigonometric function system of dimension
3n(n+1)+1 that spans the same vector space of functions as the constrained
trivariate extension of the canonical basis of truncated Fourier series of
order n over [0,\alpha]. Although the explicit general basis transformation is
yet unknown, the coincidence of these vector spaces is proved by means of an
appropriate equivalence relation. As a possible application of our triangular
extension, we introduce the notion of (rational) triangular trigonometric
patches of order n and of singularity free parametrization that could be used
as control point based modeling tools in CAGD.
"
293,Detection and Characterization of Intrinsic Symmetry,"  A comprehensive framework for detection and characterization of overlapping
intrinsic symmetry over 3D shapes is proposed. To identify prominent symmetric
regions which overlap in space and vary in form, the proposed framework is
decoupled into a Correspondence Space Voting procedure followed by a
Transformation Space Mapping procedure. In the correspondence space voting
procedure, significant symmetries are first detected by identifying surface
point pairs on the input shape that exhibit local similarity in terms of their
intrinsic geometry while simultaneously maintaining an intrinsic distance
structure at a global level. Since different point pairs can share a common
point, the detected symmetric shape regions can potentially overlap. To this
end, a global intrinsic distance-based voting technique is employed to ensure
the inclusion of only those point pairs that exhibit significant symmetry. In
the transformation space mapping procedure, the Functional Map framework is
employed to generate the final map of symmetries between point pairs. The
transformation space mapping procedure ensures the retrieval of the underlying
dense correspondence map throughout the 3D shape that follows a particular
symmetry. Additionally, the formulation of a novel cost matrix enables the
inner product to succesfully indicate the complexity of the underlying symmetry
transformation. The proposed transformation space mapping procedure is shown to
result in the formulation of a semi-metric symmetry space where each point in
the space represents a specific symmetry transformation and the distance
between points represents the complexity between the corresponding
transformations. Experimental results show that the proposed framework can
successfully process complex 3D shapes that possess rich symmetries.
"
294,Gradient-Domain Processing for Large EM Image Stacks,"  We propose a new gradient-domain technique for processing registered EM image
stacks to remove the inter-image discontinuities while preserving intra-image
detail. To this end, we process the image stack by first performing anisotropic
diffusion to smooth the data along the slice axis and then solving a
screened-Poisson equation within each slice to re-introduce the detail. The
final image stack is both continuous across the slice axis (facilitating the
tracking of information between slices) and maintains sharp details within each
slice (supporting automatic feature detection). To support this editing, we
describe the implementation of the first multigrid solver designed for
efficient gradient domain processing of large, out-of-core, voxel grids.
"
295,Compression of animated 3D models using HO-SVD,"  This work presents an analysis of Higher Order Singular Value Decomposition
(HO-SVD) applied to lossy compression of 3D mesh animations. We describe
strategies for choosing a number of preserved spatial and temporal components
after tensor decomposition. Compression error is measured using three metrics
(MSE, Hausdorff, MSDM). Results are compared with a method based on Principal
Component Analysis (PCA) and presented on a set of animations with typical mesh
deformations.
"
