,title,abstract
326,"FEAST as a Subspace Iteration Eigensolver Accelerated by Approximate
  Spectral Projection","  The calculation of a segment of eigenvalues and their corresponding
eigenvectors of a Hermitian matrix or matrix pencil has many applications. A
new density-matrix-based algorithm has been proposed recently and a software
package FEAST has been developed. The density-matrix approach allows FEAST's
implementation to exploit a key strength of modern computer architectures,
namely, multiple levels of parallelism. Consequently, the software package has
been well received, especially in the electronic structure community.
Nevertheless, theoretical analysis of FEAST has lagged. For instance, the FEAST
algorithm has not been proven to converge. This paper offers a detailed
numerical analysis of FEAST. In particular, we show that the FEAST algorithm
can be understood as an accelerated subspace iteration algorithm in conjunction
with the Rayleigh-Ritz procedure. The novelty of FEAST lies in its accelerator
which is a rational matrix function that approximates the spectral projector
onto the eigenspace in question. Analysis of the numerical nature of this
approximate spectral projector and the resulting subspaces generated in the
FEAST algorithm establishes the algorithm's convergence. This paper shows that
FEAST is resilient against rounding errors and establishes properties that can
be leveraged to enhance the algorithm's robustness. Finally, we propose an
extension of FEAST to handle non-Hermitian problems and suggest some future
research directions.
"
327,Kleene Algebra with Tests and Coq Tools for While Programs,"  We present a Coq library about Kleene algebra with tests, including a proof
of their completeness over the appropriate notion of languages, a decision
procedure for their equational theory, and tools for exploiting hypotheses of a
particular shape in such a theory. Kleene algebra with tests make it possible
to represent if-then-else statements and while loops in most imperative
programming languages. They were actually introduced by Kozen as an alternative
to propositional Hoare logic. We show how to exploit the corresponding Coq
tools in the context of program verification by proving equivalences of while
programs, correctness of some standard compiler optimisations, Hoare rules for
partial correctness, and a particularly challenging equivalence of flowchart
schemes.
"
328,"RandFile package for Mathematica for accessing file-based sources of
  randomness","  We present a package for Mathematica computer algebra system which allows the
exploitation of local files as sources of random data. We provide the
description of the package and illustrate its usage by showing some examples.
We also compare the provided functionality with alternative sources of
randomness, namely a built-in pseudo-random generator and the package for
accessing hardware true random number generators.
"
329,A framework for automated PDE-constrained optimisation,"  A generic framework for the solution of PDE-constrained optimisation problems
based on the FEniCS system is presented. Its main features are an intuitive
mathematical interface, a high degree of automation, and an efficient
implementation of the generated adjoint model. The framework is based upon the
extension of a domain-specific language for variational problems to cleanly
express complex optimisation problems in a compact, high-level syntax. For
example, optimisation problems constrained by the time-dependent Navier-Stokes
equations can be written in tens of lines of code. Based on this high-level
representation, the framework derives the associated adjoint equations in the
same domain-specific language, and uses the FEniCS code generation technology
to emit parallel optimised low-level C++ code for the solution of the forward
and adjoint systems. The functional and gradient information so computed is
then passed to the optimisation algorithm to update the parameter values. This
approach works both for steady-state as well as transient, and for linear as
well as nonlinear governing PDEs and a wide range of functionals and control
parameters. We demonstrate the applicability and efficiency of this approach on
classical textbook optimisation problems and advanced examples.
"
330,Streaming Data from HDD to GPUs for Sustained Peak Performance,"  In the context of the genome-wide association studies (GWAS), one has to
solve long sequences of generalized least-squares problems; such a task has two
limiting factors: execution time --often in the range of days or weeks-- and
data management --data sets in the order of Terabytes. We present an algorithm
that obviates both issues. By pipelining the computation, and thanks to a
sophisticated transfer strategy, we stream data from hard disk to main memory
to GPUs and achieve sustained peak performance; with respect to a
highly-optimized CPU implementation, our algorithm shows a speedup of 2.6x.
Moreover, the approach lends itself to multiple GPUs and attains almost perfect
scalability. When using 4 GPUs, we observe speedups of 9x over the
aforementioned implementation, and 488x over a widespread biology library.
"
331,"Q#, a quantum computation package for the .NET platform","  Quantum computing is a promising approach of computation that is based on
equations from Quantum Mechanics. A simulator for quantum algorithms must be
capable of performing heavy mathematical matrix transforms. The design of the
simulator itself takes one of three forms: Quantum Turing Machine, Network
Model or circuit model of connected gates or, Quantum Programming Language,
yet, some simulators are hybrid. We studied previous simulators and then we
adopt features from three simulators of different implementation languages,
different paradigms, and for different platforms. They are Quantum Computing
Language (QCL), QUASI, and Quantum Optics Toolbox for Matlab 5. Our simulator
for quantum algorithms takes the form of a package or a programming library for
Quantum computing, with a case study showing the ability of using it in the
circuit model. The .NET is a promising platform for computing. VB.NET is an
easy, high productive programming language with the full power and
functionality provided by the .NET framework. It is highly readable, writeable,
and flexible language, compared to another language such as C#.NET in many
aspects. We adopted VB.NET although its shortage in built-in mathematical
complex and matrix operations, compared to Matlab. For implementation, we first
built a mathematical core of matrix operations. Then, we built a quantum core
which contains: basic qubits and register operations, basic 1D, 2D, and 3D
quantum gates, and multi-view visualization of the quantum state, then a window
for demos to show you how to use and get the most of the package.
"
332,Factorization of Z-homogeneous polynomials in the First (q)-Weyl Algebra,"  We present algorithms to factorize weighted homogeneous elements in the first
polynomial Weyl algebra and $q$-Weyl algebra, which are both viewed as a
$\mathbb{Z}$-graded rings. We show, that factorization of homogeneous
polynomials can be almost completely reduced to commutative univariate
factorization over the same base field with some additional uncomplicated
combinatorial steps. This allows to deduce the complexity of our algorithms in
detail. Furthermore, we will show for homogeneous polynomials that
irreducibility in the polynomial first Weyl algebra also implies irreducibility
in the rational one, which is of interest for practical reasons. We report on
our implementation in the computer algebra system \textsc{Singular}. It
outperforms for homogeneous polynomials currently available implementations
dealing with factorization in the first Weyl algebra both in speed and elegancy
of the results.
"
333,GURLS: a Least Squares Library for Supervised Learning,"  We present GURLS, a least squares, modular, easy-to-extend software library
for efficient supervised learning. GURLS is targeted to machine learning
practitioners, as well as non-specialists. It offers a number state-of-the-art
training strategies for medium and large-scale learning, and routines for
efficient model selection. The library is particularly well suited for
multi-output problems (multi-category/multi-label). GURLS is currently
available in two independent implementations: Matlab and C++. It takes
advantage of the favorable properties of regularized least squares algorithm to
exploit advanced tools in linear algebra. Routines to handle computations with
very large matrices by means of memory-mapped storage and distributed task
execution are available. The package is distributed under the BSD licence and
is available for download at https://github.com/CBCL/GURLS.
"
334,"Model-guided Performance Analysis of the Sparse Matrix-Matrix
  Multiplication","  Achieving high efficiency with numerical kernels for sparse matrices is of
utmost importance, since they are part of many simulation codes and tend to use
most of the available compute time and resources. In addition, especially in
large scale simulation frameworks the readability and ease of use of
mathematical expressions are essential components for the continuous
maintenance, modification, and extension of software. In this context, the
sparse matrix-matrix multiplication is of special interest. In this paper we
thoroughly analyze the single-core performance of sparse matrix-matrix
multiplication kernels in the Blaze Smart Expression Template (SET) framework.
We develop simple models for estimating the achievable maximum performance, and
use them to assess the efficiency of our implementations. Additionally, we
compare these kernels with several commonly used SET-based C++ libraries,
which, just as Blaze, aim at combining the requirements of high performance
with an elegant user interface. For the different sparse matrix structures
considered here, we show that our implementations are competitive or faster
than those of the other SET libraries for most problem sizes on a current Intel
multicore processor.
"
335,Possible Directions for Improving Dependency Versioning in R,"  One of the most powerful features of R is its infrastructure for contributed
code. The built-in package manager and complementary repositories provide a
great system for development and exchange of code, and have played an important
role in the growth of the platform towards the de-facto standard in statistical
computing that it is today. However, the number of packages on CRAN and other
repositories has increased beyond what might have been foreseen, and is
revealing some limitations of the current design. One such problem is the
general lack of dependency versioning in the infrastructure. This paper
explores this problem in greater detail, and suggests approaches taken by other
open source communities that might work for R as well. Three use cases are
defined that exemplify the issue, and illustrate how improving this aspect of
package management could increase reliability while supporting further growth
of the R community.
"
336,Tiled Algorithms for Matrix Computations on Multicore Architectures,"  The current computer architecture has moved towards the multi/many-core
structure. However, the algorithms in the current sequential dense numerical
linear algebra libraries (e.g. LAPACK) do not parallelize well on
multi/many-core architectures. A new family of algorithms, the tile algorithms,
has recently been introduced to circumvent this problem. Previous research has
shown that it is possible to write efficient and scalable tile algorithms for
performing a Cholesky factorization, a (pseudo) LU factorization, and a QR
factorization. The goal of this thesis is to study tiled algorithms in a
multi/many-core setting and to provide new algorithms which exploit the current
architecture to improve performance relative to current state-of-the-art
libraries while maintaining the stability and robustness of these libraries.
"
337,Update report: LEO-II version 1.5,"  Recent improvements of the LEO-II theorem prover are presented. These
improvements include a revised ATP interface, new translations into first-order
logic, rule support for the axiom of choice, detection of defined equality, and
more flexible strategy scheduling.
"
338,"A Qualitative Comparison of the Suitability of Four Theorem Provers for
  Basic Auction Theory","  Novel auction schemes are constantly being designed. Their design has
significant consequences for the allocation of goods and the revenues
generated. But how to tell whether a new design has the desired properties,
such as efficiency, i.e. allocating goods to those bidders who value them most?
We say: by formal, machine-checked proofs. We investigated the suitability of
the Isabelle, Theorema, Mizar, and Hets/CASL/TPTP theorem provers for
reproducing a key result of auction theory: Vickrey's 1961 theorem on the
properties of second-price auctions. Based on our formalisation experience,
taking an auction designer's perspective, we give recommendations on what
system to use for formalising auctions, and outline further steps towards a
complete auction theory toolbox.
"
339,"The RAppArmor Package: Enforcing Security Policies in R Using Dynamic
  Sandboxing on Linux","  The increasing availability of cloud computing and scientific super computers
brings great potential for making R accessible through public or shared
resources. This allows us to efficiently run code requiring lots of cycles and
memory, or embed R functionality into, e.g., systems and web services. However
some important security concerns need to be addressed before this can be put in
production. The prime use case in the design of R has always been a single
statistician running R on the local machine through the interactive console.
Therefore the execution environment of R is entirely unrestricted, which could
result in malicious behavior or excessive use of hardware resources in a shared
environment. Properly securing an R process turns out to be a complex problem.
We describe various approaches and illustrate potential issues using some of
our personal experiences in hosting public web services. Finally we introduce
the RAppArmor package: a Linux based reference implementation for dynamic
sandboxing in R on the level of the operating system.
"
340,Parameter identification in large kinetic networks with BioPARKIN,"  Modelling, parameter identification, and simulation play an important role in
systems biology. Usually, the goal is to determine parameter values that
minimise the difference between experimental measurement values and model
predictions in a least-squares sense. Large-scale biological networks, however,
often suffer from missing data for parameter identification. Thus, the
least-squares problems are rank-deficient and solutions are not unique. Many
common optimisation methods ignore this detail because they do not take into
account the structure of the underlying inverse problem. These algorithms
simply return a ""solution"" without additional information on identifiability or
uniqueness. This can yield misleading results, especially if parameters are
co-regulated and data are noisy.
"
341,"ZKCM: a C++ library for multiprecision matrix computation with
  applications in quantum information","  ZKCM is a C++ library developed for the purpose of multiprecision matrix
computation, on the basis of the GNU MP and MPFR libraries. It provides an
easy-to-use syntax and convenient functions for matrix manipulations including
those often used in numerical simulations in quantum physics. Its extension
library, ZKCM_QC, is developed for simulating quantum computing using the
time-dependent matrix-product-state simulation method. This paper gives an
introduction about the libraries with practical sample programs.
"
342,Sampling exactly from the normal distribution,"  An algorithm for sampling exactly from the normal distribution is given. The
algorithm reads some number of uniformly distributed random digits in a given
base and generates an initial portion of the representation of a normal deviate
in the same base. Thereafter, uniform random digits are copied directly into
the representation of the normal deviate. Thus, in contrast to existing
methods, it is possible to generate normal deviates exactly rounded to any
precision with a mean cost that scales linearly in the precision. The method
performs no extended precision arithmetic, calls no transcendental functions,
and, indeed, uses no floating point arithmetic whatsoever; it uses only simple
integer operations. It can easily be adapted to sample exactly from the
discrete normal distribution whose parameters are rational numbers.
"
343,"Highly Scalable Multiplication for Distributed Sparse Multivariate
  Polynomials on Many-core Systems","  We present a highly scalable algorithm for multiplying sparse multivariate
polynomials represented in a distributed format. This algo- rithm targets not
only the shared memory multicore computers, but also computers clusters or
specialized hardware attached to a host computer, such as graphics processing
units or many-core coprocessors. The scal- ability on the large number of cores
is ensured by the lacks of synchro- nizations, locks and false-sharing during
the main parallel step.
"
344,"Efficient Generation of Correctness Certificates for the Abstract Domain
  of Polyhedra","  Polyhedra form an established abstract domain for inferring runtime
properties of programs using abstract interpretation. Computations on them need
to be certified for the whole static analysis results to be trusted. In this
work, we look at how far we can get down the road of a posteriori verification
to lower the overhead of certification of the abstract domain of polyhedra. We
demonstrate methods for making the cost of inclusion certificate generation
negligible. From a performance point of view, our single-representation,
constraints-based implementation compares with state-of-the-art
implementations.
"
345,C Language Extensions for Hybrid CPU/GPU Programming with StarPU,"  Modern platforms used for high-performance computing (HPC) include machines
with both general-purpose CPUs, and ""accelerators"", often in the form of
graphical processing units (GPUs). StarPU is a C library to exploit such
platforms. It provides users with ways to define ""tasks"" to be executed on CPUs
or GPUs, along with the dependencies among them, and by automatically
scheduling them over all the available processing units. In doing so, it also
relieves programmers from the need to know the underlying architecture details:
it adapts to the available CPUs and GPUs, and automatically transfers data
between main memory and GPUs as needed. While StarPU's approach is successful
at addressing run-time scheduling issues, being a C library makes for a poor
and error-prone programming interface. This paper presents an effort started in
2011 to promote some of the concepts exported by the library as C language
constructs, by means of an extension of the GCC compiler suite. Our main
contribution is the design and implementation of language extensions that map
to StarPU's task programming paradigm. We argue that the proposed extensions
make it easier to get started with StarPU,eliminate errors that can occur when
using the C library, and help diagnose possible mistakes. We conclude on future
work.
"
346,"The Graph Grammar Library - a generic framework for chemical graph
  rewrite systems","  Graph rewrite systems are powerful tools to model and study complex problems
in various fields of research. Their successful application to chemical
reaction modelling on a molecular level was shown but no appropriate and simple
system is available at the moment.
  The presented Graph Grammar Library (GGL) implements a generic Double Push
Out approach for general graph rewrite systems. The framework focuses on a high
level of modularity as well as high performance, using state-of-the-art
algorithms and data structures, and comes with extensive documentation. The
large GGL chemistry module enables extensive and detailed studies of chemical
systems. It well meets the requirements and abilities envisioned by Yadav et
al. (2004) for such chemical rewrite systems. Here, molecules are represented
as undirected labeled graphs while chemical reactions are described by
according graph grammar rules. Beside the graph transformation, the GGL offers
advanced cheminformatics algorithms for instance to estimate energies
ofmolecules or aromaticity perception. These features are illustrated using a
set of reactions from polyketide chemistry a huge class of natural compounds of
medical relevance.
  The graph grammar based simulation of chemical reactions offered by the GGL
is a powerful tool for extensive cheminformatics studies on a molecular level.
The GGL already provides rewrite rules for all enzymes listed in the KEGG
LIGAND database is freely available at
http://www.tbi.univie.ac.at/software/GGL/.
"
347,"Improved Accuracy and Parallelism for MRRR-based Eigensolvers -- A Mixed
  Precision Approach","  The real symmetric tridiagonal eigenproblem is of outstanding importance in
numerical computations; it arises frequently as part of eigensolvers for
standard and generalized dense Hermitian eigenproblems that are based on a
reduction to tridiagonal form. For its solution, the algorithm of Multiple
Relatively Robust Representations (MRRR) is among the fastest methods. Although
fast, the solvers based on MRRR do not deliver the same accuracy as competing
methods like Divide & Conquer or the QR algorithm. In this paper, we
demonstrate that the use of mixed precisions leads to improved accuracy of
MRRR-based eigensolvers with limited or no performance penalty. As a result, we
obtain eigensolvers that are not only equally or more accurate than the best
available methods, but also -in most circumstances- faster and more scalable
than the competition.
"
348,Algorithms for Large-scale Whole Genome Association Analysis,"  In order to associate complex traits with genetic polymorphisms, genome-wide
association studies process huge datasets involving tens of thousands of
individuals genotyped for millions of polymorphisms. When handling these
datasets, which exceed the main memory of contemporary computers, one faces two
distinct challenges: 1) Millions of polymorphisms come at the cost of hundreds
of Gigabytes of genotype data, which can only be kept in secondary storage; 2)
the relatedness of the test population is represented by a covariance matrix,
which, for large populations, can only fit in the combined main memory of a
distributed architecture. In this paper, we present solutions for both
challenges: The genotype data is streamed from and to secondary storage using a
double buffering technique, while the covariance matrix is kept across the main
memory of a distributed memory system. We show that these methods sustain
high-performance and allow the analysis of enormous dataset
"
349,Solving Wave Equations on Unstructured Geometries,"  Waves are all around us--be it in the form of sound, electromagnetic
radiation, water waves, or earthquakes. Their study is an important basic tool
across engineering and science disciplines. Every wave solver serving the
computational study of waves meets a trade-off of two figures of merit--its
computational speed and its accuracy. Discontinuous Galerkin (DG) methods fall
on the high-accuracy end of this spectrum. Fortuitously, their computational
structure is so ideally suited to GPUs that they also achieve very high
computational speeds. In other words, the use of DG methods on GPUs
significantly lowers the cost of obtaining accurate solutions. This article
aims to give the reader an easy on-ramp to the use of this technology, based on
a sample implementation which demonstrates a highly accurate, GPU-capable,
real-time visualizing finite element solver in about 1500 lines of code.
"
350,"Minimal Residual Methods for Complex Symmetric, Skew Symmetric, and Skew
  Hermitian Systems","  While there is no lack of efficient Krylov subspace solvers for Hermitian
systems, there are few for complex symmetric, skew symmetric, or skew Hermitian
systems, which are increasingly important in modern applications including
quantum dynamics, electromagnetics, and power systems. For a large consistent
complex symmetric system, one may apply a non-Hermitian Krylov subspace method
disregarding the symmetry of $A$, or a Hermitian Krylov solver on the
equivalent normal equation or an augmented system twice the original dimension.
These have the disadvantages of increasing either memory, conditioning, or
computational costs. An exception is a special version of QMR by Freund (1992),
but that may be affected by non-benign breakdowns unless look-ahead is
implemented; furthermore, it is designed for only consistent and nonsingular
problems. For skew symmetric systems, Greif and Varah (2009) adapted CG for
nonsingular skew symmetric linear systems that are necessarily and
restrictively of even order.
  We extend the symmetric and Hermitian algorithms MINRES and MINRES-QLP by
Choi, Paige and Saunders (2011) to complex symmetric, skew symmetric, and skew
Hermitian systems. In particular, MINRES-QLP uses a rank-revealing QLP
decomposition of the tridiagonal matrix from a three-term recurrent
complex-symmetric Lanczos process. Whether the systems are real or complex,
singular or invertible, compatible or inconsistent, MINRES-QLP computes the
unique minimum-length, i.e., pseudoinverse, solutions. It is a significant
extension of MINRES by Paige and Saunders (1975) with enhanced stability and
capability.
"
351,An implementation of the relational k-means algorithm,"  A C# implementation of a generalized k-means variant called relational
k-means is described here. Relational k-means is a generalization of the
well-known k-means clustering method which works for non-Euclidean scenarios as
well. The input is an arbitrary distance matrix, as opposed to the traditional
k-means method, where the clustered objects need to be identified with vectors.
"
352,"Subspace-preserving sparsification of matrices with minimal perturbation
  to the near null-space. Part I: Basics","  This is the first of two papers to describe a matrix sparsification algorithm
that takes a general real or complex matrix as input and produces a sparse
output matrix of the same size. The non-zero entries in the output are chosen
to minimize changes to the singular values and singular vectors corresponding
to the near null-space of the input. The output matrix is constrained to
preserve left and right null-spaces exactly. The sparsity pattern of the output
matrix is automatically determined or can be given as input.
  If the input matrix belongs to a common matrix subspace, we prove that the
computed sparse matrix belongs to the same subspace. This works without
imposing explicit constraints pertaining to the subspace. This property holds
for the subspaces of Hermitian, complex-symmetric, Hamiltonian, circulant,
centrosymmetric, and persymmetric matrices, and for each of the skew
counterparts.
  Applications of our method include computation of reusable sparse
preconditioning matrices for reliable and efficient solution of high-order
finite element systems. The second paper in this series describes our
open-source implementation, and presents further technical details.
"
353,"Subspace-preserving sparsification of matrices with minimal perturbation
  to the near null-space. Part II: Approximation and Implementation","  This is the second of two papers to describe a matrix sparsification
algorithm that takes a general real or complex matrix as input and produces a
sparse output matrix of the same size. The first paper presented the original
algorithm, its features, and theoretical results.
  Since the output of this sparsification algorithm is a matrix rather than a
vector, it can be costly in memory and run-time if an implementation does not
exploit the structural properties of the algorithm and the matrix. Here we show
how to modify the original algorithm to increase its efficiency. This is
possible by computing an approximation to the exact result. We introduce extra
constraints that are automatically determined based on the input matrix. This
addition reduces the number of unknown degrees of freedom but still preserves
many matrix subspaces. We also describe our open-source library that implements
this sparsification algorithm and has interfaces in C++, C, and MATLAB.
"
354,"A GEMM interface and implementation on NVIDIA GPUs for multiple small
  matrices","  We present an interface and an implementation of the General Matrix Multiply
(GEMM) routine for multiple small matrices processed simultaneously on NVIDIA
graphics processing units (GPUs). We focus on matrix sizes under 16. The
implementation can be easily extended to larger sizes. For single precision
matrices, our implementation is 30% to 600% faster than the batched cuBLAS
implementation distributed in the CUDA Toolkit 5.0 on NVIDIA Tesla K20c. For
example, we obtain 104 GFlop/s and 216 GFlop/s when multiplying 100,000
independent matrix pairs of size 10 and 16, respectively. Similar improvement
in performance is obtained for other sizes, in single and double precision for
real and complex types, and when the number of matrices is smaller. Apart from
our implementation, our different function interface also plays an important
role in the improved performance. Applications of this software include Finite
Element computation on GPUs.
"
355,Batched Kronecker product for 2-D matrices and 3-D arrays on NVIDIA GPUs,"  We describe an interface and an implementation for performing Kronecker
product actions on NVIDIA GPUs for multiple small 2-D matrices and 3-D arrays
processed in parallel as a batch. This method is suited to cases where the
Kronecker product component matrices are identical but the operands in a
matrix-free application vary in the batch. Any batched GEMM (General Matrix
Multiply) implementation, for example ours [1] or the one in cuBLAS, can also
be used for performing batched Kronecker products on GPUs. However, the
specialized implementation presented here is faster and uses less memory.
Partly this is because a simple GEMM based approach would require extra copies
to and from main memory. We focus on matrix sizes less than or equal to 16,
since these are the typical polynomial degrees in Finite Elements, but the
implementation can be easily extended for other sizes. We obtain 143 and 285
GFlop/s for single precision real when processing matrices of size 10 and 16,
respectively on NVIDIA Tesla K20c using CUDA 5.0. The corresponding speeds for
3-D array Kronecker products are 126 and 268 GFlop/s, respectively. Double
precision is easily supported using the C++ template mechanism.
"
356,"Proceedings International Workshop on the ACL2 Theorem Prover and its
  Applications","  This volume contains the proceedings of the Eleventh International Workshop
on the ACL2 Theorem Prover and its Applications, held on May 30 and 31, 2013,
in Laramie, Wyoming, USA.
  ACL2 is an industrial-strength automated reasoning system, the latest in the
Boyer-Moore family of theorem provers. The ACL2 workshop is the major technical
forum for users of the ACL2 theorem proving system to present research on the
prover and its applications.
  This year's workshop received 15 submissions covering a wide range of
applications, libraries, prover enhancements, interfaces, and experience
reports. 11 papers were selected by the program committee for presentation at
the workshop.
"
357,Understanding Branch Cuts of Expressions,"  We assume some standard choices for the branch cuts of a group of functions
and consider the problem of then calculating the branch cuts of expressions
involving those functions. Typical examples include the addition formulae for
inverse trigonometric functions. Understanding these cuts is essential for
working with the single-valued counterparts, the common approach to encoding
multi-valued functions in computer algebra systems. While the defining choices
are usually simple (typically portions of either the real or imaginary axes)
the cuts induced by the expression may be surprisingly complicated. We have
made explicit and implemented techniques for calculating the cuts in the
computer algebra programme Maple. We discuss the issues raised, classifying the
different cuts produced. The techniques have been gathered in the BranchCuts
package, along with tools for visualising the cuts. The package is included in
Maple 17 as part of the FunctionAdvisor tool.
"
358,"Enhancements to ACL2 in Versions 5.0, 6.0, and 6.1","  We report on highlights of the ACL2 enhancements introduced in ACL2 releases
since the 2011 ACL2 Workshop. Although many enhancements are critical for
soundness or robustness, we focus in this paper on those improvements that
could benefit users who are aware of them, but that might not be discovered in
everyday practice.
"
359,Verified AIG Algorithms in ACL2,"  And-Inverter Graphs (AIGs) are a popular way to represent Boolean functions
(like circuits). AIG simplification algorithms can dramatically reduce an AIG,
and play an important role in modern hardware verification tools like
equivalence checkers. In practice, these tricky algorithms are implemented with
optimized C or C++ routines with no guarantee of correctness. Meanwhile, many
interactive theorem provers can now employ SAT or SMT solvers to automatically
solve finite goals, but no theorem prover makes use of these advanced,
AIG-based approaches.
  We have developed two ways to represent AIGs within the ACL2 theorem prover.
One representation, Hons-AIGs, is especially convenient to use and reason
about. The other, Aignet, is the opposite; it is styled after modern AIG
packages and allows for efficient algorithms. We have implemented functions for
converting between these representations, random vector simulation, conversion
to CNF, etc., and developed reasoning strategies for verifying these
algorithms.
  Aside from these contributions towards verifying AIG algorithms, this work
has an immediate, practical benefit for ACL2 users who are using GL to
bit-blast finite ACL2 theorems: they can now optionally trust an off-the-shelf
SAT solver to carry out the proof, instead of using the built-in BDD package.
Looking to the future, it is a first step toward implementing verified AIG
simplification algorithms that might further improve GL performance.
"
360,Somoclu: An Efficient Parallel Library for Self-Organizing Maps,"  Somoclu is a massively parallel tool for training self-organizing maps on
large data sets written in C++. It builds on OpenMP for multicore execution,
and on MPI for distributing the workload across the nodes in a cluster. It is
also able to boost training by using CUDA if graphics processing units are
available. A sparse kernel is included, which is useful for high-dimensional
but sparse data, such as the vector spaces common in text mining workflows.
Python, R and MATLAB interfaces facilitate interactive use. Apart from fast
execution, memory use is highly optimized, enabling training large emergent
maps even on a single computer.
"
361,"HERMES: towards an integrated toolbox to characterize functional and
  effective brain connectivity","  The analysis of the interdependence between time series has become an
important field of research in the last years, mainly as a result of advances
in the characterization of dynamical systems from the signals they produce, the
introduction of concepts such as generalized and phase synchronization and the
application of information theory to time series analysis. In neurophysiology,
different analytical tools stemming from these concepts have added to the
'traditional' set of linear methods, which includes the cross-correlation and
the coherency function in the time and frequency domain, respectively, or more
elaborated tools such as Granger Causality. This increase in the number of
approaches to tackle the existence of functional (FC) or effective connectivity
(EC) between two (or among many) neural networks, along with the mathematical
complexity of the corresponding time series analysis tools, makes it desirable
to arrange them into a unified-easy-to-use software package. The goal is to
allow neuroscientists, neurophysiologists and researchers from related fields
to easily access and make use of these analysis methods from a single
integrated toolbox. Here we present HERMES (http://hermes.ctb.upm.es), a
toolbox for the Matlab environment (The Mathworks, Inc), which is designed for
the analysis functional and effective brain connectivity from
neurophysiological data such as multivariate EEG and/or MEG records. It
includes also visualization tools and statistical methods to address the
problem of multiple comparisons. We believe that this toolbox will be very
helpful to all the researchers working in the emerging field of brain
connectivity analysis.
"
362,"An efficient way to perform the assembly of finite element matrices in
  Matlab and Octave","  We describe different optimization techniques to perform the assembly of
finite element matrices in Matlab and Octave, from the standard approach to
recent vectorized ones, without any low level language used. We finally obtain
a simple and efficient vectorized algorithm able to compete in performance with
dedicated software such as FreeFEM++. The principle of this assembly algorithm
is general, we present it for different matrices in the P1 finite elements case
and in linear elasticity. We present numerical results which illustrate the
computational costs of the different approaches
"
363,A computer algebra user interface manifesto,"  Many computer algebra systems have more than 1000 built-in functions, making
expertise difficult. Using mock dialog boxes, this article describes a proposed
interactive general-purpose wizard for organizing optional transformations and
allowing easy fine grain control over the form of the result even by amateurs.
This wizard integrates ideas including:
  * flexible subexpression selection;
  * complete control over the ordering of variables and commutative operands,
with well-chosen defaults;
  * interleaving the choice of successively less main variables with applicable
function choices to provide detailed control without incurring a combinatorial
number of applicable alternatives at any one level;
  * quick applicability tests to reduce the listing of inapplicable
transformations;
  * using an organizing principle to order the alternatives in a helpful
manner;
  * labeling quickly-computed alternatives in dialog boxes with a preview of
their results,
  * using ellipsis elisions if necessary or helpful;
  * allowing the user to retreat from a sequence of choices to explore other
branches of the tree of alternatives or to return quickly to branches already
visited;
  * allowing the user to accumulate more than one of the alternative forms;
  * integrating direct manipulation into the wizard; and
  * supporting not only the usual input-result pair mode, but also the useful
alternative derivational and in situ replacement modes in a unified window.
"
364,Making the case of GPUs in courses on computational physics,"  Most relatively modern desktop or even laptop computers contain a graphics
card useful for more than showing colors on a screen. In this paper, we make a
case for why you should learn enough about GPU (graphics processing unit)
computing to use as an accelerator or even replacement to your CPU code. We
include an example of our own as a case study to show what can be realistically
expected.
"
365,PetIGA: A Framework for High-Performance Isogeometric Analysis,"  We present PetIGA, a code framework to approximate the solution of partial
differential equations using isogeometric analysis. PetIGA can be used to
assemble matrices and vectors which come from a Galerkin weak form, discretized
with Non-Uniform Rational B-spline basis functions. We base our framework on
PETSc, a high-performance library for the scalable solution of partial
differential equations, which simplifies the development of large-scale
scientific codes, provides a rich environment for prototyping, and separates
parallelism from algorithm choice. We describe the implementation of PetIGA,
and exemplify its use by solving a model nonlinear problem. To illustrate the
robustness and flexibility of PetIGA, we solve some challenging nonlinear
partial differential equations that include problems in both solid and fluid
mechanics. We show strong scaling results on up to 4096 cores, which confirm
the suitability of PetIGA for large scale simulations.
"
366,Parallelizing Gaussian Process Calculations in R,"  We consider parallel computation for Gaussian process calculations to
overcome computational and memory constraints on the size of datasets that can
be analyzed. Using a hybrid parallelization approach that uses both threading
(shared memory) and message-passing (distributed memory), we implement the core
linear algebra operations used in spatial statistics and Gaussian process
regression in an R package called bigGP that relies on C and MPI. The approach
divides the matrix into blocks such that the computational load is balanced
across processes while communication between processes is limited. The package
provides an API enabling R programmers to implement Gaussian process-based
methods by using the distributed linear algebra operations without any C or MPI
coding. We illustrate the approach and software by analyzing an astrophysics
dataset with n=67,275 observations.
"
367,"A Parallel and Scalable Iterative Solver for Sequences of Dense
  Eigenproblems Arising in FLAPW","  In one of the most important methods in Density Functional Theory - the
Full-Potential Linearized Augmented Plane Wave (FLAPW) method - dense
generalized eigenproblems are organized in long sequences. Moreover each
eigenproblem is strongly correlated to the next one in the sequence. We propose
a novel approach which exploits such correlation through the use of an
eigensolver based on subspace iteration and accelerated with Chebyshev
polynomials. The resulting solver, parallelized using the Elemental library
framework, achieves excellent scalability and is competitive with current dense
parallel eigensolvers.
"
