,title,abstract
835,Performance-oriented DevOps: A Research Agenda,"  DevOps is a trend towards a tighter integration between development (Dev) and
operations (Ops) teams. The need for such an integration is driven by the
requirement to continuously adapt enterprise applications (EAs) to changes in
the business environment. As of today, DevOps concepts have been primarily
introduced to ensure a constant flow of features and bug fixes into new
releases from a functional perspective. In order to integrate a non-functional
perspective into these DevOps concepts this report focuses on tools,
activities, and processes to ensure one of the most important quality
attributes of a software system, namely performance.
  Performance describes system properties concerning its timeliness and use of
resources. Common metrics are response time, throughput, and resource
utilization. Performance goals for EAs are typically defined by setting upper
and/or lower bounds for these metrics and specific business transactions. In
order to ensure that such performance goals can be met, several activities are
required during development and operation of these systems as well as during
the transition from Dev to Ops. Activities during development are typically
summarized by the term Software Performance Engineering (SPE), whereas
activities during operations are called Application Performance Management
(APM). SPE and APM were historically tackled independently from each other, but
the newly emerging DevOps concepts require and enable a tighter integration
between both activity streams. This report presents existing solutions to
support this integration as well as open research challenges in this area.
"
836,Using Genetic Algorithms to Benchmark the Cloud,"  This paper presents a novel application of Genetic Algorithms(GAs) to
quantify the performance of Platform as a Service (PaaS), a cloud service model
that plays a critical role in both industry and academia. While Cloud
benchmarks are not new, in this novel concept, the authors use a GA to take
advantage of the elasticity in Cloud services in a graceful manner that was not
previously possible. Using Google App Engine, Heroku, and Python Anywhere with
three distinct classes of client computers running our GA codebase, we
quantified the completion time for application of the GA to search for the
parameters of controllers for dynamical systems. Our results show statistically
significant differences in PaaS performance by vendor, and also that the
performance of the PaaS performance is dependent upon the client that uses it.
Results also show the effectiveness of our GA in determining the level of
service of PaaS providers, and for determining if the level of service of one
PaaS vendor is repeatable with another. Such a concept could then increase the
appeal of PaaS Cloud services by making them more financially appealing.
"
837,"Coarse-Grain Performance Estimator for Heterogeneous Parallel Computing
  Architectures like Zynq All-Programmable SoC","  Heterogeneous computing is emerging as a mandatory requirement for
power-efficient system design. With this aim, modern heterogeneous platforms
like Zynq All-Programmable SoC, that integrates ARM-based SMP and programmable
logic, have been designed. However, those platforms introduce large design
cycles consisting on hardware/software partitioning, decisions on granularity
and number of hardware accelerators, hardware/software integration, bitstream
generation, etc.
  This paper presents a performance parallel heterogeneous estimation for
systems where hardware/software co-design and run-time heterogeneous task
scheduling are key. The results show that the programmer can quickly decide,
based only on her/his OmpSs (OpenMP + extensions) application, which is the
co-design that achieves nearly optimal heterogeneous parallel performance,
based on the methodology presented and considering only synthesis estimation
results. The methodology presented reduces the programmer co-design decision
from hours to minutes and shows high potential on hardware/software
heterogeneous parallel performance estimation on the Zynq All-Programmable SoC.
"
838,Performance monitoring for multicore embedded computing systems on FPGAs,"  When designing modern embedded computing systems, most software programmers
choose to use multicore processors, possibly in combination with
general-purpose graphics processing units (GPGPUs) and/or hardware
accelerators. They also often use an embedded Linux O/S and run
multi-application workloads that may even be multi-threaded. Modern FPGAs are
large enough to combine multicore hard/soft processors with multiple hardware
accelerators as custom compute units, enabling entire embedded compute systems
to be implemented on a single FPGA. Furthermore, the large FPGA vendors also
support embedded Linux kernels for both their soft and embedded processors.
When combined with high-level synthesis to generate hardware accelerators using
a C-to-gates flows, the necessary primitives for a framework that can enable
software designers to use FPGAs as their custom compute platform now exist.
However, in order to ensure that computing resources are integrated and shared
effectively, software developers need to be able to monitor and debug the
runtime performance of the applications in their workload. This paper describes
ABACUS, a performance-monitoring framework that can be used to debug the
execution behaviours and interactions of multi-application workloads on
multicore systems. We also discuss how this framework is extensible for use
with hardware accelerators in heterogeneous systems.
"
839,"Parameter Sensitivity Analysis of the Energy/Frequency Convexity Rule
  for Nanometer-scale Application Processors","  Both theoretical and experimental evidence are presented in this work in
order to validate the existence of an Energy/Frequency Convexity Rule, which
relates energy consumption and microprocessor frequency for nanometer-scale
microprocessors. Data gathered during several month-long experimental
acquisition campaigns, supported by several independent publications, suggest
that energy consumed is indeed depending on the microprocessor's clock
frequency, and, more interestingly, the curve exhibits a clear minimum over the
processor's frequency range. An analytical model for this behavior is presented
and motivated, which fits well with the experimental data. A parameter
sensitivity analysis shows how parameters affect the energy minimum in the
clock frequency space. The conditions are discussed under which this convexity
rule can be exploited, and when other methods are more effective, with the aim
of improving the computer system's energy management efficiency. We show that
the power requirements of the computer system, besides the microprocessor, and
the overhead affect the location of the energy minimum the most. The
sensitivity analysis of the Energy/Frequency Convexity Rule puts forward a
number of simple guidelines especially for by low-power systems, such as
battery-powered and embedded systems, and less likely by high-performance
computer systems.
"
840,Brewing Analytics Quality for Cloud Performance,"  Cloud computing has become increasingly popular. Many options of cloud
deployments are available. Testing cloud performance would enable us to choose
a cloud deployment based on the requirements. In this paper, we present an
innovative process, implemented in software, to allow us to assess the quality
of the cloud performance data. The process combines performance data from
multiple machines, spanning across user experience data, workload performance
metrics, and readily available system performance data. Furthermore, we discuss
the major challenges of bringing raw data into tidy data formats in order to
enable subsequent analysis, and describe how our process has several layers of
assessment to validate the quality of the data processing procedure. We present
a case study to demonstrate the effectiveness of our proposed process, and
conclude our paper with several future research directions worth investigating.
"
841,Time parallel gravitational collapse simulation,"  This article demonstrates the applicability of the parallel-in-time method
Parareal to the numerical solution of the Einstein gravity equations for the
spherical collapse of a massless scalar field. To account for the shrinking of
the spatial domain in time, a tailored load balancing scheme is proposed and
compared to load balancing based on number of time steps alone. The performance
of Parareal is studied for both the sub-critical and black hole case; our
experiments show that Parareal generates substantial speedup and, in the
super-critical regime, can reproduce Choptuik's black hole mass scaling law.
"
842,"On the energy efficiency of client-centric data consistency management
  under random read/write access to Big Data with Apache HBase","  The total estimated energy bill for data centers in 2010 was \$11.5 billion,
and experts estimate that the energy cost of a typical data center doubles
every five years. On the other hand, computational developments have started to
lag behind storage advancements, therein becoming a future bottleneck for the
ongoing data growth which already approaches Exascale levels. We investigate
the relationship among data throughput and energy footprint on a large storage
cluster, with the goal of formalizing it as a metric that reflects the trading
among consistency and energy. Employing a client-centric consistency approach,
and while honouring ACID properties of the chosen columnar store for the case
study (Apache HBase), we present the factors involved in the energy consumption
of the system as well as lessons learned to underpin further design of
energy-efficient cluster scale storage systems.
"
843,Exposing Provenance Metadata Using Different RDF Models,"  A standard model for exposing structured provenance metadata of scientific
assertions on the Semantic Web would increase interoperability,
discoverability, reliability, as well as reproducibility for scientific
discourse and evidence-based knowledge discovery. Several Resource Description
Framework (RDF) models have been proposed to track provenance. However,
provenance metadata may not only be verbose, but also significantly redundant.
Therefore, an appropriate RDF provenance model should be efficient for
publishing, querying, and reasoning over Linked Data. In the present work, we
have collected millions of pairwise relations between chemicals, genes, and
diseases from multiple data sources, and demonstrated the extent of redundancy
of provenance information in the life science domain. We also evaluated the
suitability of several RDF provenance models for this crowdsourced data set,
including the N-ary model, the Singleton Property model, and the
Nanopublication model. We examined query performance against three commonly
used large RDF stores, including Virtuoso, Stardog, and Blazegraph. Our
experiments demonstrate that query performance depends on both RDF store as
well as the RDF provenance model.
"
844,Federating OMNeT++ Simulations with Testbed Environments,"  We are in the process of developing a system architecture for opportunistic
and information centric communications. This architecture (called Keetchi),
meant for the Internet of Things (IoT) is focussed on enabling applications to
perform distributed and decentralised communications among smart devices. To
realise and evaluate this architecture, we follow a 3-step approach. Our first
approach of evaluation is the development of a testbed with smart devices
(mainly smart phones and tablets) deployed with this architecture including the
applications. The second step is where the architecture is evaluated in large
scale scenarios with the OMNeT++ simulation environment. The third step is
where the OMNeT++ simulation environment is fed with traces of data collected
from experiments done using the testbed. In realising these environments, we
develop the functionality of this architecture as a common code base that is
able to operate in the OMNeT++ environment as well as in the smart devices of
the testbed (e.g., Android, iOS, Contiki, etc.). This paper presents the
details of the ""Write once, compile anywhere"" (WOCA) code base architecture of
Keetchi.
"
845,uIP Support for the Network Simulation Cradle,"  This paper introduces the ongoing integration of Contiki's uIP stack into the
OMNeT++ port of the Network Simulation Cradle (NSC). The NSC utilizes code from
real world stack implementations and allows for an accurate simulation and
comparison of different TCP/IP stacks. uIP(v6) provides resource-constrained
devices with an RFC-compliant TCP/IP stack and promotes the use of IPv6 in the
vastly growing field of Internet of Things scenarios. This work-in-progress
report discusses our motivation to integrate uIP into the NSC, our chosen
approach and possible use cases for the simulation of uIP in OMNeT++.
"
846,Dynamic Index NAT as a Mobility Solution in OMNeT++,"  Mobility in wireless networks causes a major issue from the IP-addressing
perspective. When a Mobile Node (MN) moves to another subnet, it will probably
get assigned a new IP address. This causes a routing problem since the MN will
not be reachable with its previous IP address known to the other communication
party. Real time applications might suffer from connection drops, which is
recognized as inconvenience in the currently used service, unless some solution
is provided. An approach to maintain session continuity while traversing
heterogeneous networks of different subnet addresses is proposed. Here, a
cross-layer module is implemented in OMNeT++ with NAT functionality to provide
a seamless handover. A proof of concept is also shown with analogy to the
Mobile IPv6 protocol provided in INET.
"
847,Integration of RTMFP in the OMNeT++ Simulation Environment,"  This paper introduces the new Real-Time Media Flow Protocol (RTMFP)
simulation model for the INET framework for the OMNeT++ simulation environment.
RTMFP is a message orientated protocol with a focus on real time peer-to-peer
communication. After Adobe Inc. released the specifications, we were able to
implement the protocol in INET and compare its performance to the similar
Stream Control Transmission Protocol (SCTP) with a focus on congestion control
and flow control mechanisms.
"
848,Execution-Cache-Memory Performance Model: Introduction and Validation,"  This report serves two purposes: To introduce and validate the
Execution-Cache-Memory (ECM) performance model and to provide a thorough
analysis of current Intel processor architectures with a special emphasis on
Intel Xeon Haswell-EP. The ECM model is a simple analytical performance model
which focuses on basic architectural resources. The architectural analysis and
model predictions are showcased and validated using a set of elementary
microbenchmarks.
"
849,Integration of the Packetdrill Testing Tool in INET,"  Google released in 2013 a script-based tool called packetdrill, which allows
to test transport protocols like UDP and TCP on Linux and BSD-based operating
systems. The scripts defining a test-case allow to inject packets to the
implementation under test, perform operations at the API controlling the
transport protocol and verify the sending of packets, all at specified times.
This paper describes a port of packetdrill to the INET framework for the
OMNeT++ simulation environment providing a simple and powerful method of
testing the transport protocols implemented in INET.
"
850,"Realistic, Extensible DNS and mDNS Models for INET/OMNeT++","  The domain name system (DNS) is one of the core services in today's network
structures. In local and ad-hoc networks DNS is often enhanced or replaced by
mDNS. As of yet, no simulation models for DNS and mDNS have been developed for
INET/OMNeT++. We introduce DNS and mDNS simulation models for OMNeT++, which
allow researchers to easily prototype and evaluate extensions for these
protocols. In addition, we present models for our own experimental extensions,
namely Stateless DNS and Privacy-Enhanced mDNS, that are based on the
aforementioned models. Using our models we were able to further improve the
efficiency of our protocol extensions.
"
851,ptp++: A Precision Time Protocol Simulation Model for OMNeT++ / INET,"  Precise time synchronization is expected to play a key role in emerging
distributed and real-time applications such as the smart grid and Internet of
Things (IoT) based applications. The Precision Time Protocol (PTP) is currently
viewed as one of the main synchronization solutions over a packet-switched
network, which supports microsecond synchronization accuracy. In this paper, we
present a PTP simulation model for OMNeT++ INET, which allows to investigate
the synchronization accuracy under different network configurations and
conditions. To show some illustrative simulation results using the developed
module, we investigate on the network load fluctuations and their impacts on
the PTP performance by considering a network with class-based
quality-of-service (QoS) support. The simulation results show that the network
load significantly affects the network delay symmetry, and investigate a new
technique called class probing to improve the PTP accuracy and mitigate the
load fluctuation effects.
"
852,High Frequency Radio Network Simulation Using OMNeT++,"  Harris Corporation has an interest in making HF radios a suitable medium for
wireless information networks using standard Internet protocols. Although HF
radio links have many unique characteristics, HF wireless subnets can be
subject to many of the same traffic flow characteristics and topologies as
existing line-of-sight (LOS) radio networks, giving rise to similar issues
(media access, connectivity, routing) which lend themselves to investigation
through simulation. Accordingly, we have undertaken to develop efficient,
high-fidelity simulations of various aspects of HF radio communications and
networking using the OMNeT++ framework. Essential aspects of these simulations
include HF channel models simulating relevant channel attributes such as Signal
to Noise Ratio, multipath, and Doppler spread; a calibrated physical layer
model reproducing the error statistics (including burst error distributions) of
the MIL-STD-188-110B/C HF modem waveforms, both narrowband (3 kHz) and wideband
(up to 24 kHz) on the simulated HF channels; a model of the NATO STANAG 5066
data link protocol; and integration of these models with the OMNeT++ network
simulation framework and its INET library of Internet protocol models. This
simulation is used to evaluate the impacts of different STANAG 5066
configuration settings on TCP network performance, and to evaluate strategies
for optimizing throughput over HF links using TCP Performance Enhancing Proxy
(PEP) techniques.
"
853,"Proceedings of the 2nd OMNeT++ Community Summit, IBM Research - Zurich,
  Switzerland, September 3-4, 2015","  This is the Proceedings of the 2nd OMNeT++ Community Summit, which was held
at IBM Research - Zurich, Switzerland on September 3-4, 2015.
"
854,"MiXiM, PAWiS, and STEAM-Sim Integration - Combining Channel Models,
  Energy Awareness, and Real-life Application Code","  After a decade of research in the field of wireless sensor networks (WSNs)
there are still open issues. WSNs impose several severe requirements regarding
energy consumption, processing capabilities, mobility, and robustness of
wireless transmissions. Simulation has shown to be the most cost-efficient
approach for evaluation of WSNs, thus a number of simulators are available.
Unfortunately, these simulation environments typically consider WSNs from a
special point of view. In this work we present the integration of three such
specialized frameworks, namely MiXiM, PAWiS, and STEAM-Sim. This integration
combines the strengths of the single frameworks such as realistic channel
models, mobility patterns, accurate energy models, and inclusion of real-life
application code. The result is a new simulation environment which enables a
more general consideration of WSNs. We implemented and verified our proposed
concept by means of static and mobile scenarios. As the presented results show,
the combined framework gives the same results regarding the functionality and
energy consumption as our ""golden model"". Therefore the system integration was
successful and the framework is ready to be used by the community.
"
855,"Skip This Paper - RINASim: Your Recursive InterNetwork Architecture
  Simulator","  Recursive InterNetwork Architecture is a clean-slate approach to how to deal
with the current issues of the Internet based on the traditional TCP/IP
networking stack. Instead of using a fixed number of layers with dedicated
functionality, RINA proposes a single generic layer with programmable
functionality that may be recursively stacked. We introduce a brand new
framework for modeling and simulation of RINA that is intended for OMNeT++.
"
856,"Implementation of a Wake-up Radio Cross-Layer Protocol in OMNeT++ /
  MiXiM","  This paper presents the DoRa protocol, which is a new cross-layer protocol
for handling the double radio of nodes in wake-up radio scenario. The
implementation details in OMNET++/MiXiM are also given, with a focus on the
implemented MAC layers. The main goal of the DoRa protocol is to reduce energy
consumption in wireless sensor network, by taking full advantage of the passive
wake-up scheme. The performance of the DoRa protocol is then evaluated and
results are compared with B-MAC and IEEE 802.15.4 protocols.
"
857,Looking into Hardware-in-the-Loop Coupling of OMNeT++ and RoSeNet,"  Network emulation using real sensor node hardware is used to increase the
accuracy of pure network simulations. Coupling OMNeT++ with network emulation
platforms and tools introduces new application possibilities for both sides.
This work-in-progress report covers our experiences of using OMNeT++ as a test
driver for RoSeNet, a network emulation and test platform for low-power
wireless technologies like IEEE 802.15.4. OMNeT++ and RoSeNet were
interconnected to enable a co-simulation of real sensor networks with a MAC
layer simulation model. Experiences and insights on this Hardware-in-the-Loop
(HIL) simulation together with ideas to extend OMNeT++ and to provide a generic
interconnection API complete the report.
"
858,Implementation of PFC and RCM for RoCEv2 Simulation in OMNeT++,"  As traffic patterns and network topologies become more and more complicated
in current enterprise data centers and TOP500 supercomputers, the probability
of network congestion increases. If no countermeasures are taken, network
congestion causes long communication delays and degrades network performance. A
congestion control mechanism is often provided to reduce the consequences of
congestion. However, it is usually difficult to configure and activate a
congestion control mechanism in production clusters and supercomputers due to
concerns that it may negatively impact jobs if the mechanism is not
appropriately configured. Therefore, simulations for these situations are
necessary to identify congestion points and sources, and more importantly, to
determine optimal settings that can be utilized to reduce congestion in those
complicated networks. In this paper, we use OMNeT++ to implement the IEEE
802.1Qbb Priority-based Flow Control (PFC) and RoCEv2 Congestion Management
(RCM) in order to simulate clusters with RoCEv2 interconnects.
"
859,"A Tutorial of the Mobile Multimedia Wireless Sensor Network OMNeT++
  Framework","  In this work, we will give a detailed tutorial instruction about how to use
the Mobile Multi-Media Wireless Sensor Networks (M3WSN) simulation framework.
The M3WSN framework has been published as a scientific paper in the 6th
International Workshop on OMNeT++ (2013). M3WSN framework enables the
multimedia transmission of real video sequence. Therefore, a set of multimedia
algorithms, protocols, and services can be evaluated by using QoE metrics.
Moreover, key video-related information, such as frame types, GoP length and
intra-frame dependency can be used for creating new assessment and optimization
solutions. To support mobility, M3WSN utilizes different mobility traces to
enable the understanding of how the network behaves under mobile situations.
This tutorial will cover how to install and configure the M3WSN framework,
setting and running the experiments, creating mobility and video traces, and
how to evaluate the performance of different protocols. The tutorial will be
given in an environment of Ubuntu 12.04 LTS and OMNeT++ 4.2.
"
860,"Invited Abstract: A Simulation Package for Energy Consumption of Content
  Delivery Networks (CDNs)","  Content Delivery Networks (CDNs) are becoming an integral part of the future
generation Internet. Traditionally, these networks have been designed with the
goals of traffic offload and the improvement of users' quality of experience
(QoE), but the energy consumption is also becoming an indispensable design
factor for CDNs to be a sustainable solution. To study and improve the CDN
architectures using this new design metric, we are planning to develop a
generic and flexible simulation package in OMNet++. This package is aimed to
render a holistic view about the CDN energy consumption behaviour by
incorporating the state-of-the-art energy consumption models proposed for the
individual elements of CDNs (e.g. servers, routers, wired and wireless links,
wireless devices, etc.) and for the various Internet contents (web pages,
files, streaming video, etc.).
"
861,Automatic Loop Kernel Analysis and Performance Modeling With Kerncraft,"  Analytic performance models are essential for understanding the performance
characteristics of loop kernels, which consume a major part of CPU cycles in
computational science. Starting from a validated performance model one can
infer the relevant hardware bottlenecks and promising optimization
opportunities. Unfortunately, analytic performance modeling is often tedious
even for experienced developers since it requires in-depth knowledge about the
hardware and how it interacts with the software. We present the ""Kerncraft""
tool, which eases the construction of analytic performance models for streaming
kernels and stencil loop nests. Starting from the loop source code, the problem
size, and a description of the underlying hardware, Kerncraft can ideally
predict the single-core performance and scaling behavior of loops on multicore
processors using the Roofline or the Execution-Cache-Memory (ECM) model. We
describe the operating principles of Kerncraft with its capabilities and
limitations, and we show how it may be used to quickly gain insights by
accelerated analytic modeling.
"
862,"Joint Channel and Queue Aware Scheduling for Wireless Links with
  Multiple Fading States","  In this work, we address the delay optimal scheduling problem for wireless
transmission with fixed modulation over multi-state fading channels. We propose
a stochastic scheduling policy which schedules the source to transmit with
probability jointly based on the buffer and channel states, with an average
power constraint at the transmitter. Our objective is to minimize the average
queueing delay by choosing the optimal transmission probabilities. Using Markov
chain modeling, we formulate a power-constrained delay minimization problem,
and then transform it into a Linear Programming (LP) one. By analyzing its
property, we can derive the optimal threshold-based scheduling policy together
with the corresponding transmission probabilities. Our theoretical analysis is
corroborated by simulation results.
"
863,"Network Capability in Localizing Node Failures via End-to-end Path
  Measurements","  We investigate the capability of localizing node failures in communication
networks from binary states (normal/failed) of end-to-end paths. Given a set of
nodes of interest, uniquely localizing failures within this set requires that
different observable path states associate with different node failure events.
However, this condition is difficult to test on large networks due to the need
to enumerate all possible node failures. Our first contribution is a set of
sufficient/necessary conditions for identifying a bounded number of failures
within an arbitrary node set that can be tested in polynomial time. In addition
to network topology and locations of monitors, our conditions also incorporate
constraints imposed by the probing mechanism used. We consider three probing
mechanisms that differ according to whether measurement paths are (i)
arbitrarily controllable, (ii) controllable but cycle-free, or (iii)
uncontrollable (determined by the default routing protocol). Our second
contribution is to quantify the capability of failure localization through (1)
the maximum number of failures (anywhere in the network) such that failures
within a given node set can be uniquely localized, and (2) the largest node set
within which failures can be uniquely localized under a given bound on the
total number of failures. Both measures in (1-2) can be converted into
functions of a per-node property, which can be computed efficiently based on
the above sufficient/necessary conditions. We demonstrate how measures (1-2)
proposed for quantifying failure localization capability can be used to
evaluate the impact of various parameters, including topology, number of
monitors, and probing mechanisms.
"
864,"Latency Analysis of an Aerial Video Tracking System Using Fiacre and
  Tina","  We describe our experience with modeling a video tracking system used to
detect and follow moving targets from an airplane. We provide a formal model
that takes into account the real-time properties of the system and use it to
compute the worst and best-case end to end latency. We also compute a lower
bound on the delay between the loss of two frames. Our approach is based on the
model-checking tool Tina, that provides state-space generation and
model-checking algorithms for an extension of Time Petri Nets with data and
priorities. We propose several models divided in two main categories: first
Time Petri Net models, which are used to study the behavior of the system in
the most basic way; then models based on the Fiacre specification language,
where we take benefit of richer data structures to directly model the buffering
of video information and the use of an unbounded number of frame identifiers.
"
865,Throughput capacity of two-hop relay MANETs under finite buffers,"  Since the seminal work of Grossglauser and Tse [1], the two-hop relay
algorithm and its variants have been attractive for mobile ad hoc networks
(MANETs) due to their simplicity and efficiency. However, most literature
assumed an infinite buffer size for each node, which is obviously not
applicable to a realistic MANET. In this paper, we focus on the exact
throughput capacity study of two-hop relay MANETs under the practical finite
relay buffer scenario. The arrival process and departure process of the relay
queue are fully characterized, and an ergodic Markov chain-based framework is
also provided. With this framework, we obtain the limiting distribution of the
relay queue and derive the throughput capacity under any relay buffer size.
Extensive simulation results are provided to validate our theoretical framework
and explore the relationship among the throughput capacity, the relay buffer
size and the number of nodes.
"
866,On throughput capacity for a class of buffer-limited MANETs,"  Available throughput performance studies for mobile ad hoc networks (MANETs)
suffer from two major limitations: they mainly focus on the scaling law study
of throughput, while the exact throughput of such networks remains largely
unknown; they usually consider the infinite buffer scenarios, which are not
applicable to the practical networks with limited buffer. As a step to address
these limitations, this paper develops a general framework for the exact
throughput capacity study of a class of buffer-limited MANETs with the two-hop
relay. We first provide analysis to reveal how the throughput capacity of such
a MANET is determined by its relay-buffer blocking probability (RBP). Based on
the Embedded Markov Chain Theory and Queuing Theory, a novel theoretical
framework is then developed to enable the RBP and closed-form expression for
exact throughput capacity to be derived. We further conduct case studies under
two typical transmission scheduling schemes to illustrate the applicability of
our framework and to explore the corresponding capacity optimization as well as
capacity scaling law. Finally, extensive simulation and numerical results are
provided to validate the efficiency of our framework and to show the impacts
brought by the buffer constraint.
"
867,End-to-end delay in two hop relay MANETs with limited buffer,"  Despite lots of literature has been dedicated to researching the delay
performance in two-hop relay (2HR) mobile ad hoc networks (MANETs), however,
they usually assume the buffer size of each node is infinite, so these studies
are not applicable to and thus may not reflect the real delay performance of a
practical MANET with limited buffer. To address this issue, in this paper we
explore the packet end-to-end delay in a 2HR MANET, where each node is equipped
with a bounded and shared relay-buffer for storing and forwarding packets of
all other flows. The transmission range of each node can be adjusted and a
group-based scheduling scheme is adopted to avoid interference between
simultaneous transmissions, meanwhile a handshake mechanism is added to the 2HR
routing algorithm to avoid packet loss. With the help of Markov Chain Theory
and Queuing Theory, we develop a new framework to fully characterize the packet
delivery processes, and obtain the relay-buffer blocking probability (RBP)
under any given exogenous packet input rate. Based on the RBP, we can compute
the packet queuing delay in its source node and delivery delay respectively,
and further derive the end-to-end delay in such a MANET with limited buffer.
"
868,"End-to-end delay modeling in buffer-limited MANETs: a general
  theoretical framework","  This paper focuses on a class of important two-hop relay mobile ad hoc
networks (MANETs) with limited-buffer constraint and any mobility model that
leads to the uniform distribution of the locations of nodes in steady state,
and develops a general theoretical framework for the end-to-end (E2E) delay
modeling there. We first combine the theories of Fixed-Point,
Quasi-Birth-and-Death process and embedded Markov chain to model the limiting
distribution of the occupancy states of a relay buffer, and then apply the
absorbing Markov chain theory to characterize the packet delivery process, such
that a complete theoretical framework is developed for the E2E delay analysis.
With the help of this framework, we derive a general and exact expression for
the E2E delay based on the modeling of both packet queuing delay and delivery
delay. To demonstrate the application of our framework, case studies are
further provided under two network scenarios with different MAC protocols to
show how the E2E delay can be analytically determined for a given network
scenario. Finally, we present extensive simulation and numerical results to
illustrate the efficiency of our delay analysis as well as the impacts of
network parameters on delay performance.
"
869,"Delay Optimal Power Aware Opportunistic Scheduling with Mutual
  Information Accumulation","  This paper considers optimization of power and delay in a time-varying
wireless link using rateless codes. The link serves a sequence of
variable-length packets. Each packet is coded and transmitted over multiple
slots. Channel conditions can change from slot to slot and are unknown to the
transmitter. The amount of mutual information accumulated on each slot depends
on the random channel realization and the power used. The goal is to minimize
average service delay subject to an average power constraint. We formulate this
problem as a frame-based stochastic optimization problem and solve it via an
online algorithm. We show that the subproblem within each frame is a simple
integer program which can be effectively solved using a dynamic program. The
optimality of this online algorithm is proved using the frame-based Lyapunov
drift analysis.
"
870,"Proceedings Thirteenth Workshop on Quantitative Aspects of Programming
  Languages and Systems","  This volume contains the proceedings of the Thirteenth Workshop on
Quantitative Aspects of Programming Languages and Systems (QAPL 2015), held in
London, UK, on 11 and 12 April, 2015. QAPL 2015 was a satellite event of the
European Joint Conferences on Theory and Practice of Software (ETAPS) focussing
on quantitative aspects of computation. The Program Committee of QAPL 2015
selected 8 regular papers and 2 presentation-only papers. The workshop
programme included two QAPL keynote presentations by Catuscia Palamidessi
(Inria/LIX, France) on ""Quantitative Aspects of Privacy and Information Flow,""
and Holger Hermanns (Saarland University, Germany) on ""Optimal Continuous Time
Markov Decisions.""
"
871,CARMA: Collective Adaptive Resource-sharing Markovian Agents,"  In this paper we present CARMA, a language recently defined to support
specification and analysis of collective adaptive systems. CARMA is a
stochastic process algebra equipped with linguistic constructs specifically
developed for modelling and programming systems that can operate in open-ended
and unpredictable environments. This class of systems is typically composed of
a huge number of interacting agents that dynamically adjust and combine their
behaviour to achieve specific goals. A CARMA model, termed a collective,
consists of a set of components, each of which exhibits a set of attributes. To
model dynamic aggregations, which are sometimes referred to as ensembles, CARMA
provides communication primitives that are based on predicates over the
exhibited attributes. These predicates are used to select the participants in a
communication. Two communication mechanisms are provided in the CARMA language:
multicast-based and unicast-based. In this paper, we first introduce the basic
principles of CARMA and then we show how our language can be used to support
specification with a simple but illustrative example of a socio-technical
collective adaptive system.
"
872,"Efficient Checking of Individual Rewards Properties in Markov Population
  Models","  In recent years fluid approaches to the analysis of Markov populations models
have been demonstrated to have great pragmatic value. Initially developed to
estimate the behaviour of the system in terms of the expected values of
population counts, the fluid approach has subsequently been extended to more
sophisticated interrogations of models through its embedding within model
checking procedures. In this paper we extend recent work on checking CSL
properties of individual agents within a Markovian population model, to
consider the checking of properties which incorporate rewards.
"
873,iotools: High-Performance I/O Tools for R,"  The iotools package provides a set of tools for Input/Output (I/O) intensive
datasets processing in R (R Core Team, 2014). Efficent parsing methods are
included which minimize copying and avoid the use of intermediate string
representations whenever possible. Functions for applying chunk-wise operations
allow for computing on streaming input as well as arbitrarily large files. We
present a set of example use cases for iotools, as well as extensive benchmarks
comparing comparable functions provided in both core-R as well as other
contributed packages.
"
874,"On the Rate of Convergence of Mean-Field Models: Stein's Method Meets
  the Perturbation Theory","  This paper studies the rate of convergence of a family of continuous-time
Markov chains (CTMC) to a mean-field model. When the mean-field model is a
finite-dimensional dynamical system with a unique equilibrium point, an
analysis based on Stein's method and the perturbation theory shows that under
some mild conditions, the stationary distributions of CTMCs converge (in the
mean-square sense) to the equilibrium point of the mean-field model if the
mean-field model is globally asymptotically stable and locally exponentially
stable. In particular, the mean square difference between the $M$th CTMC in the
steady state and the equilibrium point of the mean-field system is $O(1/M),$
where $M$ is the size of the $M$th CTMC. This approach based on Stein's method
provides a new framework for studying the convergence of CTMCs to their
mean-field limit by mainly looking into the stability of the mean-field model,
which is a deterministic system and is often easier to analyze than the CTMCs.
More importantly, this approach quantifies the rate of convergence, which
reveals the approximation error of using mean-field models for approximating
finite-size systems.
"
875,On the Maximal Shortest Path in a Connected Component in V2V,"  In this work, a VANET (Vehicular Ad-hoc NETwork) is considered to operate on
a simple lane, without infrastructure. The arrivals of vehicles are assumed to
be general with any traffic and speed assumptions. The vehicles communicate
through the shortest path. In this paper, we study the probability distribution
of the number of hops on the maximal shortest path in a connected component of
vehicles. The general formulation is given for any assumption of road traffic.
Then, it is applied to calculate the z-transform of this distribution for
medium and dense networks in the Poisson case. Our model is validated with the
Madrid road traces of the Universitat Polit\`ecnica de Catalunya. These results
may be useful for example when evaluating diffusion protocols through the
shortest path in a VANET, where not only the mean but also the other moments
are needed to derive accurate results.
"
