,title,abstract
651,Sonic interaction with a virtual orchestra of factory machinery,"  This paper presents an immersive application where users receive sound and
visual feedbacks on their interactions with a virtual environment. In this
application, the users play the part of conductors of an orchestra of factory
machines since each of their actions on interaction devices triggers a pair of
visual and audio responses. Audio stimuli were spatialized around the listener.
The application was exhibited during the 2013 Science and Music day and
designed to be used in a large immersive system with head tracking, shutter
glasses and a 10.2 loudspeaker configuration.
"
652,Genetic Algorithm in Audio Steganography,"  With the advancement of communication technology,data is exchanged digitally
over the network. At the other side the technology is also proven as a tool for
unauthorized access to attackers. Thus the security of data to be transmitted
digitally should get prime focus. Data hiding is the common approach to secure
data. In steganography technique, the existence of data is concealed. GA is an
emerging component of AI to provide suboptimal solutions. In this paper the use
of GA in Steganography is explored to find future scope of research.
"
653,"Numerical investigation of lensless zoomable holographic multiple
  projections to tilted planes","  This paper numerically investigates the feasibility of lensless zoomable
holographic multiple projections to tilted planes. We have already developed
lensless zoomable holographic single projection using scaled diffraction, which
calculates diffraction between parallel planes with different sampling pitches.
The structure of this zoomable holographic projection is very simple because it
does not need a lens; however, it only projects a single image to a plane
parallel to the hologram. The lensless zoomable holographic projection in this
paper is capable of projecting multiple images onto tilted planes
simultaneously.
"
654,A Survey of Digital Watermarking Techniques and its Applications,"  Digital media is the need of a people now a day as the alternate of paper
media.As the technology grown up digital media required protection while
transferring through internet or others mediums.Watermarking techniques have
been developed to fulfill this requirement.This paper aims to provide a
detailed survey of all watermarking techniques specially focuses on image
watermarking types and its applications in today world.
"
655,"Analysis of Attacks on Hybrid DWT-DCT Algorithm for Digital Image
  Watermarking With MATLAB","  Watermarking algorithms needs properties of robustness and perceptibility.
But these properties are affected by different -2 types of attacks performed on
watermarked images. The goal of performing attacks is destroy the information
of watermark hidden in the watermarked image. So every Algorithms should be
previously tested by developers so that it would not affected by attacks.
"
656,Robust Lossless Semi Fragile Information Protection in Images,"  Internet security finds it difficult to keep the information secure and to
maintain the integrity of the data. Sending messages over the internet secretly
is one of the major tasks as it is widely used for passing the message.
"
657,Speaker-following Video Subtitles,"  We propose a new method for improving the presentation of subtitles in video
(e.g. TV and movies). With conventional subtitles, the viewer has to constantly
look away from the main viewing area to read the subtitles at the bottom of the
screen, which disrupts the viewing experience and causes unnecessary eyestrain.
Our method places on-screen subtitles next to the respective speakers to allow
the viewer to follow the visual content while simultaneously reading the
subtitles. We use novel identification algorithms to detect the speakers based
on audio and visual information. Then the placement of the subtitles is
determined using global optimization. A comprehensive usability study indicated
that our subtitle placement method outperformed both conventional
fixed-position subtitling and another previous dynamic subtitling method in
terms of enhancing the overall viewing experience and reducing eyestrain.
"
658,"Quality of Experience (QoE) beyond Quality of Service (QoS) as its
  baseline: QoE at the Interface of Experience Domains","  In this work, a new approach to the definition of the quality of experience
is presented. By considering the quality of service as a baseline, that portion
of the QoE that can be inferred from the QoS is excluded, and then the rest of
the QoE is approached with the notion of QoE at a Boundary (QoEaaB). With the
QoEaaB as the core of the proposed approach, various potential boundaries, and
their associated unseen opportunities to improve the QoE are discussed. In
particular, property, contract, SLA, and content are explored in terms of their
boundaries and also their associated QoEaaB. With an interest in online video
delivery, management of resource sharing and isolation associated with
multi-tenant operations is considered. It is concluded that the proposed QoEaaB
can bring a new perspective in QoE modeling and assessment toward a more
enriched approach to improving the experience based on innovation and deep
connectivity among actors.
"
659,"An Easy yet Effective Method for Detecting Spatial Domain LSB
  Steganography","  Digitization of image was a revolutionary step for the fields of photography
and Image processing as this made the editing of images much effortless and
easier. Image editing was not an issue until it was limited to corrective
editing procedures used to enhance the quality of an image such as, contrast
stretching, noise filtering, sharpening etc. But, it became a headache for many
fields when image editing became manipulative. Digital images have become an
easier source of tampering and forgery during last few decades. Today users and
editing specialists, equipped with easily available image editing software,
manipulate digital images with varied goals. Photo journalists often tamper
photographs to give dramatic effect to their stories. Scientists and
researchers use this trick to get theirs works published. Patients' diagnoses
are misrepresented by manipulating medical imageries. Lawyers and Politicians
use tampered images to direct the opinion of people or court to their favor.
Terrorists, anti-social groups use manipulated Stego images for secret
communication. In this paper we present an effective method for detecting
spatial domain Steganography.
"
660,Detection of Clones in Digital Images,"  During the recent years, tampering of digital images has become a general
habit among people and professionals. As a result, establishment of image
authenticity has become a key issue in fields those make use of digital images.
Authentication of an image involves separation of original camera outputs from
their tampered or Stego counterparts. Digital image cloning being a popular
type of image tampering, in this paper we have experimentally analyzed seven
different algorithms of cloning detection such as the simple overlapped block
matching with lexicographic sorting (SOBMwLS) algorithm, block matching with
discrete cosine transformation, principal component analysis, discrete wavelet
transformation and singular value decomposition performed on the blocks (DCT,
DWT, PCA, SVD), two combination models where, DCT and DWT are combined with
singular value decomposition (DCTSVD and DWTSVD. A comparative study of all
these techniques with respect to their time complexities and robustness of
detection against various post processing operations such as cropping,
brightness and contrast adjustments are presented in the paper.
"
661,When Augmented Reality Meets Big Data,"  With computing and sensing woven into the fabric of everyday life, we live in
an era where we are awash in a flood of data from which we can gain rich
insights. Augmented reality (AR) is able to collect and help analyze the
growing torrent of data about user engagement metrics within our personal
mobile and wearable devices. This enables us to blend information from our
senses and the digitalized world in a myriad of ways that was not possible
before. AR and big data have a logical maturity that inevitably converge them.
The tread of harnessing AR and big data to breed new interesting applications
is starting to have a tangible presence. In this paper, we explore the
potential to capture value from the marriage between AR and big data
technologies, following with several challenges that must be addressed to fully
realize this potential.
"
662,"A Digital Watermarking Approach Based on DCT Domain Combining QR Code
  and Chaotic Theory","  This paper proposes a robust watermarking approach based on Discrete Cosine
Transform domain that combines Quick Response Code and chaotic system.
"
663,Fast Adaptive Algorithm for Robust Evaluation of Quality of Experience,"  Outlier detection is an integral part of robust evaluation for
crowdsourceable Quality of Experience (QoE) and has attracted much attention in
recent years. In QoE for multimedia, outliers happen because of different test
conditions, human errors, abnormal variations in context, {etc}. In this paper,
we propose a simple yet effective algorithm for outlier detection and robust
QoE evaluation named iterative Least Trimmed Squares (iLTS). The algorithm
assigns binary weights to samples, i.e., 0 or 1 indicating if a sample is an
outlier, then the outlier-trimmed subset least squares solutions give robust
ranking scores. An iterative optimization is carried alternatively between
updating weights and ranking scores which converges to a local optimizer in
finite steps. In our test setting, iLTS is up to 190 times faster than
LASSO-based methods with a comparable performance. Moreover, a varied version
of this method shows adaptation in outlier detection, which provides an
automatic detection to determine whether a data sample is an outlier without
\emph{a priori} knowledge about the amount of the outliers. The effectiveness
and efficiency of iLTS are demonstrated on both simulated examples and
real-world applications. A Matlab package is provided to researchers exploiting
crowdsourcing paired comparison data for robust ranking.
"
664,"Impact of video quality and wireless network interface on power
  consumption of mobile devices","  During the last years, many improvements were made to the hardware capability
of mobile devices. As mobile software also became more interactive and data
processing intensive, the increased power demand could not be compensated by
the improvements on battery technology. Adaptive systems can help to balance
the demand of applications with the limitations of battery resources. For
effective systems, the influence of multimedia quality on power consumption of
the components of mobile devices needs to be better understood. In this paper,
we analyze the impact of video quality and wireless network type on the energy
consumption of a mobile device. We have found that the additional power
consumption is up to 38% higher when a movie is played over a WiFi network
instead from internal memory and 64% higher in case of a mobile network (3G).
We have also discovered that a higher movie quality not only affects the power
consumption of the CPU but also the power consumption of the WiFi unit by up to
58% and up to 72% respectively on mobile networks.
"
665,"ITEM: Immersive Telepresence for Entertainment and Meetings - A
  Practical Approach","  This paper presents an Immersive Telepresence system for Entertainment and
Meetings (ITEM). The system aims to provide a radically new video communication
experience by seamlessly merging participants into the same virtual space to
allow a natural interaction among them and shared collaborative contents. With
the goal to make a scalable, flexible system for various business solutions as
well as easily accessible by massive consumers, we address the challenges in
the whole pipeline of media processing, communication, and displaying in our
design and realization of such a system. Particularly, in this paper we focus
on the system aspects that maximize the end-user experience, optimize the
system and network resources, and enable various teleimmersive application
scenarios. In addition, we also present a few key technologies, i.e. fast
object-based video coding for real world data and spatialized audio capture and
3D sound localization for group teleconferencing. Our effort is to investigate
and optimize the key system components and provide an efficient end-to-end
optimization and integration by considering user needs and preferences.
Extensive experiments show the developed system runs reliably and comfortably
in real time with a minimal setup requirement (e.g. a webcam and/or a depth
camera, an optional microphone array, a laptop/desktop connected to the public
Internet) for teleimmersive communication. With such a really minimal
deployment requirement, we present a variety of interesting applications and
user experiences created by ITEM.
"
666,Bags of Affine Subspaces for Robust Object Tracking,"  We propose an adaptive tracking algorithm where the object is modelled as a
continuously updated bag of affine subspaces, with each subspace constructed
from the object's appearance over several consecutive frames. In contrast to
linear subspaces, affine subspaces explicitly model the origin of subspaces.
Furthermore, instead of using a brittle point-to-subspace distance during the
search for the object in a new frame, we propose to use a subspace-to-subspace
distance by representing candidate image areas also as affine subspaces.
Distances between subspaces are then obtained by exploiting the non-Euclidean
geometry of Grassmann manifolds. Experiments on challenging videos (containing
object occlusions, deformations, as well as variations in pose and
illumination) indicate that the proposed method achieves higher tracking
accuracy than several recent discriminative trackers.
"
667,Video Face Editing Using Temporal-Spatial-Smooth Warping,"  Editing faces in videos is a popular yet challenging aspect of computer
vision and graphics, which encompasses several applications including facial
attractiveness enhancement, makeup transfer, face replacement, and expression
manipulation. Simply applying image-based warping algorithms to video-based
face editing produces temporal incoherence in the synthesized videos because it
is impossible to consistently localize facial features in two frames
representing two different faces in two different videos (or even two
consecutive frames representing the same face in one video). Therefore, high
performance face editing usually requires significant manual manipulation. In
this paper we propose a novel temporal-spatial-smooth warping (TSSW) algorithm
to effectively exploit the temporal information in two consecutive frames, as
well as the spatial smoothness within each frame. TSSW precisely estimates two
control lattices in the horizontal and vertical directions respectively from
the corresponding control lattices in the previous frame, by minimizing a novel
energy function that unifies a data-driven term, a smoothness term, and feature
point constraints. Corresponding warping surfaces then precisely map source
frames to the target frames. Experimental testing on facial attractiveness
enhancement, makeup transfer, face replacement, and expression manipulation
demonstrates that the proposed approaches can effectively preserve spatial
smoothness and temporal coherence in editing facial geometry, skin detail,
identity, and expression, which outperform the existing face editing methods.
In particular, TSSW is robust to subtly inaccurate localization of feature
points and is a vast improvement over image-based warping methods.
"
668,"Co-Localization of Audio Sources in Images Using Binaural Features and
  Locally-Linear Regression","  This paper addresses the problem of localizing audio sources using binaural
measurements. We propose a supervised formulation that simultaneously localizes
multiple sources at different locations. The approach is intrinsically
efficient because, contrary to prior work, it relies neither on source
separation, nor on monaural segregation. The method starts with a training
stage that establishes a locally-linear Gaussian regression model between the
directional coordinates of all the sources and the auditory features extracted
from binaural measurements. While fixed-length wide-spectrum sounds (white
noise) are used for training to reliably estimate the model parameters, we show
that the testing (localization) can be extended to variable-length
sparse-spectrum sounds (such as speech), thus enabling a wide range of
realistic applications. Indeed, we demonstrate that the method can be used for
audio-visual fusion, namely to map speech signals onto images and hence to
spatially align the audio and visual modalities, thus enabling to discriminate
between speaking and non-speaking faces. We release a novel corpus of real-room
recordings that allow quantitative evaluation of the co-localization method in
the presence of one or two sound sources. Experiments demonstrate increased
accuracy and speed relative to several state-of-the-art methods.
"
669,Entropy Conserving Binarization Scheme for Video and Image Compression,"  The paper presents a binarization scheme that converts non-binary data into a
set of binary strings. At present, there are many binarization algorithms, but
they are optimal for only specific probability distributions of the data
source. Overcoming the problem, it is shown in this paper that the presented
binarization scheme conserves the entropy of the original data having any
probability distribution of $m$-ary source. The major advantages of this scheme
are that it conserves entropy without the knowledge of the source and the
probability distribution of the source symbols. The scheme has linear
complexity in terms of the length of the input data. The binarization scheme
can be implemented in Context-based Adaptive Binary Arithmetic Coding (CABAC)
for video and image compression. It can also be utilized by various universal
data compression algorithms that have high complexity in compressing non-binary
data, and by binary data compression algorithms to optimally compress
non-binary data.
"
670,Digital Image Data Hiding Techniques: A Comparative Study,"  With the advancements in the field of digital image processing during the
last decade, digital image data hiding techniques such as watermarking,
Steganography have gained wide popularity. Digital image watermarking
techniques hide a small amount of data into a digital image which, later can be
retrieved using some specific retrieval algorithms to prove the copyright of a
piece of digital information whereas, Steganographic techniques are used to
hide a large amount of data secretly into some innocuous looking digital
medium. In this paper we are providing an up-to-date review of these data
hiding techniques.
"
671,High Security Image Steganography with Modified Arnold cat map,"  Information security is concerned with maintaining the secrecy, reliability
and accessibility of data. The main objective of information security is to
protect information and information system from unauthorized access,
revelation, disruption, alteration, annihilation and use. This paper uses
spatial domain LSB substitution method for information embedding and modified
forms of Arnold transform are applied twice in two different phases to ensure
security. The system is tested and validated against a series of standard
images and the results show that the method is highly secure and provides high
data hiding capacity.
"
672,Object Segmentation in Images using EEG Signals,"  This paper explores the potential of brain-computer interfaces in segmenting
objects from images. Our approach is centered around designing an effective
method for displaying the image parts to the users such that they generate
measurable brain reactions. When an image region, specifically a block of
pixels, is displayed we estimate the probability of the block containing the
object of interest using a score based on EEG activity. After several such
blocks are displayed, the resulting probability map is binarized and combined
with the GrabCut algorithm to segment the image into object and background
regions. This study shows that BCI and simple EEG analysis are useful in
locating object boundaries in images.
"
673,Characterizing Internet Video for Large-scale Active Measurements,"  The availability of high definition video content on the web has brought
about a significant change in the characteristics of Internet video, but not
many studies on characterizing video have been done after this change. Video
characteristics such as video length, format, target bit rate, and resolution
provide valuable input to design Adaptive Bit Rate (ABR) algorithms, sizing
playout buffers in Dynamic Adaptive HTTP streaming (DASH) players, model the
variability in video frame sizes, etc. This paper presents datasets collected
in 2013 and 2014 that contains over 130,000 videos from YouTube's most viewed
(or most popular) video charts in 58 countries. We describe the basic
characteristics of the videos on YouTube for each category, format, video
length, file size, and data rate variation, observing that video length and
file size fit a log normal distribution. We show that three minutes of a video
suffice to represent its instant data rate fluctuation and that we can infer
data rate characteristics of different video resolutions from a single given
one. Based on our findings, we design active measurements for measuring the
performance of Internet video.
"
674,Fast Disk Conformal Parameterization of Simply-connected Open Surfaces,"  Surface parameterizations have been widely used in computer graphics and
geometry processing. In particular, as simply-connected open surfaces are
conformally equivalent to the unit disk, it is desirable to compute the disk
conformal parameterizations of the surfaces. In this paper, we propose a novel
algorithm for the conformal parameterization of a simply-connected open surface
onto the unit disk, which significantly speeds up the computation, enhances the
conformality and stability, and guarantees the bijectivity. The conformality
distortions at the inner region and on the boundary are corrected by two steps,
with the aid of an iterative scheme using quasi-conformal theories.
Experimental results demonstrate the effectiveness of our proposed method.
"
675,Image Retrieval And Classification Using Local Feature Vectors,"  Content Based Image Retrieval(CBIR) is one of the important subfield in the
field of Information Retrieval. The goal of a CBIR algorithm is to retrieve
semantically similar images in response to a query image submitted by the end
user. CBIR is a hard problem because of the phenomenon known as $\textit
{semantic gap}$.
  In this thesis, we aim at analyzing the performance of a CBIR system build
using local feature vectors and Intermediate Matching Kernel. We also propose a
Two-Step Matching process for reducing the response time of the CBIR systems.
Further, we develop a Meta-Learning framework for improving the retrieval
performance of these systems. Our results show that the Two-Step Matching
process significantly reduces response time and the Meta-Learning Framework
improves the retrieval performance by more than two fold. We also analyze the
performance of various image classification systems that use different image
representations constructed from the local feature vectors.
"
676,An Approach for Text Steganography Based on Markov Chains,"  A text steganography method based on Markov chains is introduced, together
with a reference implementation. This method allows for information hiding in
texts that are automatically generated following a given Markov model. Other
Markov - based systems of this kind rely on big simplifications of the language
model to work, which produces less natural looking and more easily detectable
texts. The method described here is designed to generate texts within a good
approximation of the original language model provided.
"
677,Physical Light as a Metaphor for Inner Light,"  The metaphor between physical light and inner light has a long history that
permeates diverse languages and cultures. This paper outlines a system for
using basic principles from optics to visually represent psychological states
and processes such as ideation, enlightenment, mindfulness, and fragmentation
versus integrity, as well as situations that occur between people involving
phenomena such as honest versus deceptive communication, and understanding
versus misunderstanding. The paper summarizes two ongoing projects based on
this system: The Light and Enlightenment art installation project, and the
Soultracker virtual reality project. These projects enable people to depict
their inner lives and external worlds including situations and relationships
with others, both as they are and as they could be, and explore alternative
paths for navigating challenges and living to their fullest potential. The
projects aim to be of clinical value as therapeutic tools, as well as of
pedagogical value by providing a concrete language for depicting aspects of
human nature that can otherwise seem elusive and intangible.
"
678,Toward Green Media Delivery: Location-Aware Opportunities and Approaches,"  Mobile media has undoubtedly become the predominant source of traffic in
wireless networks. The result is not only congestion and poor
Quality-of-Experience, but also an unprecedented energy drain at both the
network and user devices. In order to sustain this continued growth, novel
disruptive paradigms of media delivery are urgently needed. We envision that
two key contemporary advancements can be leveraged to develop greener media
delivery platforms: 1) the proliferation of navigation hardware and software in
mobile devices has created an era of location-awareness, where both the current
and future user locations can be predicted; and 2) the rise of context-aware
network architectures and self-organizing functionalities is enabling context
signaling and in-network adaptation. With these developments in mind, this
article investigates the opportunities of exploiting location-awareness to
enable green end-to-end media delivery. In particular, we discuss and propose
approaches for location-based adaptive video quality planning, in-network
caching, content prefetching, and long-term radio resource management. To
provide insights on the energy savings, we then present a cross-layer framework
that jointly optimizes resource allocation and multi-user video quality using
location predictions. Finally, we highlight some of the future research
directions for location-aware media delivery in the conclusion.
"
679,"A Crowdsourcing Procedure for the Discovery of Non-Obvious Attributes of
  Social Image","  Research on mid-level image representations has conventionally concentrated
relatively obvious attributes and overlooked non-obvious attributes, i.e.,
characteristics that are not readily observable when images are viewed
independently of their context or function. Non-obvious attributes are not
necessarily easily nameable, but nonetheless they play a systematic role in
people`s interpretation of images. Clusters of related non-obvious attributes,
called interpretation dimensions, emerge when people are asked to compare
images, and provide important insight on aspects of social images that are
considered relevant. In contrast to aesthetic or affective approaches to image
analysis, non-obvious attributes are not related to the personal perspective of
the viewer. Instead, they encode a conventional understanding of the world,
which is tacit, rather than explicitly expressed. This paper introduces a
procedure for discovering non-obvious attributes using crowdsourcing. We
discuss this procedure using a concrete example of a crowdsourcing task on
Amazon Mechanical Turk carried out in the domain of fashion. An analysis
comparing discovered non-obvious attributes with user tags demonstrated the
added value delivered by our procedure.
"
680,"A new Watermarking Technique for Medical Image using Hierarchical
  Encryption","  In recent years, characterized by the innovation of technology and the
digital revolution, the field of media has become important. The transfer and
exchange of multimedia data and duplication have become major concerns of
researchers. Consequently, protecting copyrights and ensuring service safety is
needed. Cryptography has a specific role, is to protect secret files against
unauthorized access. In this paper, a hierarchical cryptosystem algorithm based
on Logistic Map chaotic systems is proposed. The results show that the proposed
method improves the security of the image. Experimental results on a database
of 200 medical images show that the proposed method significantly gives better
results.
"
681,Developing a Video Steganography Toolkit,"  Although techniques for separate image and audio steganography are widely
known, relatively little has been described concerning the hiding of
information within video streams (""video steganography""). In this paper we
review the current state of the art in this field, and describe the key issues
we have encountered in developing a practical video steganography system. A
supporting video is also available online at
http://www.youtube.com/watch?v=YhnlHmZolRM
"
682,Audio Surveillance: a Systematic Review,"  Despite surveillance systems are becoming increasingly ubiquitous in our
living environment, automated surveillance, currently based on video sensory
modality and machine intelligence, lacks most of the time the robustness and
reliability required in several real applications. To tackle this issue, audio
sensory devices have been taken into account, both alone or in combination with
video, giving birth, in the last decade, to a considerable amount of research.
In this paper audio-based automated surveillance methods are organized into a
comprehensive survey: a general taxonomy, inspired by the more widespread video
surveillance field, is proposed in order to systematically describe the methods
covering background subtraction, event classification, object tracking and
situation analysis. For each of these tasks, all the significant works are
reviewed, detailing their pros and cons and the context for which they have
been proposed. Moreover, a specific section is devoted to audio features,
discussing their expressiveness and their employment in the above described
tasks. Differently, from other surveys on audio processing and analysis, the
present one is specifically targeted to automated surveillance, highlighting
the target applications of each described methods and providing the reader
tables and schemes useful to retrieve the most suited algorithms for a specific
requirement.
"
683,"Adaptive Prioritized Random Linear Coding and Scheduling for Layered
  Data Delivery from Multiple Servers","  In this paper, we deal with the problem of jointly determining the optimal
coding strategy and the scheduling decisions when receivers obtain layered data
from multiple servers. The layered data is encoded by means of Prioritized
Random Linear Coding (PRLC) in order to be resilient to channel loss while
respecting the unequal levels of importance in the data, and data blocks are
transmitted simultaneously in order to reduce decoding delays and improve the
delivery performance. We formulate the optimal coding and scheduling decisions
problem in our novel framework with the help of Markov Decision Processes
(MDP), which are effective tools for modeling adapting streaming systems.
Reinforcement learning approaches are then proposed to derive reduced
computational complexity solutions to the adaptive coding and scheduling
problems. The novel reinforcement learning approaches and the MDP solution are
examined in an illustrative example for scalable video transmission. Our
methods offer large performance gains over competing methods that deliver the
data blocks sequentially. The experimental evaluation also shows that our novel
algorithms offer continuous playback and guarantee small quality variations
which is not the case for baseline solutions. Finally, our work highlights the
advantages of reinforcement learning algorithms to forecast the temporal
evolution of data demands and to decide the optimal coding and scheduling
decisions.
"
684,"An adaptive quasi harmonic broadcasting scheme with optimal bandwidth
  requirement","  The aim of Harmonic Broadcasting protocol is to reduce the bandwidth usage in
video-on-demand service where a video is divided into some equal sized segments
and every segment is repeatedly transmitted over a number of channels that
follows harmonic series for channel bandwidth assignment. As the bandwidth of
channels differs from each other and users can join at any time to these
multicast channels, they may experience a synchronization problem between
download and playback. To deal with this issue, some schemes have been
proposed, however, at the cost of additional or wastage of bandwidth or sudden
extreme bandwidth requirement. In this paper we present an adaptive quasi
harmonic broadcasting scheme (AQHB) which delivers all data segment on time
that is the download and playback synchronization problem is eliminated while
keeping the bandwidth consumption as same as traditional harmonic broadcasting
scheme without cost of any additional or wastage of bandwidth. It also ensures
the video server not to increase the channel bandwidth suddenly that is, also
eliminates the sudden buffer requirement at the client side. We present several
analytical results to exhibit the efficiency of our proposed broadcasting
scheme over the existing ones.
"
685,A New Method for Estimating the Widths of JPEG Images,"  Image width is important for image understanding. We propose a novel method
to estimate widths for JPEG images when their widths are not available. The key
idea is that the distance between two decoded MCUs (Minimum Coded Unit)
adjacent in the vertical direction is usually small, which is measured by the
average Euclidean distance between the pixels from the bottom row of the top
MCU and the top row of the bottom MCU. On PASCAL VOC 2010 challenge dataset and
USC-SIPI image database, experimental results show the high performance of the
proposed approach.
"
686,Image compression overview,"  Compression plays a significant role in a data storage and a transmission. If
we speak about a generall data compression, it has to be a lossless one. It
means, we are able to recover the original data 1:1 from the compressed file.
Multimedia data (images, video, sound...), are a special case. In this area, we
can use something called a lossy compression. Our main goal is not to recover
data 1:1, but only keep them visually similar. This article is about an image
compression, so we will be interested only in image compression. For a human
eye, it is not a huge difference, if we recover RGB color with values
[150,140,138] instead of original [151,140,137]. The magnitude of a difference
determines the loss rate of the compression. The bigger difference usually
means a smaller file, but also worse image quality and noticable differences
from the original image. We want to cover compression techniques mainly from
the last decade. Many of them are variations of existing ones, only some of
them uses new principes.
"
687,"Recommendation Scheme Based on Converging Properties for Contents
  Broadcasting","  Popular videos are often clicked by a mount of users in a short period. With
content recommendation, the popular contents could be broadcast to the
potential users in wireless network, to save huge transmitting resource. In
this paper, the contents propagation model is analyzed due to users' historical
behavior, location, and the converging properties in wireless data
transmission, with the users' communication log in the Chinese commercial
cellular network. And a recommendation scheme is proposed to achieve high
energy efficiency.
"
688,"An Efficient Bit Plane X-OR Algorithm for Irreversible Image
  Steganography","  The science of hiding secret information in another message is known as
Steganography; hence the presence of secret information is concealed. It is the
method of hiding cognitive content in same or another media to avoid
recognition by the intruders. This paper introduces new method wherein
irreversible steganography is used to hide an image in the same medium so that
the secret data is masked. The secret image is known as payload and the carrier
is known as cover image. X-OR operation is used amongst mid level bit planes of
carrier image and high level bit planes of data image to generate new low level
bit planes of the stego image. Recovery process includes the X-ORing of low
level bit planes and mid level bit planes of the stego image. Based on the
result of the recovery, subsequent data image is generated. A RGB color image
is used as carrier and the data image is a grayscale image of dimensions less
than or equal to the dimensions of the carrier image. The proposed method
greatly increases the embedding capacity without significantly decreasing the
PSNR value.
"
689,"Secret Image Sharing Using Grayscale Payload Decomposition and
  Irreversible Image Steganography","  To provide an added security level most of the existing reversible as well as
irreversible image steganography schemes emphasize on encrypting the secret
image (payload) before embedding it to the cover image. The complexity of
encryption for a large payload where the embedding algorithm itself is complex
may adversely affect the steganographic system. Schemes that can induce same
level of distortion, as any standard encryption technique with lower
computational complexity, can improve the performance of stego systems. In this
paper we propose a secure secret image sharing scheme, which bears minimal
computational complexity. The proposed scheme, as a replacement for encryption,
diversifies the payload into different matrices which are embedded into carrier
image (cover image) using bit X-OR operation. A payload is a grayscale image
which is divided into frequency matrix, error matrix, and sign matrix. The
frequency matrix is scaled down using a mapping algorithm to produce Down
Scaled Frequency (DSF) matrix. The DSF matrix, error matrix, and sign matrix
are then embedded in different cover images using bit X-OR operation between
the bit planes of the matrices and respective cover images. Analysis of the
proposed scheme shows that it effectively camouflages the payload with minimum
computation time.
"
690,Multi-View 3D Video Multicast for Broadband IP Networks,"  With the recent emergence of 3D-supported TVs, video service providers now
face an opportunity to provide high resolution multi-view 3D videos over IP
networks. One simple way to support efficient communications between a video
server and multiple clients is to deliver each desired view in a multicast
stream. Nevertheless, it is expected that significantly increased bandwidth
will be required to support the transmission of all views in multi-view 3D
videos. However, the recent emergence of a new video synthesis technique called
Depth-Image-Based Rendering (DIBR) suggests that multi-view 3D video does not
necessarily require the transmission of all views. Therefore, we formulate a
new problem, named Multi-view and Multicast Delivery Selection Problem (MMDS),
and design an algorithm, called MMDEA, to find the optimal solution. Simulation
results manifest that using DIBR can effectively reduce bandwidth consumption
by 35% compared to the original multicast delivery scheme.
"
691,Human Motion Capture Data Tailored Transform Coding,"  Human motion capture (mocap) is a widely used technique for digitalizing
human movements. With growing usage, compressing mocap data has received
increasing attention, since compact data size enables efficient storage and
transmission. Our analysis shows that mocap data have some unique
characteristics that distinguish themselves from images and videos. Therefore,
directly borrowing image or video compression techniques, such as discrete
cosine transform, does not work well. In this paper, we propose a novel
mocap-tailored transform coding algorithm that takes advantage of these
features. Our algorithm segments the input mocap sequences into clips, which
are represented in 2D matrices. Then it computes a set of data-dependent
orthogonal bases to transform the matrices to frequency domain, in which the
transform coefficients have significantly less dependency. Finally, the
compression is obtained by entropy coding of the quantized coefficients and the
bases. Our method has low computational cost and can be easily extended to
compress mocap databases. It also requires neither training nor complicated
parameter setting. Experimental results demonstrate that the proposed scheme
significantly outperforms state-of-the-art algorithms in terms of compression
performance and speed.
"
692,Olfactory Signal Processing,"  Olfaction, the sense of smell, has received scant attention from a signal
processing perspective in comparison to audition and vision. In this paper, we
develop a signal processing paradigm for olfactory signals based on new
scientific discoveries including the psychophysics concept of olfactory white.
We describe a framework for predicting the perception of odorant compounds from
their physicochemical features and use the prediction as a foundation for
several downstream processing tasks. We detail formulations for odor
cancellation and food steganography, and provide real-world empirical examples
for the two tasks. We also discuss adaptive filtering and other olfactory
signal processing tasks at a high level.
"
693,"Comparing CSI and PCA in Amalgamation with JPEG for Spectral Image
  Compression","  Continuing our previous research on color image compression, we move towards
spectral image compression. This enormous amount of data needs more space to
store and more time to transmit. To manage this sheer amount of data,
researchers have investigated different techniques so that image quality can be
conserved and compressibility can be improved. The principle component analysis
(PCA) can be employed to reduce the dimensions of spectral images to achieve
high compressibility and performance. Due to processing complexity of PCA, a
simple interpolation technique called cubic spline interpolation (CSI) was
considered to reduce the dimensionality of spectral domain of spectral images.
The CSI and PCA were employed one by one in the spectral domain and were
amalgamated with the JPEG, which was employed in spatial domain. Three measures
including compression rate (CR), processing time (Tp) and color difference
CIEDE2000 were used for performance analysis. Test results showed that for a
fixed value of compression rate, CSI based algorithm performed poor in terms of
dE00, in comparison with PCA, but is still reliable because of small color
difference. On the other hand it has lower complexity and is computationally
much better as compared to PCA based algorithm, especially for spectral images
with large size.
"
694,Hiding Sound in Image by K-LSB Mutation,"  In this paper a novel approach to hide sound files in a digital image is
proposed and implemented such that it becomes difficult to conclude about the
existence of the hidden data inside the image. In this approach, we utilize the
rightmost k-LSB of pixels in an image to embed MP3 sound bits into a pixel. The
pixels are so chosen that the distortion in image would be minimized due to
embedding. This requires comparing all the possible permutations of pixel
values, which may would lead to exponential time computation. To speed up this,
Cuckoo Search (CS) could be used to find the most optimal solution. The
advantage of using proposed CS is that it is easy to implement and is very
effective at converging in relatively less iterations/generations.
"
